    time           T_x           T_y           T_z      
 1.7205494879  0.0048657744 -0.0084472423 -0.0008145546 
 1.7695755170  0.0051967630 -0.0084984044 -0.0008146049 
 1.8186016268  0.0055300522 -0.0085394522 -0.0008146541 
 1.8676277314  0.0058653791 -0.0085703301 -0.0008147025 
 1.9166534799  0.0062024749 -0.0085909908 -0.0008147503 
 1.9656788986  0.0065410741 -0.0086013898 -0.0008147976 
 2.0147035838  0.0068809025 -0.0086014961 -0.0008148446 
 2.0637275359  0.0072216912 -0.0085912785 -0.0008148914 
 2.1127505809  0.0075631657 -0.0085707199 -0.0008149383 
 2.1617725286  0.0079050513 -0.0085398064 -0.0008149853 
 2.2107934404  0.0082470756 -0.0084985317 -0.0008150326 
 2.2598128781  0.0085889592 -0.0084469012 -0.0008150803 
 2.3088309257  0.0089304306 -0.0083849194 -0.0008151285 
 2.3578474010  0.0092712124 -0.0083126074 -0.0008151772 
 2.4068621790  0.0096110302 -0.0082299876 -0.0008152267 
 2.4558753580  0.0099496120 -0.0081370907 -0.0008152769 
 2.5048865037  0.0102866807 -0.0080339597 -0.0008153279 
 2.5538957271  0.0106219678 -0.0079206351 -0.0008153799 
 2.6029029439  0.0109552019 -0.0077971745 -0.0008154328 
 2.6519079821  0.0112861132 -0.0076636377 -0.0008154867 
 2.7009109178  0.0116144370 -0.0075200901 -0.0008155417 
 2.7499114992  0.0119399064 -0.0073666099 -0.0008155978 
 2.7989097316  0.0122622602 -0.0072032753 -0.0008156551 
 2.8479057416  0.0125812400 -0.0070301745 -0.0008157136 
 2.8968991186  0.0128965851 -0.0068474070 -0.0008157733 
 2.9458900032  0.0132080444 -0.0066550674 -0.0008158342 
 2.9948784279  0.0135153669 -0.0064532672 -0.0008158964 
 3.0438641263  0.0138183028 -0.0062421221 -0.0008159599 
 3.0928472115  0.0141166098 -0.0060217477 -0.0008160248 
 3.1418276541  0.0144100472 -0.0057922735 -0.0008160909 
 3.1908052871  0.0146983768 -0.0055538319 -0.0008161584 
 3.2397802076  0.0149813673 -0.0053065580 -0.0008162273 
 3.2887523535  0.0152587893 -0.0050505978 -0.0008162975 
 3.3377216142  0.0155304175 -0.0047861000 -0.0008163690 
 3.3866880811  0.0157960326 -0.0045132169 -0.0008164420 
 3.4356516927  0.0160554185 -0.0042321102 -0.0008165162 
 3.4846123491  0.0163083630 -0.0039429441 -0.0008165919 
 3.5335701481  0.0165546605 -0.0036458858 -0.0008166689 
 3.5825250588  0.0167941087 -0.0033411116 -0.0008167473 
 3.6314769480  0.0170265099 -0.0030288005 -0.0008168271 
 3.6804259311  0.0172516726 -0.0027091329 -0.0008169082 
 3.7293720421  0.0174694099 -0.0023822977 -0.0008169906 
 3.7783150677  0.0176795385 -0.0020484887 -0.0008170744 
 3.8272551531  0.0178818823 -0.0017078968 -0.0008171595 
 3.8761924280  0.0180762703 -0.0013607226 -0.0008172460 
 3.9251265547  0.0182625345 -0.0010071740 -0.0008173337 
 3.9740577194  0.0184405142 -0.0006474502 -0.0008174228 
 4.0229861210  0.0186100552 -0.0002817629 -0.0008175132 
 4.0719113733  0.0187710056  0.0000896686 -0.0008176049 
 4.1208336542  0.0189232205  0.0004666362 -0.0008176979 
 4.1697531150  0.0190665621  0.0008489184 -0.0008177921 
 4.2186695723  0.0192008958  0.0012362897 -0.0008178876 
 4.2675830528  0.0193260932  0.0016285293 -0.0008179844 
 4.3164936613  0.0194420325  0.0020254100 -0.0008180824 
 4.3654014578  0.0195485969  0.0024267016 -0.0008181817 
 4.4143062162  0.0196456749  0.0028321697 -0.0008182822 
 4.4632081159  0.0197331606  0.0032415854 -0.0008183840 
 4.5121073857  0.0198109553  0.0036547126 -0.0008184869 
 4.5610036042  0.0198789648  0.0040713064 -0.0008185911 
 4.6098969858  0.0199370992  0.0044911363 -0.0008186965 
 4.6587876785  0.0199852777  0.0049139587 -0.0008188031 
 4.7076687985  0.0200234277  0.0053394363 -0.0008189108 
 4.7565392742  0.0200514586  0.0057673827 -0.0008190198 
 4.8053996759  0.0200693247  0.0061975341 -0.0008191299 
 4.8542508558  0.0200769714  0.0066296360 -0.0008192412 
 4.9030911620  0.0200743528  0.0070634190 -0.0008193537 
 4.9519215577  0.0200614148  0.0074986706 -0.0008194673 
 5.0007426747  0.0200381277  0.0079351327 -0.0008195821 
 5.0495540475  0.0200044597  0.0083725459 -0.0008196980 
 5.0983555153  0.0199603809  0.0088106699 -0.0008198151 
 5.1471476651  0.0199058699  0.0092492624 -0.0008199333 
 5.1959314913  0.0198409113  0.0096880799 -0.0008200526 
 5.2447051700  0.0197655048  0.0101268423 -0.0008201731 
 5.2934697525  0.0196796299  0.0105653383 -0.0008202948 
 5.3422258187  0.0195832980  0.0110033087 -0.0008204175 
 5.3909732394  0.0194765155  0.0114405001 -0.0008205415 
 5.4397114980  0.0193592944  0.0118766652 -0.0008206665 
 5.4884413166  0.0192316471  0.0123115704 -0.0008207927 
 5.5371636257  0.0190935978  0.0127449718 -0.0008209201 
 5.5858770403  0.0189451854  0.0131766003 -0.0008210486 
 5.6345822910  0.0187864279  0.0136062390 -0.0008211783 
 5.6832797905  0.0186173719  0.0140336374 -0.0008213092 
 5.7319701609  0.0184380580  0.0144585584 -0.0008214412 
 5.7806521211  0.0182485460  0.0148807427 -0.0008215744 
 5.8293266342  0.0180488740  0.0152999764 -0.0008217088 
 5.8779944184  0.0178391082  0.0157160168 -0.0008218444 
 5.9266549996  0.0176193185  0.0161286168 -0.0008219813 
 5.9753081924  0.0173895695  0.0165375480 -0.0008221193 
 6.0239546832  0.0171499322  0.0169425844 -0.0008222586 
 6.0725954820  0.0169004843  0.0173434990 -0.0008223991 
 6.1212290927  0.0166413271  0.0177400381 -0.0008225408 
 6.1698563550  0.0163725286  0.0181320003 -0.0008226838 
 6.2184776967  0.0160941920  0.0185191527 -0.0008228282 
 6.2670938727  0.0158064103  0.0189012769 -0.0008229738 
 6.3157034641  0.0155093038  0.0192781328 -0.0008231207 
 6.3643075180  0.0152029582  0.0196495257 -0.0008232689 
 6.4129067077  0.0148874942  0.0200152329 -0.0008234185 
 6.4615008938  0.0145630331  0.0203750347 -0.0008235695 
 6.5100895665  0.0142296976  0.0207287186 -0.0008237218 
 6.5586735435  0.0138876035  0.0210760860 -0.0008238755 
 6.6072537361  0.0135368818  0.0214169310 -0.0008240307 
 6.6558291423  0.0131776832  0.0217510346 -0.0008241872 
 6.7044001266  0.0128101316  0.0220782094 -0.0008243453 
 6.7529672847  0.0124343724  0.0223982570 -0.0008245048 
 6.8015317545  0.0120505457  0.0227109876 -0.0008246658 
 6.8500917391  0.0116588317  0.0230161867 -0.0008248284 
 6.8986483636  0.0112593542  0.0233136897 -0.0008249925 
 6.9472021166  0.0108522862  0.0236033024 -0.0008251582 
 6.9957536476  0.0104377858  0.0238848446 -0.0008253255 
 7.0443016938  0.0100160396  0.0241581248 -0.0008254944 
 7.0928473075  0.0095871947  0.0244229835 -0.0008256650 
 7.1413911807  0.0091514339  0.0246792433 -0.0008258373 
 7.1899332448  0.0087089417  0.0249267311 -0.0008260113 
 7.2384729756  0.0082599044  0.0251652799 -0.0008261870 
 7.2870112351  0.0078044952  0.0253947357 -0.0008263645 
 7.3355488981  0.0073429049  0.0256149391 -0.0008265438 
 7.3840852143  0.0068753433  0.0258257265 -0.0008267250 
 7.4326203638  0.0064019957  0.0260269541 -0.0008269080 
 7.4811550247  0.0059230604  0.0262184759 -0.0008270930 
 7.5296902407  0.0054387351  0.0264001505 -0.0008272799 
 7.5782246561  0.0049492540  0.0265718271 -0.0008274688 
 7.6267590810  0.0044548009  0.0267333832 -0.0008276597 
 7.6752940271  0.0039555975  0.0268846837 -0.0008278526 
 7.7238305541  0.0034518503  0.0270256046 -0.0008280477 
 7.7723670086  0.0029438109  0.0271560121 -0.0008282449 
 7.8209045663  0.0024316676  0.0272758017 -0.0008284443 
 7.8694437540  0.0019156585  0.0273848534 -0.0008286459 
 7.9179851570  0.0013960074  0.0274830585 -0.0008288498 
 7.9665276897  0.0008729650  0.0275703071 -0.0008290560 
 8.0150723734  0.0003467402  0.0276465066 -0.0008292645 
 8.0636198548 -0.0001824235  0.0277115571 -0.0008294754 
 8.1121702397 -0.0007142829  0.0277653662 -0.0008296889 
 8.1607229491 -0.0012485889  0.0278078466 -0.0008299048 
 8.2092788630 -0.0017851137  0.0278389202 -0.0008301232 
 8.2578387259 -0.0023236085  0.0278585075 -0.0008303443 
 8.3064022690 -0.0028638141  0.0278665342 -0.0008305680 
 8.3549693144 -0.0034054812  0.0278629349 -0.0008307944 
 8.4035406266 -0.0039483662  0.0278476484 -0.0008310237 
 8.4521170133 -0.0044922150  0.0278206153 -0.0008312557 
 8.5006979172 -0.0050367548  0.0277817819 -0.0008314906 
 8.5492834744 -0.0055817356  0.0277311041 -0.0008317285 
 8.5978743536 -0.0061269004  0.0276685389 -0.0008319693 
 8.6464713973 -0.0066719899  0.0275940482 -0.0008322133 
 8.6950738888 -0.0072167215  0.0275076002 -0.0008324604 
 8.7436820319 -0.0077608404  0.0274091717 -0.0008327106 
 8.7922962828 -0.0083040786  0.0272987409 -0.0008329642 
 8.8409170741 -0.0088461660  0.0271762919 -0.0008332210 
 8.8895431622 -0.0093868090  0.0270418183 -0.0008334813 
 8.9381745647 -0.0099257470  0.0268953200 -0.0008337451 
 8.9868113419 -0.0104627001  0.0267367992 -0.0008340123 
 9.0354540847 -0.0109973985  0.0265662641 -0.0008342833 
 9.0841010218 -0.0115295335  0.0263837345 -0.0008345579 
 9.1327526021 -0.0120588527  0.0261892342 -0.0008348362 
 9.1814088465 -0.0125850663  0.0259827889 -0.0008351185 
 9.2300699798 -0.0131078979  0.0257644330 -0.0008354046 
 9.2787344852 -0.0136270447  0.0255342130 -0.0008356948 
 9.3274029009 -0.0141422492  0.0252921755 -0.0008359890 
 9.3760752428 -0.0146532202  0.0250383721 -0.0008362874 
 9.4247511227 -0.0151596722  0.0247728657 -0.0008365901 
 9.4734297809 -0.0156613190  0.0244957268 -0.0008368972 
 9.5221114694 -0.0161578892  0.0242070274 -0.0008372087 
 9.5707966781 -0.0166491044  0.0239068435 -0.0008375248 
 9.6194841102 -0.0171346626  0.0235952692 -0.0008378455 
 9.6681736697 -0.0176142986  0.0232723987 -0.0008381709 
 9.7168655875 -0.0180877334  0.0229383289 -0.0008385012 
 9.7655600918 -0.0185546886  0.0225931650 -0.0008388365 
 9.8142554912 -0.0190148646  0.0222370319 -0.0008391768 
 9.8629524461 -0.0194680118  0.0218700445 -0.0008395222 
 9.9116512318 -0.0199138469  0.0214923260 -0.0008398730 
 9.9603509438 -0.0203520837  0.0211040186 -0.0008402292 
10.0090511528 -0.0207824566  0.0207052648 -0.0008405908 
10.0577521651 -0.0212046999  0.0202962088 -0.0008409582 
10.1064542544 -0.0216185438  0.0198770025 -0.0008413313 
10.1551557757 -0.0220237004  0.0194478219 -0.0008417103 
10.2038571408 -0.0224199277  0.0190088303 -0.0008420953 
10.2525587217 -0.0228069577  0.0185601985 -0.0008424866 
10.3012595346 -0.0231845159  0.0181021199 -0.0008428841 
10.3499592469 -0.0235523532  0.0176347855 -0.0008432881 
10.3986583431 -0.0239102195  0.0171583859 -0.0008436988 
10.4473566243 -0.0242578541  0.0166731279 -0.0008441162 
10.4960524957 -0.0245949941  0.0161792388 -0.0008445406 
10.5447468643 -0.0249214180  0.0156769247 -0.0008449721 
10.5934399038 -0.0252368697  0.0151664097 -0.0008454109 
10.6421299665 -0.0255410935  0.0146479467 -0.0008458572 
10.6908175040 -0.0258338757  0.0141217671 -0.0008463111 
10.7395023568 -0.0261149707  0.0135881206 -0.0008467729 
10.7881840665 -0.0263841481  0.0130472694 -0.0008472428 
10.8368621764 -0.0266411839  0.0124994796 -0.0008477210 
10.8855366820 -0.0268858595  0.0119450212 -0.0008482076 
10.9342079923 -0.0271179607  0.0113841673 -0.0008487030 
10.9828746159 -0.0273372593  0.0108172234 -0.0008492073 
11.0315363551 -0.0275435625  0.0102444828 -0.0008497208 
11.0801942304 -0.0277366728  0.0096662331 -0.0008502438 
11.1288462581 -0.0279163669  0.0090828140 -0.0008507766 
11.1774927370 -0.0280824791  0.0084945349 -0.0008513193 
11.2261339692 -0.0282348153  0.0079017175 -0.0008518724 
11.2747691059 -0.0283731875  0.0073047116 -0.0008524361 
11.3233975710 -0.0284974282  0.0067038648 -0.0008530108 
11.3720191441 -0.0286073705  0.0060995306 -0.0008535967 
11.4206344183 -0.0287028571  0.0054920621 -0.0008541943 
11.4692413618 -0.0287837170  0.0048818592 -0.0008548039 
11.5178405589 -0.0288498289  0.0042692865 -0.0008554259 
11.5664327223 -0.0289010445  0.0036547233 -0.0008560608 
11.6150152275 -0.0289372168  0.0030386090 -0.0008567089 
11.6635890370 -0.0289582562  0.0024213271 -0.0008573706 
11.7121537338 -0.0289640285  0.0018033040 -0.0008580466 
11.7607088360 -0.0289544366  0.0011849755 -0.0008587373 
11.8092529377 -0.0289293859  0.0005667953 -0.0008594432 
11.8577870201 -0.0288888074 -0.0000508073 -0.0008601649 
11.9063108486 -0.0288326144 -0.0006673662 -0.0008609029 
11.9548221413 -0.0287607483 -0.0012823793 -0.0008616580 
12.0033215589 -0.0286731829 -0.0018953870 -0.0008624307 
12.0518108333 -0.0285698711 -0.0025059193 -0.0008632219 
12.1002856728 -0.0284507744 -0.0031134018 -0.0008640322 
12.1487472156 -0.0283159343 -0.0037173591 -0.0008648623 
12.1971952222 -0.0281653315 -0.0043172561 -0.0008657132 
12.2456291454 -0.0279990006 -0.0049125443 -0.0008665857 
12.2940475040 -0.0278169904 -0.0055026603 -0.0008674808 
12.3424507382 -0.0276193740 -0.0060870564 -0.0008683994 
12.3908395207 -0.0274062237 -0.0066651671 -0.0008693426 
12.4392099728 -0.0271776439 -0.0072363493 -0.0008703115 
12.4875634019 -0.0269337948 -0.0078000496 -0.0008713073 
12.5359000895 -0.0266747973 -0.0083556558 -0.0008723313 
12.5842183317 -0.0264008345 -0.0089025229 -0.0008733847 
12.6325162503 -0.0261121270 -0.0094400117 -0.0008744689 
12.6807948222 -0.0258089087 -0.0099675074 -0.0008755856 
12.7290545087 -0.0254914212 -0.0104843603 -0.0008767362 
12.7772914687 -0.0251599681 -0.0109898617 -0.0008779224 
12.8255076054 -0.0248148962 -0.0114834028 -0.0008791460 
12.8737035268 -0.0244565262 -0.0119643054 -0.0008804091 
12.9218743311 -0.0240852754 -0.0124318268 -0.0008817133 
12.9700209298 -0.0237016077 -0.0128853412 -0.0008830611 
13.0181458928 -0.0233059479 -0.0133241872 -0.0008844546 
13.0662438757 -0.0228988181 -0.0137475976 -0.0008858962 
13.1143158379 -0.0224808106 -0.0141549565 -0.0008873884 
13.1623620700 -0.0220524817 -0.0145455797 -0.0008889339 
13.2103819037 -0.0216144737 -0.0149187872 -0.0008905356 
13.2583719400 -0.0211674904 -0.0152738959 -0.0008921964 
13.3063330400 -0.0207122671 -0.0156102994 -0.0008939195 
13.3542671806 -0.0202495368 -0.0159273767 -0.0008957084 
13.4021682532 -0.0197781232 -0.0162241726 -0.0008975655 
13.4500381450 -0.0193048507 -0.0165005276 -0.0008994953 
13.4978773590 -0.0188245542 -0.0167563113 -0.0009015018 
13.5456834994 -0.0183404293 -0.0169898727 -0.0009035890 
13.5934543173 -0.0178534858 -0.0172015546 -0.0009057612 
13.6411902814 -0.0173646076 -0.0173906324 -0.0009080229 
13.6888938815 -0.0168748194 -0.0175567231 -0.0009103790 
13.7365582255 -0.0163852587 -0.0176993977 -0.0009128340 
13.7841846803 -0.0158970632 -0.0178184429 -0.0009153931 
13.8317771308 -0.0154113060 -0.0179135694 -0.0009180619 
13.8793285247 -0.0149291958 -0.0179844901 -0.0009208454 
13.9268403313 -0.0144519236 -0.0180311768 -0.0009237494 
13.9743165230 -0.0139806077 -0.0180535060 -0.0009267799 
14.0217504026 -0.0135164843 -0.0180513835 -0.0009299427 
14.0691432558 -0.0130607465 -0.0180249700 -0.0009332439 
14.1164992145 -0.0126145111 -0.0179743331 -0.0009366900 
14.1638121876 -0.0121789862 -0.0178995830 -0.0009402872 
14.2110830817 -0.0117553157 -0.0178010750 -0.0009440418 
14.2583162502 -0.0113445623 -0.0176790768 -0.0009479609 
14.3055065320 -0.0109478494 -0.0175338991 -0.0009520505 
14.3526542415 -0.0105662221 -0.0173660816 -0.0009563175 
14.3997640572 -0.0102006377 -0.0171760871 -0.0009607688 
14.4468321266 -0.0098520849 -0.0169644054 -0.0009654108 
14.4938578998 -0.0095214677 -0.0167317376 -0.0009702500 
14.5408464562 -0.0092095930 -0.0164787273 -0.0009752936 
14.5877956701 -0.0089172748 -0.0162060125 -0.0009805479 
14.6347039017 -0.0086452418 -0.0159144264 -0.0009860193 
14.6815767414 -0.0083941103 -0.0156047775 -0.0009917147 
14.7284142016 -0.0081644860 -0.0152778188 -0.0009976407 
14.7752133623 -0.0079568903 -0.0149344879 -0.0010038030 
14.8219803842 -0.0077717048 -0.0145757415 -0.0010102087 
14.8687177377 -0.0076092939 -0.0142024121 -0.0010168644 
14.9154212532 -0.0074699334 -0.0138155073 -0.0010237755 
14.9620977285 -0.0073537238 -0.0134161031 -0.0010309490 
15.0087504742 -0.0072607658 -0.0130050722 -0.0010383915 
15.0553768257 -0.0071910352 -0.0125834751 -0.0010461088 
15.1019825489 -0.0071443463 -0.0121524198 -0.0010541076 
15.1485695135 -0.0071205038 -0.0117128448 -0.0010623946 
15.1951383857 -0.0071191518 -0.0112658473 -0.0010709758 
15.2416956203 -0.0071398218 -0.0108124904 -0.0010798587 
15.2882428638 -0.0071820061 -0.0103537466 -0.0010890497 
15.3347819819 -0.0072450263 -0.0098907218 -0.0010985551 
15.3813192110 -0.0073281203 -0.0094244452 -0.0011083823 
15.4278584077 -0.0074304700 -0.0089558733 -0.0011185378 
15.4743995772 -0.0075511224 -0.0084860415 -0.0011290269 
15.5209489104 -0.0076890060 -0.0080159834 -0.0011398560 
15.5675095339 -0.0078430511 -0.0075465759 -0.0011510301 
15.6140870199 -0.0080120381 -0.0070787814 -0.0011625545 
15.6606848661 -0.0081947261 -0.0066134544 -0.0011744328 
15.7073070760 -0.0083897723 -0.0061514680 -0.0011866682 
15.7539606357 -0.0085958011 -0.0056936122 -0.0011992637 
15.8006497519 -0.0088114227 -0.0052405899 -0.0012122207 
15.8473762588 -0.0090351663 -0.0047931325 -0.0012255390 
15.8941480711 -0.0092655460 -0.0043519084 -0.0012392192 
15.9409704510 -0.0095011560 -0.0039174021 -0.0012532604 
15.9878490282 -0.0097405210 -0.0034901442 -0.0012676610 
16.0347882864 -0.0099822087 -0.0030705601 -0.0012824184 
16.0817934134 -0.0102247967 -0.0026590263 -0.0012975298 
16.1288677254 -0.0104669134 -0.0022558323 -0.0013129912 
16.1760141871 -0.0107072112 -0.0018612410 -0.0013287984 
16.2232394735 -0.0109444237 -0.0014754316 -0.0013449481 
16.2705469601 -0.0111773970 -0.0010984755 -0.0013614358 
16.3179415887 -0.0114049986 -0.0007304886 -0.0013782578 
16.3654297837 -0.0116262295 -0.0003714838 -0.0013954111 
16.4130127897 -0.0118401767 -0.0000214496 -0.0014128908 
16.4606958475 -0.0120459632  0.0003195638 -0.0014306941 
16.5084853437 -0.0122428846  0.0006516378 -0.0014488187 
16.5563883529 -0.0124303041  0.0009748143 -0.0014672631 
16.6044037948 -0.0126076521  0.0012891409 -0.0014860230 
16.6524694668 -0.0127654230  0.0016028793 -0.0015050851 
16.7005161303 -0.0129317474  0.0018745400 -0.0015244069 
16.7484596541 -0.0130716422  0.0021646821 -0.0015439445 
16.7963140302 -0.0132018329  0.0024394704 -0.0015636953 
16.8440895300 -0.0133202258  0.0027040349 -0.0015836568 
16.8917454565 -0.0134264086  0.0029584851 -0.0016038058 
16.9392819689 -0.0135200296  0.0032021490 -0.0016241362 
16.9867214102 -0.0136014071  0.0034352552 -0.0016446518 
17.0340709070 -0.0136706593  0.0036578879 -0.0016653504 
17.0813501049 -0.0137277274  0.0038697711 -0.0016862354 
17.1285793190 -0.0137727148  0.0040709082 -0.0017073109 
17.1757659216 -0.0138056261  0.0042611957 -0.0017285755 
17.2229198531 -0.0138264328  0.0044403696 -0.0017500291 
17.2700558164 -0.0138351821  0.0046082763 -0.0017716735 
17.3171881095 -0.0138319047  0.0047647655 -0.0017935107 
17.3643182730 -0.0138165945  0.0049096654 -0.0018155363 
17.4114551211 -0.0137892749  0.0050426390 -0.0018377495 
17.4586172394 -0.0137499984  0.0051634601 -0.0018601537 
17.5058057131 -0.0136987354  0.0052719510 -0.0018827440 
17.5530239880 -0.0136354864  0.0053676455 -0.0019055166 
17.6002965465 -0.0135602796  0.0054501332 -0.0019284775 
17.6476207900 -0.0134729755  0.0055192467 -0.0019516196 
17.6950096988 -0.0133735587  0.0055742969 -0.0019749435 
17.7424866846 -0.0132619023  0.0056148942 -0.0019984548 
17.7900493588 -0.0131377475  0.0056407161 -0.0020221467 
17.8377275112 -0.0130010505  0.0056509697 -0.0020460283 
17.8853897123 -0.0128511728  0.0056461945 -0.0020700281 
17.9329975339 -0.0126890444  0.0056246968 -0.0020941203 
17.9805634012 -0.0125145015  0.0055866718 -0.0021183048 
18.0281055903 -0.0123273159  0.0055321350 -0.0021425852 
18.0756391843 -0.0121273058  0.0054610016 -0.0021669639 
18.1231746076 -0.0119142997  0.0053733050 -0.0021914416 
18.1706739808 -0.0116880683  0.0052695402 -0.0022159947 
18.2181566632 -0.0114491793  0.0051494724 -0.0022406294 
18.2656468846 -0.0111972451  0.0050139632 -0.0022653553 
18.3131662125 -0.0109322996  0.0048636524 -0.0022901816 
18.3607339654 -0.0106544741  0.0046993063 -0.0023151180 
18.4083694996 -0.0103639953  0.0045217891 -0.0023401759 
18.4560962519 -0.0100611294  0.0043319580 -0.0023653714 
18.5039320116 -0.0097460971  0.0041307222 -0.0023907199 
18.5518957019 -0.0094193366  0.0039188001 -0.0024162393 
18.5999991661 -0.0090812514  0.0036969404 -0.0024419445 
18.6480219458 -0.0087318309  0.0034681254 -0.0024677246 
18.6959863555 -0.0083766355  0.0032297046 -0.0024935962 
18.7439106839 -0.0080136173  0.0029844484 -0.0025195715 
18.7918103511 -0.0076442021  0.0027326432 -0.0025456598 
18.8396973739 -0.0072693398  0.0024749688 -0.0025718682 
18.8875870366 -0.0068898968  0.0022122670 -0.0025982057 
18.9355018808 -0.0065064500  0.0019455797 -0.0026246851 
18.9834566223 -0.0061191347  0.0016762942 -0.0026513142 
19.0313808201 -0.0057276629  0.0014066475 -0.0026780517 
19.0792860567 -0.0053332150  0.0011365603 -0.0027049006 
19.1271829174 -0.0049335418  0.0008676641 -0.0027318643 
19.1750824439 -0.0045273930  0.0006003321 -0.0027589492 
19.2229919992 -0.0041133753  0.0003350135 -0.0027861628 
19.2709109910 -0.0036907435  0.0000724663 -0.0028135106 
19.3187702237 -0.0032597220 -0.0001852788 -0.0028409580 
19.3664712684 -0.0028231744 -0.0004364859 -0.0028684506 
19.4140120928 -0.0023847343 -0.0006803518 -0.0028959870 
19.4614018551 -0.0019454880 -0.0009143987 -0.0029235726 
19.5085881427 -0.0015071767 -0.0011367705 -0.0029511773 
19.5556277282 -0.0010725169 -0.0013486592 -0.0029788363 
19.6026214315 -0.0006394776 -0.0015489410 -0.0030066104 
19.6497153569 -0.0002062158 -0.0017376434 -0.0030345859 
19.6971118508  0.0002299826 -0.0019147478 -0.0030628811 
19.7449518966  0.0006727664 -0.0020786438 -0.0030915781 
19.7924698933  0.0011253369 -0.0022192685 -0.0031202083 
19.8398460359  0.0015643212 -0.0023569519 -0.0031488759 
19.8871310182  0.0020072221 -0.0024772523 -0.0031776120 
19.9345651910  0.0024476717 -0.0025862784 -0.0032065654 
19.9817120302  0.0028904197 -0.0026756611 -0.0032354616 
20.0284603599  0.0033188976 -0.0027575853 -0.0032642164 
20.0751581277  0.0037359575 -0.0028318960 -0.0032930279 
20.1222608353  0.0041497913 -0.0028952827 -0.0033221641 
20.1695767432  0.0045673832 -0.0029415259 -0.0033514911 
20.2165749895  0.0049786898 -0.0029755011 -0.0033806648 
20.2631318868  0.0053748246 -0.0030043719 -0.0034096039 
20.3096462525  0.0057604401 -0.0030280732 -0.0034385670 
20.3563329468  0.0061462562 -0.0030387642 -0.0034677046 
20.4026677934  0.0065320068 -0.0030333201 -0.0034966955 
20.4485679833  0.0069004038 -0.0030256715 -0.0035254925 
20.4942649309  0.0072572794 -0.0030117286 -0.0035542491 
20.5402140548  0.0076061278 -0.0029908710 -0.0035832678 
20.5869459348  0.0079514934 -0.0029619167 -0.0036129102 
20.6336566155  0.0083017452 -0.0029128820 -0.0036426826 
20.6798809510  0.0086289759 -0.0028683799 -0.0036723054 
20.7258565944  0.0089354886 -0.0028300059 -0.0037019633 
20.7720129935  0.0092302863 -0.0027918173 -0.0037319831 
20.8182929943  0.0095181507 -0.0027505411 -0.0037623809 
20.8642065580  0.0097939336 -0.0027130180 -0.0037928746 
20.9099682409  0.0100454786 -0.0026924195 -0.0038236456 
