0.000000000000000000e+00 3.577641840000023166e-02
5.000000000000000104e-03 2.228073808896602337e-02
1.324999999999999963e-02 1.223956666565762048e-05
2.699999999999999969e-02 1.035405238828346400e-05
3.873732482799999849e-02 9.103048854141182077e-06
5.050999982999999915e-02 8.145911131897159559e-06
6.231346033299999670e-02 7.424240283531936387e-06
7.414350429400000386e-02 6.903591564635767428e-06
8.599668680699999734e-02 6.504694103569500116e-06
9.787024055800000455e-02 6.184867519081348495e-06
1.097597835110000059e-01 5.919306157272223273e-06
1.216583658910000004e-01 5.692867104016572463e-06
1.335660497860000073e-01 5.495719874576203109e-06
1.454828482490000130e-01 5.321252712184006656e-06
1.574086460830000089e-01 5.164913832564095648e-06
1.693433269169999922e-01 5.023618881398518677e-06
1.812866847959999916e-01 4.894957668414014356e-06
1.932385374870000116e-01 4.777103211451358734e-06
2.051986512300000010e-01 4.668740189521247843e-06
2.171667988290000018e-01 4.568675821272898180e-06
2.291427333649999898e-01 4.476013140966586378e-06
2.411262175330000090e-01 4.390062103960174496e-06
2.531170196890000224e-01 4.310015153855900155e-06
2.651148910330000108e-01 4.235354507529965190e-06
2.771196132350000063e-01 4.165690608221854456e-06
2.891309436489999940e-01 4.100466996589405427e-06
3.011486822760000015e-01 4.039296058286281373e-06
3.131725995629999759e-01 3.981875932299238408e-06
3.252025039600000000e-01 3.927944658803385461e-06
3.372381884760000115e-01 3.877202767707527781e-06
3.492794691550000219e-01 3.829389211683293919e-06
3.613261686040000198e-01 3.784290561978473281e-06
3.733781023130000043e-01 3.741731739029700089e-06
3.854351150870000131e-01 3.701499569070741303e-06
3.974970275599999936e-01 3.663421288565942183e-06
4.095637011850000175e-01 3.627448637306511921e-06
4.216349738410000159e-01 3.593328910855817122e-06
4.337107112160000222e-01 3.560972617696487624e-06
4.457907721450000138e-01 3.530335200996723255e-06
4.578750243110000229e-01 3.501244810041958791e-06
4.699633505870000061e-01 3.473658124794088321e-06
4.820556152000000094e-01 3.447405275220711789e-06
4.941517160009999965e-01 3.422442128381493028e-06
5.062515217769999465e-01 3.398765894780302972e-06
5.183549374150000499e-01 3.376247630216589024e-06
5.304618539409999833e-01 3.354803981963551209e-06
5.425721709799999903e-01 3.334430952893192689e-06
5.546857969559999546e-01 3.315021964573152545e-06
5.668021923689999797e-01 3.296570819138353982e-06
5.789203838259999735e-01 3.279051820679253728e-06
5.910403057340000155e-01 3.262296026424021590e-06
6.031619078619999685e-01 3.246425551838625293e-06
6.152851326329999981e-01 3.231316063111176692e-06
6.274099301250000149e-01 3.216924355946054915e-06
6.395362537530000502e-01 3.203250296901467952e-06
6.516640507019999529e-01 3.190251577372787855e-06
6.637932803760000500e-01 3.177927218054131277e-06
6.759238941170000459e-01 3.166194253853181639e-06
6.880558521949999840e-01 3.155051023783058220e-06
7.001891157559999579e-01 3.144497912887352744e-06
7.123236414739999578e-01 3.134492431873017783e-06
7.244593966360000081e-01 3.124993104795138749e-06
7.365963391190000209e-01 3.116040578556360807e-06
7.487344370440000008e-01 3.107551247308962865e-06
7.608736574619999748e-01 3.099525311787532429e-06
7.730139644229999663e-01 3.091961802301540691e-06
7.851553313839999548e-01 3.084819564033863865e-06
7.972977212309999562e-01 3.078139390115891224e-06
8.094411082539999525e-01 3.071837801432976747e-06
8.215854640519999474e-01 3.065915013370082124e-06
8.337307585459999837e-01 3.060411555534387206e-06
8.458769700660000446e-01 3.055286163513911077e-06
8.580240653770000447e-01 3.050497595756284501e-06
8.701720237129999536e-01 3.046044834652338549e-06
8.823208202060000005e-01 3.041969232726073295e-06
8.944704295330000443e-01 3.038187740214484813e-06
9.066208339260000137e-01 3.034700691894588767e-06
9.187720031699999623e-01 3.031549227844298791e-06
9.309239205260000372e-01 3.028732053064151336e-06
9.430765638839999632e-01 3.026167541534790159e-06
9.552299118410000345e-01 3.023895792558693986e-06
9.673839494189999666e-01 3.021917540075889831e-06
9.795386495200000265e-01 3.020191447622032941e-06
9.916939983620000065e-01 3.018716464442289694e-06
1.003849975999999922e+00 3.017493147418871911e-06
1.016006564310000027e+00 3.016520646000475161e-06
1.028163750098999962e+00 3.015799496129578112e-06
1.040321509751999995e+00 3.015370703130656622e-06
1.052479831465999993e+00 3.015110257209774469e-06
1.064638697009999913e+00 3.015059540393434442e-06
1.076798091027999948e+00 3.015258860830304056e-06
1.088958001731999969e+00 3.015708991534624633e-06
1.101118408487000044e+00 3.016327326398722601e-06
1.113279301096999907e+00 3.017154601628605228e-06
1.125440662706999939e+00 3.018190904295800210e-06
1.137602480316000086e+00 3.019394726587125101e-06
1.149764743251000088e+00 3.020848521304804048e-06
1.161927433438999957e+00 3.022470051564218557e-06
1.174090542007000026e+00 3.024300143661879365e-06
1.186254053209000014e+00 3.026297809948509328e-06
1.198417956064999901e+00 3.028421119561019294e-06
1.210582240808000032e+00 3.030794267781689772e-06
1.222746891564999938e+00 3.033293570964913257e-06
1.234911900561999953e+00 3.035959710866520200e-06
1.247077252988000096e+00 3.038834396871168588e-06
1.259242939578999909e+00 3.041834462849122691e-06
1.271408951336000070e+00 3.045042726892525231e-06
1.283575274194999949e+00 3.048376755041281386e-06
1.295741901433999921e+00 3.051836463862866505e-06
1.307908818990999977e+00 3.055463222234309648e-06
1.320076019053000094e+00 3.059256019120243418e-06
1.332243493303000070e+00 3.063215751235469463e-06
1.344411229122000062e+00 3.067300875241855165e-06
1.356579220831999999e+00 3.071470491478965734e-06
1.368747454995000057e+00 3.075847879266694239e-06
1.380915925000000044e+00 3.080350082481936499e-06
1.393084623171999992e+00 3.084977904214286631e-06
1.405253538084000109e+00 3.089771925826764038e-06
1.417422664924999909e+00 3.094650249909286948e-06
1.429591990899000020e+00 3.099695067131199205e-06
1.441761510357999931e+00 3.104864585245508562e-06
1.453931216283000039e+00 3.110118470088792308e-06
1.466101098183000051e+00 3.115538281595054114e-06
1.478271151960000029e+00 3.121083249118372192e-06
1.490441365536000040e+00 3.126712312414408587e-06
1.502611733985000031e+00 3.132466279179187113e-06
1.514782250989999968e+00 3.138344952175848374e-06
1.526952906747000016e+00 3.144389898389233141e-06
1.539123697721000106e+00 3.150518711975874659e-06
1.551294612670000017e+00 3.156731476115239288e-06
1.563465647146000004e+00 3.163068694813440455e-06
1.575636795626000008e+00 3.169490104077206200e-06
1.587808048734999922e+00 3.176077178673047697e-06
1.599979403360999974e+00 3.182748002607589750e-06
1.612150849268999986e+00 3.189502816517061274e-06
1.624322382232000095e+00 3.196382015365182680e-06
1.636493997647000098e+00 3.203385891651682867e-06
1.648665686296000077e+00 3.210473814023555238e-06
1.660837445357000064e+00 3.217645117661614879e-06
1.673009265808000023e+00 3.224941458783415339e-06
1.685181143377999957e+00 3.232320709676496422e-06
1.697353074547000018e+00 3.239825184404867105e-06
1.709525049728999990e+00 3.247413045046421450e-06
1.721697066746000093e+00 3.255043528861814197e-06
1.733869117803999993e+00 3.262839742705502083e-06
1.746041198302999975e+00 3.270719085416908311e-06
1.758213306000000031e+00 3.278641178910751339e-06
1.770385430549999972e+00 3.286728974095453924e-06
1.782557570465000074e+00 3.294859170085232596e-06
1.794729719381999988e+00 3.303072749724495989e-06
