    time           T_x           T_y           T_z      
 0.5910403057 -0.0014205771 -0.0048900076 -0.0008197529 
 0.6031619079 -0.0013696165 -0.0049487990 -0.0008197540 
 0.6152851326 -0.0013182128 -0.0050073987 -0.0008197552 
 0.6274099301 -0.0012663656 -0.0050657904 -0.0008197563 
 0.6395362538 -0.0012140729 -0.0051239578 -0.0008197575 
 0.6516640507 -0.0011613341 -0.0051818881 -0.0008197588 
 0.6637932804 -0.0011081492 -0.0052395693 -0.0008197601 
 0.6759238941 -0.0010545184 -0.0052969900 -0.0008197614 
 0.6880558522 -0.0010004416 -0.0053541385 -0.0008197628 
 0.7001891158 -0.0009459193 -0.0054110038 -0.0008197642 
 0.7123236415 -0.0008909519 -0.0054675757 -0.0008197657 
 0.7244593966 -0.0008355402 -0.0055238438 -0.0008197673 
 0.7365963391 -0.0007796849 -0.0055797987 -0.0008197689 
 0.7487344370 -0.0007233871 -0.0056354309 -0.0008197705 
 0.7608736575 -0.0006666479 -0.0056907314 -0.0008197723 
 0.7730139644 -0.0006094685 -0.0057456917 -0.0008197740 
 0.7851553314 -0.0005518503 -0.0058003032 -0.0008197759 
 0.7972977212 -0.0004937948 -0.0058545581 -0.0008197778 
 0.8094411083 -0.0004353037 -0.0059084483 -0.0008197798 
 0.8215854641 -0.0003763786 -0.0059619664 -0.0008197818 
 0.8337307585 -0.0003170214 -0.0060151051 -0.0008197839 
 0.8458769701 -0.0002572340 -0.0060678572 -0.0008197861 
 0.8580240654 -0.0001970184 -0.0061202160 -0.0008197883 
 0.8701720237 -0.0001363768 -0.0061721746 -0.0008197906 
 0.8823208202 -0.0000753113 -0.0062237268 -0.0008197930 
 0.8944704295 -0.0000138242 -0.0062748662 -0.0008197954 
 0.9066208339  0.0000480821 -0.0063255866 -0.0008197979 
 0.9187720032  0.0001104052 -0.0063758824 -0.0008198005 
 0.9309239205  0.0001731425 -0.0064257475 -0.0008198031 
 0.9430765639  0.0002362916 -0.0064751765 -0.0008198058 
 0.9552299118  0.0002998498 -0.0065241639 -0.0008198085 
 0.9673839494  0.0003638143 -0.0065727042 -0.0008198113 
 0.9795386495  0.0004281824 -0.0066207927 -0.0008198142 
 0.9916939984  0.0004929513 -0.0066684238 -0.0008198172 
 1.0038499760  0.0005581181 -0.0067155930 -0.0008198202 
 1.0160065643  0.0006236798 -0.0067622953 -0.0008198233 
 1.0281637501  0.0006896335 -0.0068085260 -0.0008198264 
 1.0403215098  0.0007559761 -0.0068542808 -0.0008198296 
 1.0524798315  0.0008227046 -0.0068995549 -0.0008198329 
 1.0646386970  0.0008898158 -0.0069443442 -0.0008198362 
 1.0767980910  0.0009573065 -0.0069886444 -0.0008198396 
 1.0889580017  0.0010251736 -0.0070324512 -0.0008198431 
 1.1011184085  0.0010934136 -0.0070757608 -0.0008198466 
 1.1132793011  0.0011620234 -0.0071185689 -0.0008198502 
 1.1254406627  0.0012309997 -0.0071608719 -0.0008198538 
 1.1376024803  0.0013003389 -0.0072026659 -0.0008198575 
 1.1497647433  0.0013700378 -0.0072439472 -0.0008198613 
 1.1619274334  0.0014400928 -0.0072847122 -0.0008198651 
 1.1740905420  0.0015105005 -0.0073249573 -0.0008198690 
 1.1862540532  0.0015812573 -0.0073646790 -0.0008198730 
 1.1984179561  0.0016523597 -0.0074038740 -0.0008198770 
 1.2105822408  0.0017238042 -0.0074425388 -0.0008198811 
 1.2227468916  0.0017955870 -0.0074806703 -0.0008198852 
 1.2349119006  0.0018677046 -0.0075182652 -0.0008198894 
 1.2470772530  0.0019401534 -0.0075553205 -0.0008198937 
 1.2592429396  0.0020129295 -0.0075918330 -0.0008198980 
 1.2714089513  0.0020860293 -0.0076277997 -0.0008199024 
 1.2835752742  0.0021594491 -0.0076632178 -0.0008199068 
 1.2957419014  0.0022331851 -0.0076980842 -0.0008199113 
 1.3079088190  0.0023072334 -0.0077323964 -0.0008199159 
 1.3200760191  0.0023815903 -0.0077661513 -0.0008199205 
 1.3322434933  0.0024562520 -0.0077993464 -0.0008199252 
 1.3444112291  0.0025312145 -0.0078319790 -0.0008199299 
 1.3565792208  0.0026064740 -0.0078640465 -0.0008199347 
 1.3687474550  0.0026820266 -0.0078955464 -0.0008199395 
 1.3809159250  0.0027578683 -0.0079264762 -0.0008199445 
 1.3930846232  0.0028339953 -0.0079568333 -0.0008199494 
 1.4052535381  0.0029104036 -0.0079866156 -0.0008199545 
 1.4174226649  0.0029870892 -0.0080158206 -0.0008199596 
 1.4295919909  0.0030640481 -0.0080444460 -0.0008199647 
 1.4417615104  0.0031412763 -0.0080724896 -0.0008199699 
 1.4539312163  0.0032187698 -0.0080999492 -0.0008199752 
 1.4661010982  0.0032965245 -0.0081268226 -0.0008199805 
 1.4782711520  0.0033745364 -0.0081531078 -0.0008199859 
 1.4904413655  0.0034528014 -0.0081788028 -0.0008199913 
 1.5026117340  0.0035313154 -0.0082039054 -0.0008199968 
 1.5147822510  0.0036100744 -0.0082284138 -0.0008200024 
 1.5269529067  0.0036890742 -0.0082523260 -0.0008200080 
 1.5391236977  0.0037683106 -0.0082756401 -0.0008200137 
 1.5512946127  0.0038477797 -0.0082983544 -0.0008200194 
 1.5634656471  0.0039274772 -0.0083204669 -0.0008200252 
 1.5756367956  0.0040073989 -0.0083419761 -0.0008200311 
 1.5878080487  0.0040875407 -0.0083628801 -0.0008200370 
 1.5999794034  0.0041678984 -0.0083831773 -0.0008200430 
 1.6121508493  0.0042484679 -0.0084028661 -0.0008200490 
 1.6243223822  0.0043292448 -0.0084219448 -0.0008200551 
 1.6364939976  0.0044102251 -0.0084404120 -0.0008200612 
 1.6486656863  0.0044914044 -0.0084582662 -0.0008200674 
 1.6608374454  0.0045727786 -0.0084755058 -0.0008200737 
 1.6730092658  0.0046543434 -0.0084921294 -0.0008200800 
 1.6851811434  0.0047360946 -0.0085081357 -0.0008200864 
 1.6973530745  0.0048180279 -0.0085235232 -0.0008200929 
 1.7095250497  0.0049001391 -0.0085382908 -0.0008200994 
 1.7216970667  0.0049824238 -0.0085524370 -0.0008201059 
 1.7338691178  0.0050648779 -0.0085659607 -0.0008201125 
 1.7460411983  0.0051474970 -0.0085788606 -0.0008201192 
 1.7582133060  0.0052302769 -0.0085911356 -0.0008201260 
 1.7703854306  0.0053132132 -0.0086027846 -0.0008201328 
 1.7825575705  0.0053963017 -0.0086138064 -0.0008201396 
 1.7947297194  0.0054795380 -0.0086242000 -0.0008201465 
 1.8069018721  0.0055629179 -0.0086339643 -0.0008201535 
 1.8190740276  0.0056464371 -0.0086430984 -0.0008201606 
 1.8312461749  0.0057300911 -0.0086516014 -0.0008201676 
 1.8434183129  0.0058138757 -0.0086594721 -0.0008201748 
 1.8555904370  0.0058977867 -0.0086667099 -0.0008201820 
 1.8677625411  0.0059818195 -0.0086733139 -0.0008201893 
 1.8799346239  0.0060659700 -0.0086792832 -0.0008201966 
 1.8921066767  0.0061502337 -0.0086846171 -0.0008202040 
 1.9042786974  0.0062346063 -0.0086893147 -0.0008202115 
 1.9164506832  0.0063190836 -0.0086933754 -0.0008202190 
 1.9286226266  0.0064036611 -0.0086967986 -0.0008202266 
 1.9407945263  0.0064883344 -0.0086995835 -0.0008202342 
 1.9529663762  0.0065730994 -0.0087017295 -0.0008202419 
 1.9651381726  0.0066579515 -0.0087032360 -0.0008202497 
 1.9773099150  0.0067428865 -0.0087041025 -0.0008202575 
 1.9894815935  0.0068279000 -0.0087043286 -0.0008202654 
 2.0016532078  0.0069129876 -0.0087039135 -0.0008202734 
 2.0138247541  0.0069981450 -0.0087028570 -0.0008202814 
 2.0259962271  0.0070833679 -0.0087011586 -0.0008202894 
 2.0381676259  0.0071686518 -0.0086988179 -0.0008202976 
 2.0503389433  0.0072539925 -0.0086958346 -0.0008203058 
 2.0625101772  0.0073393855 -0.0086922082 -0.0008203140 
 2.0746813268  0.0074248266 -0.0086879386 -0.0008203223 
 2.0868523837  0.0075103113 -0.0086830255 -0.0008203307 
 2.0990233477  0.0075958354 -0.0086774685 -0.0008203391 
 2.1111942147  0.0076813944 -0.0086712675 -0.0008203476 
 2.1233649803  0.0077669840 -0.0086644224 -0.0008203562 
 2.1355356443  0.0078525999 -0.0086569330 -0.0008203648 
 2.1477061993  0.0079382377 -0.0086487992 -0.0008203735 
 2.1598766441  0.0080238931 -0.0086400208 -0.0008203823 
 2.1720469780  0.0081095617 -0.0086305979 -0.0008203911 
 2.1842171928  0.0081952392 -0.0086205304 -0.0008204000 
 2.1963872889  0.0082809213 -0.0086098183 -0.0008204089 
 2.2085572629  0.0083666036 -0.0085984617 -0.0008204179 
 2.2207271103  0.0084522818 -0.0085864607 -0.0008204270 
 2.2328968311  0.0085379515 -0.0085738152 -0.0008204361 
 2.2450664188  0.0086236085 -0.0085605255 -0.0008204453 
 2.2572358721  0.0087092483 -0.0085465917 -0.0008204545 
 2.2694051915  0.0087948668 -0.0085320140 -0.0008204639 
 2.2815743680  0.0088804596 -0.0085167927 -0.0008204732 
 2.2937434023  0.0089660223 -0.0085009278 -0.0008204827 
 2.3059122927  0.0090515506 -0.0084844198 -0.0008204922 
 2.3180810336  0.0091370404 -0.0084672689 -0.0008205018 
 2.3302496249  0.0092224872 -0.0084494754 -0.0008205114 
 2.3424180628  0.0093078867 -0.0084310398 -0.0008205211 
 2.3545863443  0.0093932348 -0.0084119624 -0.0008205309 
 2.3667544698  0.0094785270 -0.0083922435 -0.0008205407 
 2.3789224327  0.0095637592 -0.0083718837 -0.0008205506 
 2.3910902322  0.0096489269 -0.0083508835 -0.0008205605 
 2.4032578695  0.0097340261 -0.0083292432 -0.0008205706 
 2.4154253357  0.0098190524 -0.0083069635 -0.0008205806 
 2.4275926319  0.0099040016 -0.0082840449 -0.0008205908 
 2.4397597575  0.0099888694 -0.0082604879 -0.0008206010 
 2.4519267061  0.0100736515 -0.0082362933 -0.0008206113 
 2.4640934783  0.0101583438 -0.0082114616 -0.0008206216 
 2.4762600719  0.0102429420 -0.0081859935 -0.0008206320 
 2.4884264829  0.0103274419 -0.0081598897 -0.0008206425 
 2.5005927116  0.0104118393 -0.0081331509 -0.0008206530 
 2.5127587538  0.0104961299 -0.0081057778 -0.0008206637 
 2.5249246075  0.0105803096 -0.0080777712 -0.0008206743 
 2.5370902736  0.0106643742 -0.0080491320 -0.0008206851 
 2.5492557459  0.0107483194 -0.0080198609 -0.0008206959 
 2.5614210240  0.0108321412 -0.0079899588 -0.0008207067 
 2.5735861094  0.0109158353 -0.0079594265 -0.0008207177 
 2.5857509939  0.0109993975 -0.0079282651 -0.0008207287 
 2.5979156788  0.0110828238 -0.0078964754 -0.0008207397 
 2.6100801651  0.0111661099 -0.0078640583 -0.0008207509 
 2.6222444449  0.0112492518 -0.0078310150 -0.0008207621 
 2.6344085196  0.0113322453 -0.0077973462 -0.0008207733 
 2.6465723895  0.0114150863 -0.0077630531 -0.0008207846 
 2.6587360480  0.0114977707 -0.0077281369 -0.0008207960 
 2.6708994965  0.0115802943 -0.0076925985 -0.0008208075 
 2.6830627341  0.0116626531 -0.0076564390 -0.0008208190 
 2.6952257558  0.0117448430 -0.0076196597 -0.0008208306 
 2.7073885625  0.0118268599 -0.0075822616 -0.0008208423 
 2.7195511526  0.0119086998 -0.0075442459 -0.0008208540 
 2.7317135224  0.0119903586 -0.0075056140 -0.0008208658 
 2.7438756724  0.0120718322 -0.0074663669 -0.0008208777 
 2.7560376006  0.0121531167 -0.0074265060 -0.0008208896 
 2.7681993041  0.0122342080 -0.0073860325 -0.0008209016 
 2.7803607834  0.0123151021 -0.0073449478 -0.0008209137 
 2.7925220358  0.0123957950 -0.0073032533 -0.0008209258 
 2.8046830590  0.0124762826 -0.0072609502 -0.0008209380 
 2.8168438539  0.0125565611 -0.0072180399 -0.0008209503 
 2.8290044172  0.0126366265 -0.0071745239 -0.0008209626 
 2.8411647472  0.0127164746 -0.0071304037 -0.0008209750 
 2.8533248449  0.0127961018 -0.0070856805 -0.0008209875 
 2.8654847065  0.0128755039 -0.0070403561 -0.0008210000 
 2.8776443307  0.0129546771 -0.0069944317 -0.0008210126 
 2.8898037185  0.0130336175 -0.0069479091 -0.0008210253 
 2.9019628664  0.0131123211 -0.0069007897 -0.0008210381 
 2.9141217730  0.0131907841 -0.0068530751 -0.0008210509 
 2.9262804395  0.0132690025 -0.0068047669 -0.0008210638 
 2.9384388621  0.0133469726 -0.0067558667 -0.0008210767 
 2.9505970397  0.0134246905 -0.0067063763 -0.0008210897 
 2.9627549734  0.0135021522 -0.0066562972 -0.0008211028 
 2.9749126600  0.0135793541 -0.0066056311 -0.0008211160 
 2.9870700979  0.0136562922 -0.0065543799 -0.0008211292 
 2.9992272884  0.0137329628 -0.0065025451 -0.0008211425 
 3.0113842283  0.0138093621 -0.0064501286 -0.0008211558 
 3.0235409163  0.0138854863 -0.0063971321 -0.0008211693 
 3.0356973532  0.0139613316 -0.0063435575 -0.0008211828 
 3.0478535369  0.0140368943 -0.0062894066 -0.0008211963 
 3.0600094652  0.0141121706 -0.0062346813 -0.0008212100 
 3.0721651392  0.0141871568 -0.0061793833 -0.0008212237 
 3.0843205572  0.0142618492 -0.0061235147 -0.0008212375 
 3.0964757165  0.0143362442 -0.0060670773 -0.0008212513 
 3.1086306183  0.0144103379 -0.0060100730 -0.0008212652 
 3.1207852619  0.0144841268 -0.0059525039 -0.0008212792 
 3.1329396436  0.0145576072 -0.0058943720 -0.0008212933 
 3.1450937648  0.0146307754 -0.0058356791 -0.0008213074 
 3.1572476257  0.0147036278 -0.0057764273 -0.0008213216 
 3.1694012214  0.0147761609 -0.0057166188 -0.0008213359 
 3.1815545538  0.0148483708 -0.0056562556 -0.0008213502 
 3.1937076244  0.0149202543 -0.0055953396 -0.0008213646 
 3.2058604265  0.0149918076 -0.0055338732 -0.0008213791 
 3.2180129627  0.0150630271 -0.0054718583 -0.0008213936 
 3.2301652356  0.0151339094 -0.0054092971 -0.0008214083 
 3.2423172369  0.0152044509 -0.0053461919 -0.0008214229 
 3.2544689696  0.0152746481 -0.0052825448 -0.0008214377 
 3.2666204366  0.0153444975 -0.0052183579 -0.0008214525 
 3.2787716305  0.0154139956 -0.0051536337 -0.0008214674 
 3.2909225534  0.0154831390 -0.0050883743 -0.0008214824 
 3.3030732076  0.0155519241 -0.0050225819 -0.0008214974 
 3.3152235876  0.0156203477 -0.0049562589 -0.0008215126 
 3.3273736943  0.0156884061 -0.0048894076 -0.0008215277 
 3.3395235294  0.0157560961 -0.0048220303 -0.0008215430 
 3.3516730899  0.0158234143 -0.0047541294 -0.0008215583 
 3.3638223749  0.0158903573 -0.0046857072 -0.0008215737 
 3.3759713855  0.0159569216 -0.0046167662 -0.0008215892 
 3.3881201210  0.0160231041 -0.0045473086 -0.0008216047 
 3.4002685783  0.0160889013 -0.0044773372 -0.0008216203 
 3.4124167591  0.0161543099 -0.0044068541 -0.0008216360 
 3.4245646649  0.0162193267 -0.0043358618 -0.0008216518 
 3.4367122897  0.0162839484 -0.0042643630 -0.0008216676 
 3.4488596361  0.0163481717 -0.0041923601 -0.0008216835 
 3.4610067076  0.0164119934 -0.0041198555 -0.0008216995 
 3.4731534954  0.0164754102 -0.0040468519 -0.0008217155 
 3.4853000030  0.0165384190 -0.0039733519 -0.0008217316 
 3.4974462332  0.0166010165 -0.0038993578 -0.0008217478 
 3.5095921801  0.0166631996 -0.0038248725 -0.0008217641 
 3.5217378452  0.0167249652 -0.0037498985 -0.0008217804 
 3.5338832304  0.0167863100 -0.0036744384 -0.0008217968 
 3.5460283329  0.0168472309 -0.0035984949 -0.0008218133 
 3.5581731517  0.0169077249 -0.0035220707 -0.0008218298 
 3.5703176882  0.0169677889 -0.0034451684 -0.0008218465 
 3.5824619433  0.0170274198 -0.0033677907 -0.0008218632 
 3.5946059121  0.0170866145 -0.0032899404 -0.0008218799 
 3.6067495973  0.0171453700 -0.0032116202 -0.0008218968 
 3.6188930021  0.0172036832 -0.0031328327 -0.0008219137 
 3.6310361183  0.0172615513 -0.0030535810 -0.0008219307 
 3.6431789493  0.0173189712 -0.0029738677 -0.0008219477 
 3.6553214983  0.0173759398 -0.0028936955 -0.0008219649 
 3.6674637596  0.0174324545 -0.0028130674 -0.0008219821 
 3.6796057347  0.0174885120 -0.0027319862 -0.0008219994 
 3.6917474253  0.0175441096 -0.0026504547 -0.0008220167 
 3.7038888299  0.0175992444 -0.0025684758 -0.0008220341 
 3.7160299464  0.0176539134 -0.0024860524 -0.0008220516 
 3.7281707768  0.0177081138 -0.0024031873 -0.0008220692 
 3.7403113234  0.0177618429 -0.0023198835 -0.0008220869 
 3.7524515796  0.0178150978 -0.0022361441 -0.0008221046 
 3.7645915486  0.0178678756 -0.0021519718 -0.0008221224 
 3.7767312342  0.0179201736 -0.0020673696 -0.0008221402 
 3.7888706289  0.0179719891 -0.0019823406 -0.0008221582 
 3.8010097356  0.0180233192 -0.0018968877 -0.0008221762 
 3.8131485565  0.0180741613 -0.0018110139 -0.0008221943 
 3.8252870894  0.0181245127 -0.0017247224 -0.0008222125 
 3.8374253329  0.0181743706 -0.0016380160 -0.0008222307 
 3.8495632890  0.0182237325 -0.0015508979 -0.0008222490 
 3.8617009597  0.0182725956 -0.0014633711 -0.0008222674 
 3.8738383389  0.0183209574 -0.0013754387 -0.0008222859 
 3.8859754299  0.0183688151 -0.0012871039 -0.0008223044 
 3.8981122365  0.0184161663 -0.0011983696 -0.0008223231 
 3.9102487516  0.0184630085 -0.0011092392 -0.0008223417 
 3.9223849780  0.0185093389 -0.0010197157 -0.0008223605 
 3.9345209180  0.0185551550 -0.0009298021 -0.0008223794 
 3.9466565696  0.0186004545 -0.0008395019 -0.0008223983 
 3.9587919312  0.0186452348 -0.0007488180 -0.0008224173 
 3.9709270050  0.0186894933 -0.0006577538 -0.0008224363 
 3.9830617942  0.0187332277 -0.0005663123 -0.0008224555 
 3.9951962913  0.0187764356 -0.0004744969 -0.0008224747 
 4.0073305002  0.0188191144 -0.0003823109 -0.0008224940 
 4.0194644245  0.0188612619 -0.0002897572 -0.0008225134 
 4.0315980584  0.0189028757 -0.0001968394 -0.0008225328 
 4.0437314037  0.0189439533 -0.0001035607 -0.0008225523 
 4.0558644624  0.0189844925 -0.0000099243 -0.0008225719 
 4.0679972350  0.0190244909  0.0000840664 -0.0008225916 
 4.0801297173  0.0190639464  0.0001784081 -0.0008226114 
 4.0922619125  0.0191028565  0.0002730975 -0.0008226312 
 4.1043938251  0.0191412190  0.0003681314 -0.0008226511 
 4.1165254462  0.0191790318  0.0004635062 -0.0008226711 
 4.1286567799  0.0192162926  0.0005592186 -0.0008226911 
 4.1407878291  0.0192529991  0.0006552654 -0.0008227113 
 4.1529185915  0.0192891494  0.0007516431 -0.0008227315 
 4.1650490658  0.0193247411  0.0008483482 -0.0008227518 
 4.1771792545  0.0193597722  0.0009453774 -0.0008227721 
 4.1893091610  0.0193942405  0.0010427273 -0.0008227926 
 4.2014387775  0.0194281441  0.0011403944 -0.0008228131 
 4.2135681084  0.0194614807  0.0012383752 -0.0008228337 
 4.2256971571  0.0194942484  0.0013366665 -0.0008228544 
 4.2378259192  0.0195264452  0.0014352646 -0.0008228751 
 4.2499543956  0.0195580690  0.0015341660 -0.0008228960 
 4.2620825883  0.0195891179  0.0016333674 -0.0008229169 
 4.2742104994  0.0196195899  0.0017328653 -0.0008229379 
 4.2863381231  0.0196494830  0.0018326559 -0.0008229589 
 4.2984654632  0.0196787954  0.0019327360 -0.0008229801 
 4.3105925237  0.0197075251  0.0020331020 -0.0008230013 
 4.3227192987  0.0197356703  0.0021337502 -0.0008230226 
 4.3348457904  0.0197632291  0.0022346772 -0.0008230440 
 4.3469720009  0.0197901997  0.0023358794 -0.0008230654 
 4.3590979313  0.0198165803  0.0024373533 -0.0008230870 
 4.3712235770  0.0198423691  0.0025390952 -0.0008231086 
 4.3833489415  0.0198675642  0.0026411016 -0.0008231303 
 4.3954740295  0.0198921640  0.0027433689 -0.0008231520 
 4.4075988336  0.0199161669  0.0028458935 -0.0008231739 
 4.4197233572  0.0199395709  0.0029486717 -0.0008231958 
 4.4318476025  0.0199623744  0.0030517000 -0.0008232178 
 4.4439715700  0.0199845759  0.0031549747 -0.0008232399 
 4.4560952557  0.0200061736  0.0032584921 -0.0008232621 
 4.4682186632  0.0200271659  0.0033622487 -0.0008232843 
 4.4803417971  0.0200475513  0.0034662408 -0.0008233066 
 4.4924646499  0.0200673282  0.0035704646 -0.0008233291 
 4.5045872252  0.0200864949  0.0036749165 -0.0008233515 
 4.5167095254  0.0201050500  0.0037795929 -0.0008233741 
 4.5288315509  0.0201229920  0.0038844901 -0.0008233968 
 4.5409532977  0.0201403194  0.0039896043 -0.0008234195 
 4.5530747696  0.0201570307  0.0040949318 -0.0008234423 
 4.5651959712  0.0201731244  0.0042004690 -0.0008234652 
 4.5773168952  0.0201885993  0.0043062121 -0.0008234881 
 4.5894375450  0.0202034537  0.0044121574 -0.0008235112 
 4.6015579231  0.0202176864  0.0045183011 -0.0008235343 
 4.6136780305  0.0202312960  0.0046246396 -0.0008235575 
 4.6257978625  0.0202442813  0.0047311690 -0.0008235808 
 4.6379174231  0.0202566407  0.0048378855 -0.0008236042 
 4.6500367170  0.0202683731  0.0049447857 -0.0008236277 
 4.6621557376  0.0202794773  0.0050518654 -0.0008236512 
 4.6742744878  0.0202899519  0.0051591209 -0.0008236748 
 4.6863929698  0.0202997958  0.0052665487 -0.0008236985 
 4.6985111857  0.0203090077  0.0053741448 -0.0008237223 
 4.7106291299  0.0203175865  0.0054819053 -0.0008237461 
 4.7227468067  0.0203255309  0.0055898266 -0.0008237701 
 4.7348642203  0.0203328398  0.0056979049 -0.0008237941 
 4.7469813658  0.0203395123  0.0058061362 -0.0008238182 
 4.7590982447  0.0203455472  0.0059145168 -0.0008238424 
 4.7712148593  0.0203509433  0.0060230429 -0.0008238667 
 4.7833312135  0.0203556996  0.0061317107 -0.0008238910 
 4.7954472996  0.0203598152  0.0062405162 -0.0008239155 
 4.8075631226  0.0203632890  0.0063494557 -0.0008239400 
 4.8196786863  0.0203661200  0.0064585254 -0.0008239646 
 4.8317939877  0.0203683073  0.0065677213 -0.0008239893 
 4.8439090263  0.0203698500  0.0066770396 -0.0008240141 
 4.8560238052  0.0203707470  0.0067864765 -0.0008240389 
 4.8681383300  0.0203709976  0.0068960282 -0.0008240639 
 4.8802525906  0.0203706010  0.0070056906 -0.0008240889 
 4.8923665926  0.0203695561  0.0071154599 -0.0008241140 
 4.9044803393  0.0203678622  0.0072253324 -0.0008241392 
 4.9165938305  0.0203655186  0.0073353041 -0.0008241645 
 4.9287070628  0.0203625244  0.0074453711 -0.0008241898 
 4.9408200402  0.0203588788  0.0075555295 -0.0008242153 
 4.9529327677  0.0203545812  0.0076657755 -0.0008242408 
 4.9650452378  0.0203496308  0.0077761051 -0.0008242664 
 4.9771574544  0.0203440270  0.0078865144 -0.0008242921 
 4.9892691705  0.0203377709  0.0079969963 -0.0008243179 
 5.0013803909  0.0203308587  0.0081075479 -0.0008243437 
 5.0134911214  0.0203232904  0.0082181670 -0.0008243697 
 5.0256013636  0.0203150668  0.0083288479 -0.0008243957 
 5.0377111087  0.0203061873  0.0084395862 -0.0008244218 
 5.0498203654  0.0202966509  0.0085503784 -0.0008244480 
 5.0619291433  0.0202864570  0.0086612212 -0.0008244743 
 5.0740374288  0.0202756055  0.0087721101 -0.0008245007 
 5.0861452285  0.0202640958  0.0088830412 -0.0008245272 
 5.0982525470  0.0202519274  0.0089940108 -0.0008245537 
 5.1103593918  0.0202390999  0.0091050151 -0.0008245803 
 5.1224657482  0.0202256132  0.0092160497 -0.0008246071 
 5.1345716264  0.0202114666  0.0093271109 -0.0008246339 
 5.1466770347  0.0201966598  0.0094381951 -0.0008246607 
 5.1587819658  0.0201811927  0.0095492979 -0.0008246877 
 5.1708864198  0.0201650650  0.0096604155 -0.0008247148 
 5.1829904034  0.0201482761  0.0097715441 -0.0008247419 
 5.1950939285  0.0201308260  0.0098826799 -0.0008247692 
 5.2071969749  0.0201127146  0.0099938186 -0.0008247965 
 5.2192995540  0.0200939415  0.0101049563 -0.0008248239 
 5.2314016722  0.0200745064  0.0102160894 -0.0008248514 
 5.2435033300  0.0200544094  0.0103272138 -0.0008248790 
 5.2556045197  0.0200336504  0.0104383254 -0.0008249066 
 5.2677052501  0.0200122290  0.0105494205 -0.0008249344 
 5.2798055313  0.0199901452  0.0106604952 -0.0008249622 
 5.2919053512  0.0199673992  0.0107715454 -0.0008249902 
