    time           T_x           T_y           T_z      
 1.9902680703  0.0068167521 -0.0086903988 -0.0008181911 
 2.0146584558  0.0069869856 -0.0086885232 -0.0008182132 
 2.0390487717  0.0071574603 -0.0086840729 -0.0008182355 
 2.0634390181  0.0073281418 -0.0086770460 -0.0008182580 
 2.0878291577  0.0074989957 -0.0086674410 -0.0008182807 
 2.1122191919  0.0076699876 -0.0086552566 -0.0008183035 
 2.1366091073  0.0078410833 -0.0086404923 -0.0008183265 
 2.1609988858  0.0080122485 -0.0086231479 -0.0008183497 
 2.1853885273  0.0081834490 -0.0086032234 -0.0008183731 
 2.2097780032  0.0083546505 -0.0085807198 -0.0008183967 
 2.2341673102  0.0085258187 -0.0085556379 -0.0008184205 
 2.2585564460  0.0086969199 -0.0085279792 -0.0008184444 
 2.2829453816  0.0088679196 -0.0084977460 -0.0008184686 
 2.3073341186  0.0090387840 -0.0084649402 -0.0008184929 
 2.3317226434  0.0092094791 -0.0084295648 -0.0008185174 
 2.3561109417  0.0093799711 -0.0083916231 -0.0008185422 
 2.3804990152  0.0095502262 -0.0083511185 -0.0008185671 
 2.4048868394  0.0097202106 -0.0083080554 -0.0008185922 
 2.4292744107  0.0098898906 -0.0082624380 -0.0008186176 
 2.4536617328  0.0100592328 -0.0082142711 -0.0008186431 
 2.4780487720  0.0102282038 -0.0081635605 -0.0008186689 
 2.5024355333  0.0103967700 -0.0081103113 -0.0008186948 
 2.5268220135  0.0105648983 -0.0080545298 -0.0008187210 
 2.5512081900  0.0107325556 -0.0079962228 -0.0008187474 
 2.5755940654  0.0108997088 -0.0079353968 -0.0008187740 
 2.5999796294  0.0110663250 -0.0078720594 -0.0008188008 
 2.6243648692  0.0112323714 -0.0078062183 -0.0008188278 
 2.6487497865  0.0113978154 -0.0077378814 -0.0008188551 
 2.6731343658  0.0115626244 -0.0076670575 -0.0008188826 
 2.6975186004  0.0117267659 -0.0075937553 -0.0008189103 
 2.7219024940  0.0118902079 -0.0075179840 -0.0008189382 
 2.7462860245  0.0120529182 -0.0074397536 -0.0008189663 
 2.7706691905  0.0122148646 -0.0073590739 -0.0008189947 
 2.7950519979  0.0123760156 -0.0072759553 -0.0008190233 
 2.8194344207  0.0125363395 -0.0071904089 -0.0008190521 
 2.8438164611  0.0126958046 -0.0071024456 -0.0008190812 
 2.8681981262  0.0128543798 -0.0070120770 -0.0008191105 
 2.8925785447  0.0130120301 -0.0069193240 -0.0008191400 
 2.9169574723  0.0131687192 -0.0068241921 -0.0008191698 
 2.9413349401  0.0133244187 -0.0067266919 -0.0008191998 
 2.9657108340  0.0134790987 -0.0066268423 -0.0008192300 
 2.9900851798  0.0136327273 -0.0065246575 -0.0008192605 
 3.0144580096  0.0137852751 -0.0064201501 -0.0008192912 
 3.0388292071  0.0139367123 -0.0063133358 -0.0008193222 
 3.0631988015  0.0140870084 -0.0062042280 -0.0008193534 
 3.0875668262  0.0142361348 -0.0060928418 -0.0008193848 
 3.1119331738  0.0143840618 -0.0059791945 -0.0008194165 
 3.1362978694  0.0145307598 -0.0058633006 -0.0008194484 
 3.1606609441  0.0146762008 -0.0057451758 -0.0008194806 
 3.1850222998  0.0148203558 -0.0056248383 -0.0008195130 
 3.2093819564  0.0149631960 -0.0055023038 -0.0008195457 
 3.2337399429  0.0151046938 -0.0053775890 -0.0008195786 
 3.2580961824  0.0152448213 -0.0052507129 -0.0008196118 
 3.2824506813  0.0153835501 -0.0051216925 -0.0008196452 
 3.3068034633  0.0155208534 -0.0049905454 -0.0008196789 
 3.3311544724  0.0156567041 -0.0048572911 -0.0008197128 
 3.3555037012  0.0157910746 -0.0047219479 -0.0008197470 
 3.3798511679  0.0159239386 -0.0045845345 -0.0008197814 
 3.4041968496  0.0160552699 -0.0044450706 -0.0008198161 
 3.4285407099  0.0161850420 -0.0043035763 -0.0008198510 
 3.4528827715  0.0163132289 -0.0041600708 -0.0008198862 
 3.4772230380  0.0164398053 -0.0040145744 -0.0008199217 
 3.5015614406  0.0165647457 -0.0038671087 -0.0008199574 
 3.5258980119  0.0166880247 -0.0037176933 -0.0008199934 
 3.5502327918  0.0168096178 -0.0035663490 -0.0008200296 
 3.5745656668  0.0169295007 -0.0034130992 -0.0008200662 
 3.5988966836  0.0170476482 -0.0032579638 -0.0008201029 
 3.6232258849  0.0171640372 -0.0031009644 -0.0008201400 
 3.6475531710  0.0172786439 -0.0029421249 -0.0008201773 
 3.6718785727  0.0173914442 -0.0027814668 -0.0008202148 
 3.6962021212  0.0175024155 -0.0026190121 -0.0008202527 
 3.7205237729  0.0176115351 -0.0024547849 -0.0008202908 
 3.7448435155  0.0177187802 -0.0022888082 -0.0008203291 
 3.7691613723  0.0178241283 -0.0021211048 -0.0008203678 
 3.7934773517  0.0179275580 -0.0019516986 -0.0008204067 
 3.8177913860  0.0180290475 -0.0017806146 -0.0008204459 
 3.8421035147  0.0181285750 -0.0016078757 -0.0008204853 
 3.8664137953  0.0182261199 -0.0014335058 -0.0008205251 
 3.8907221002  0.0183216619 -0.0012575318 -0.0008205651 
 3.9150284849  0.0184151793 -0.0010799770 -0.0008206054 
 3.9393329886  0.0185066528 -0.0009008657 -0.0008206459 
 3.9636355496  0.0185960629 -0.0007202249 -0.0008206868 
 3.9879361754  0.0186833895 -0.0005380796 -0.0008207279 
 4.0122348888  0.0187686135 -0.0003544548 -0.0008207693 
 4.0365317067  0.0188517163 -0.0001693765 -0.0008208110 
 4.0608265578  0.0189326796  0.0000171279 -0.0008208529 
 4.0851194877  0.0190114843  0.0002050333 -0.0008208952 
 4.1094105546  0.0190881132  0.0003943138 -0.0008209377 
 4.1336996384  0.0191625491  0.0005849407 -0.0008209805 
 4.1579867922  0.0192347736  0.0007768882 -0.0008210236 
 4.1822720539  0.0193047705  0.0009701302 -0.0008210670 
 4.2065553930  0.0193725235  0.0011646382 -0.0008211106 
 4.2308367871  0.0194380159  0.0013603846 -0.0008211546 
 4.2551162721  0.0195012316  0.0015573427 -0.0008211988 
 4.2793938948  0.0195621554  0.0017554852 -0.0008212433 
 4.3036695441  0.0196207725  0.0019547822 -0.0008212882 
 4.3279432808  0.0196770667  0.0021552070 -0.0008213333 
 4.3522151546  0.0197310242  0.0023567323 -0.0008213787 
 4.3764851025  0.0197826312  0.0025593279 -0.0008214244 
 4.4007531352  0.0198318730  0.0027629658 -0.0008214704 
 4.4250192829  0.0198787363  0.0029676180 -0.0008215167 
 4.4492835773  0.0199232079  0.0031732558 -0.0008215633 
 4.4735459305  0.0199652753  0.0033798488 -0.0008216101 
 4.4978064000  0.0200049252  0.0035873691 -0.0008216573 
 4.5220650431  0.0200421457  0.0037957883 -0.0008217048 
 4.5463217799  0.0200769256  0.0040050754 -0.0008217526 
 4.5705766386  0.0201092525  0.0042152013 -0.0008218007 
 4.5948296476  0.0201391156  0.0044261375 -0.0008218491 
 4.6190808352  0.0201665041  0.0046378541 -0.0008218977 
 4.6433301207  0.0201914079  0.0048503200 -0.0008219467 
 4.6675775624  0.0202138161  0.0050635064 -0.0008219960 
 4.6918232210  0.0202337193  0.0052773842 -0.0008220456 
 4.7160670148  0.0202511087  0.0054919216 -0.0008220956 
 4.7403089742  0.0202659744  0.0057070889 -0.0008221458 
 4.7645491297  0.0202783078  0.0059228567 -0.0008221963 
 4.7887875171  0.0202881007  0.0061391947 -0.0008222472 
 4.8130240476  0.0202953457  0.0063560709 -0.0008222983 
 4.8372587845  0.0203000340  0.0065734559 -0.0008223498 
 4.8614917870  0.0203021588  0.0067913201 -0.0008224016 
 4.8857229883  0.0203017137  0.0070096313 -0.0008224537 
 4.9099524042  0.0202986914  0.0072283589 -0.0008225061 
 4.9341800720  0.0202930856  0.0074474732 -0.0008225588 
 4.9584060467  0.0202848907  0.0076669436 -0.0008226119 
 4.9826302150  0.0202741018  0.0078867373 -0.0008226653 
 5.0068526496  0.0202607124  0.0081068245 -0.0008227190 
 5.0310734037  0.0202447182  0.0083271754 -0.0008227730 
 5.0552924410  0.0202261153  0.0085477575 -0.0008228273 
 5.0795097472  0.0202048992  0.0087685395 -0.0008228820 
 5.1037253698  0.0201810657  0.0089894915 -0.0008229370 
 5.1279393891  0.0201546114  0.0092105829 -0.0008229923 
 5.1521516632  0.0201255347  0.0094317803 -0.0008230480 
 5.1763622718  0.0200938310  0.0096530537 -0.0008231039 
 5.2005712583  0.0200594985  0.0098743729 -0.0008231603 
 5.2247786329  0.0200225357  0.0100957059 -0.0008232169 
 5.2489843348  0.0199829411  0.0103170206 -0.0008232739 
 5.2731884263  0.0199407126  0.0105382868 -0.0008233312 
 5.2973909754  0.0198958492  0.0107594742 -0.0008233888 
 5.3215918935  0.0198483515  0.0109805497 -0.0008234468 
 5.3457912189  0.0197982183  0.0112014824 -0.0008235052 
 5.3699889881  0.0197454497  0.0114222421 -0.0008235638 
 5.3941852700  0.0196900461  0.0116427979 -0.0008236228 
 5.4183799413  0.0196320095  0.0118631166 -0.0008236822 
 5.4425730832  0.0195713397  0.0120831680 -0.0008237419 
 5.4667647470  0.0195080383  0.0123029222 -0.0008238019 
 5.4909549130  0.0194421079  0.0125223469 -0.0008238623 
 5.5151435507  0.0193735507  0.0127414102 -0.0008239231 
 5.5393307171  0.0193023685  0.0129600822 -0.0008239842 
 5.5635164890  0.0192285642  0.0131783326 -0.0008240456 
 5.5877007662  0.0191521424  0.0133961286 -0.0008241074 
 5.6118835990  0.0190731055  0.0136134396 -0.0008241695 
 5.6360650240  0.0189914574  0.0138302358 -0.0008242321 
 5.6602451034  0.0189072024  0.0140464862 -0.0008242949 
 5.6844237219  0.0188203465  0.0142621583 -0.0008243581 
 5.7086009608  0.0187308931  0.0144772224 -0.0008244217 
 5.7327768740  0.0186388477  0.0146916487 -0.0008244857 
 5.7569514533  0.0185442165  0.0149054058 -0.0008245500 
 5.7811246571  0.0184470058  0.0151184621 -0.0008246147 
 5.8052965483  0.0183472211  0.0153307882 -0.0008246797 
 5.8294671999  0.0182448688  0.0155423545 -0.0008247451 
 5.8536365237  0.0181399574  0.0157531290 -0.0008248109 
 5.8778045583  0.0180324933  0.0159630815 -0.0008248771 
 5.9019713455  0.0179224840  0.0161721829 -0.0008249436 
 5.9261369771  0.0178099371  0.0163804034 -0.0008250105 
 5.9503013040  0.0176948630  0.0165877110 -0.0008250778 
 5.9744644194  0.0175772686  0.0167940765 -0.0008251454 
 5.9986263670  0.0174571628  0.0169994713 -0.0008252135 
 6.0227871734  0.0173345556  0.0172038650 -0.0008252819 
 6.0469467626  0.0172094574  0.0174072269 -0.0008253507 
 6.0711052084  0.0170818769  0.0176095282 -0.0008254199 
 6.0952625740  0.0169518244  0.0178107405 -0.0008254895 
 6.1194188266  0.0168193115  0.0180108333 -0.0008255595 
 6.1435739498  0.0166843491  0.0182097770 -0.0008256299 
 6.1677280025  0.0165469478  0.0184075434 -0.0008257006 
 6.1918810631  0.0164071189  0.0186041041 -0.0008257718 
 6.2160330328  0.0162648760  0.0187994289 -0.0008258433 
 6.2401839614  0.0161202303  0.0189934891 -0.0008259153 
 6.2643338901  0.0159731940  0.0191862571 -0.0008259876 
 6.2884829149  0.0158237798  0.0193777048 -0.0008260604 
 6.3126308853  0.0156720029  0.0195678023 -0.0008261335 
 6.3367778968  0.0155178752  0.0197565216 -0.0008262071 
 6.3609239901  0.0153614101  0.0199438362 -0.0008262811 
 6.3850692106  0.0152026223  0.0201297175 -0.0008263555 
 6.4092134642  0.0150415275  0.0203141367 -0.0008264303 
 6.4333568318  0.0148781390  0.0204970669 -0.0008265055 
 6.4574993695  0.0147124715  0.0206784815 -0.0008265811 
 6.4816410782  0.0145445412  0.0208583526 -0.0008266572 
 6.5057819086  0.0143743645  0.0210366523 -0.0008267337 
 6.5299219304  0.0142019560  0.0212133543 -0.0008268106 
 6.5540612105  0.0140273318  0.0213884326 -0.0008268879 
 6.5781996990  0.0138505097  0.0215618596 -0.0008269657 
 6.6023373978  0.0136715065  0.0217336084 -0.0008270438 
 6.6264743627  0.0134903383  0.0219036536 -0.0008271225 
 6.6506106738  0.0133070224  0.0220719695 -0.0008272015 
 6.6747462450  0.0131215781  0.0222385291 -0.0008272810 
 6.6988811146  0.0129340227  0.0224033066 -0.0008273610 
 6.7230153294  0.0127443738  0.0225662773 -0.0008274413 
 6.7471489779  0.0125526498  0.0227274161 -0.0008275222 
 6.7712819319  0.0123588715  0.0228866966 -0.0008276034 
 6.7954142721  0.0121630568  0.0230440938 -0.0008276851 
 6.8195460339  0.0119652247  0.0231995841 -0.0008277673 
 6.8436773077  0.0117653946  0.0233531427 -0.0008278499 
 6.8678079545  0.0115635888  0.0235047442 -0.0008279330 
 6.8919380691  0.0113598258  0.0236543646 -0.0008280166 
 6.9160676912  0.0111541257  0.0238019810 -0.0008281006 
 6.9401968768  0.0109465096  0.0239475691 -0.0008281851 
 6.9643255229  0.0107370002  0.0240911046 -0.0008282700 
 6.9884537145  0.0105256173  0.0242325645 -0.0008283554 
 7.0125815000  0.0103123822  0.0243719264 -0.0008284413 
 7.0367089142  0.0100973171  0.0245091671 -0.0008285277 
 7.0608358759  0.0098804454  0.0246442632 -0.0008286145 
 7.0849624645  0.0096617882  0.0247771925 -0.0008287018 
 7.1090887328  0.0094413677  0.0249079335 -0.0008287897 
 7.1332146887  0.0092192075  0.0250364637 -0.0008288780 
 7.1573402782  0.0089953316  0.0251627608 -0.0008289667 
 7.1814655733  0.0087697622  0.0252868036 -0.0008290560 
 7.2055906329  0.0085425225  0.0254085714 -0.0008291458 
 7.2297154520  0.0083136372  0.0255280427 -0.0008292361 
 7.2538399900  0.0080831312  0.0256451962 -0.0008293269 
 7.2779643158  0.0078510277  0.0257600116 -0.0008294181 
 7.3020884902  0.0076173508  0.0258724692 -0.0008295099 
 7.3262124894  0.0073821264  0.0259825483 -0.0008296022 
 7.3503362922  0.0071453801  0.0260902288 -0.0008296951 
 7.3744599617  0.0069071361  0.0261954914 -0.0008297884 
 7.3985835631  0.0066674194  0.0262983171 -0.0008298823 
 7.4227070679  0.0064262570  0.0263986866 -0.0008299767 
 7.4468304598  0.0061836751  0.0264965806 -0.0008300716 
 7.4709538010  0.0059396991  0.0265919810 -0.0008301670 
 7.4950771562  0.0056943547  0.0266848699 -0.0008302630 
 7.5192004869  0.0054476700  0.0267752286 -0.0008303595 
 7.5433237875  0.0051996720  0.0268630393 -0.0008304566 
 7.5674471166  0.0049503868  0.0269482849 -0.0008305542 
 7.5915705409  0.0046998412  0.0270309483 -0.0008306523 
 7.6156940251  0.0044480638  0.0271110123 -0.0008307510 
 7.6398175608  0.0041950828  0.0271884599 -0.0008308503 
 7.6639412076  0.0039409250  0.0272632751 -0.0008309501 
 7.6880650294  0.0036856179  0.0273354421 -0.0008310505 
 7.7121889892  0.0034291913  0.0274049447 -0.0008311515 
 7.7363130810  0.0031716737  0.0274717671 -0.0008312530 
 7.7604373632  0.0029130930  0.0275358945 -0.0008313551 
 7.7845618994  0.0026534776  0.0275973120 -0.0008314578 
 7.8086866639  0.0023928576  0.0276560047 -0.0008315610 
 7.8328116398  0.0021312627  0.0277119580 -0.0008316649 
 7.8569368885  0.0018687213  0.0277651582 -0.0008317693 
 7.8810624688  0.0016052627  0.0278155915 -0.0008318744 
 7.9051883613  0.0013409176  0.0278632444 -0.0008319800 
 7.9293145435  0.0010757166  0.0279081034 -0.0008320862 
 7.9534410776  0.0008096888  0.0279501559 -0.0008321931 
 7.9775680196  0.0005428640  0.0279893896 -0.0008323005 
 8.0016953694  0.0002752736  0.0280257918 -0.0008324086 
 8.0258230858  0.0000069490  0.0280593506 -0.0008325173 
 8.0499512359 -0.0002620800  0.0280900544 -0.0008326266 
 8.0740798689 -0.0005317828  0.0281178921 -0.0008327365 
 8.0982089988 -0.0008021278  0.0281428524 -0.0008328471 
 8.1223385710 -0.0010730825  0.0281649247 -0.0008329583 
 8.1464686554 -0.0013446166  0.0281840986 -0.0008330702 
 8.1705992964 -0.0016166989  0.0282003641 -0.0008331827 
 8.1947305349 -0.0018892975  0.0282137115 -0.0008332959 
 8.2188622898 -0.0021623790  0.0282241313 -0.0008334097 
 8.2429946383 -0.0024359123  0.0282316142 -0.0008335241 
 8.2671276156 -0.0027098660  0.0282361520 -0.0008336393 
 8.2912612845 -0.0029842075  0.0282377358 -0.0008337551 
 8.3153955428 -0.0032589029  0.0282363576 -0.0008338716 
 8.3395304724 -0.0035339204  0.0282320096 -0.0008339888 
 8.3636661016 -0.0038092279  0.0282246846 -0.0008341066 
 8.3878025116 -0.0040847929  0.0282143753 -0.0008342252 
 8.4119395980 -0.0043605806  0.0282010750 -0.0008343444 
 8.4360774263 -0.0046365585  0.0281847771 -0.0008344644 
 8.4602160330 -0.0049126943  0.0281654759 -0.0008345850 
 8.4843554882 -0.0051889549  0.0281431653 -0.0008347064 
 8.5084957204 -0.0054653053  0.0281178401 -0.0008348285 
 8.5326367629 -0.0057417122  0.0280894952 -0.0008349513 
 8.5567786601 -0.0060181428  0.0280581260 -0.0008350748 
 8.5809214719 -0.0062945636  0.0280237281 -0.0008351991 
 8.6050651717 -0.0065709399  0.0279862974 -0.0008353241 
 8.6292097487 -0.0068472373  0.0279458303 -0.0008354499 
 8.6533552586 -0.0071234225  0.0279023236 -0.0008355764 
 8.6775017476 -0.0073994618  0.0278557744 -0.0008357037 
 8.7016492297 -0.0076753205  0.0278061798 -0.0008358318 
 8.7257976494 -0.0079509633  0.0277535380 -0.0008359606 
 8.7499470539 -0.0082263562  0.0276978470 -0.0008360902 
 8.7740974656 -0.0085014653  0.0276391054 -0.0008362205 
 8.7982488881 -0.0087762553  0.0275773120 -0.0008363517 
 8.8224012361 -0.0090506902  0.0275124664 -0.0008364837 
 8.8465545346 -0.0093247356  0.0274445682 -0.0008366165 
 8.8707088056 -0.0095983571  0.0273736174 -0.0008367500 
 8.8948640271 -0.0098715190  0.0272996146 -0.0008368844 
 8.9190201168 -0.0101441851  0.0272225608 -0.0008370196 
 8.9431771039 -0.0104163206  0.0271424572 -0.0008371557 
 8.9673349949 -0.0106878910  0.0270593054 -0.0008372926 
 8.9914937570 -0.0109588601  0.0269731075 -0.0008374303 
 9.0156533233 -0.0112291916  0.0268838661 -0.0008375689 
 9.0398137118 -0.0114988507  0.0267915840 -0.0008377083 
 9.0639749484 -0.0117678025  0.0266962644 -0.0008378486 
 9.0881369562 -0.0120360105  0.0265979110 -0.0008379897 
 9.1122997110 -0.0123034385  0.0264965279 -0.0008381318 
 9.1364632211 -0.0125700519  0.0263921196 -0.0008382747 
 9.1606275239 -0.0128358154  0.0262846906 -0.0008384185 
 9.1847925031 -0.0131006920  0.0261742467 -0.0008385632 
 9.2089581764 -0.0133646461  0.0260607933 -0.0008387089 
 9.2331245509 -0.0136276429  0.0259443364 -0.0008388554 
 9.2572916597 -0.0138896471  0.0258248823 -0.0008390029 
 9.2814593591 -0.0141506212  0.0257024383 -0.0008391512 
 9.3056276908 -0.0144105299  0.0255770116 -0.0008393006 
 9.3297966673 -0.0146693387  0.0254486098 -0.0008394509 
 9.3539662959 -0.0149270117  0.0253172406 -0.0008396021 
 9.3781364756 -0.0151835119  0.0251829131 -0.0008397543 
 9.4023072327 -0.0154388042  0.0250456361 -0.0008399075 
 9.4264785804 -0.0156928539  0.0249054187 -0.0008400616 
 9.4506504694 -0.0159456245  0.0247622708 -0.0008402167 
 9.4748228629 -0.0161970799  0.0246162027 -0.0008403729 
 9.4989957887 -0.0164471854  0.0244672248 -0.0008405300 
 9.5231692765 -0.0166959062  0.0243153477 -0.0008406882 
 9.5473432044 -0.0169432052  0.0241605833 -0.0008408474 
 9.5715175834 -0.0171890469  0.0240029438 -0.0008410076 
 9.5956924263 -0.0174333971  0.0238424408 -0.0008411689 
 9.6198677490 -0.0176762204  0.0236790869 -0.0008413312 
 9.6440434568 -0.0179174805  0.0235128956 -0.0008414946 
 9.6682195706 -0.0181571423  0.0233438804 -0.0008416590 
 9.6923961195 -0.0183951718  0.0231720548 -0.0008418245 
 9.7165730393 -0.0186315332  0.0229974334 -0.0008419912 
 9.7407502715 -0.0188661904  0.0228200313 -0.0008421589 
 9.7649278530 -0.0190991095  0.0226398636 -0.0008423278 
 9.7891058310 -0.0193302564  0.0224569452 -0.0008424977 
 9.8132840636 -0.0195595948  0.0222712929 -0.0008426688 
 9.8374625921 -0.0197870900  0.0220829234 -0.0008428411 
 9.8616414290 -0.0200127087  0.0218918529 -0.0008430145 
 9.8858205384 -0.0202364157  0.0216980988 -0.0008431891 
 9.9099998510 -0.0204581757  0.0215016796 -0.0008433648 
 9.9341793793 -0.0206779549  0.0213026133 -0.0008435418 
 9.9583591874 -0.0208957202  0.0211009178 -0.0008437199 
 9.9825391278 -0.0211114360  0.0208966129 -0.0008438993 
10.0067192563 -0.0213250683  0.0206897182 -0.0008440798 
10.0308995744 -0.0215365845  0.0204802530 -0.0008442617 
10.0550800609 -0.0217459502  0.0202682378 -0.0008444447 
10.0792606269 -0.0219531311  0.0200536940 -0.0008446291 
10.1034413143 -0.0221580940  0.0198366427 -0.0008448147 
10.1276221350 -0.0223608066  0.0196171049 -0.0008450016 
10.1518029585 -0.0225612341  0.0193951036 -0.0008451898 
10.1759838319 -0.0227593435  0.0191706617 -0.0008453793 
10.2001647762 -0.0229551032  0.0189438011 -0.0008455702 
10.2243457733 -0.0231484800  0.0187145452 -0.0008457623 
10.2485267336 -0.0233394403  0.0184829189 -0.0008459559 
10.2727076981 -0.0235279523  0.0182489463 -0.0008461508 
10.2968886713 -0.0237139843  0.0180126513 -0.0008463471 
10.3210695362 -0.0238975030  0.0177740602 -0.0008465448 
10.3452502976 -0.0240784762  0.0175331992 -0.0008467439 
10.3694310148 -0.0242568735  0.0172900932 -0.0008469445 
10.3936115929 -0.0244326627  0.0170447691 -0.0008471465 
10.4177920272 -0.0246058116  0.0167972546 -0.0008473499 
10.4419723521 -0.0247762901  0.0165475765 -0.0008475549 
10.4661525330 -0.0249440671  0.0162957624 -0.0008477613 
10.4903324892 -0.0251091109  0.0160418417 -0.0008479692 
10.5145122549 -0.0252713913  0.0157858432 -0.0008481787 
10.5386918467 -0.0254308786  0.0155277952 -0.0008483897 
10.5628711324 -0.0255875415  0.0152677285 -0.0008486023 
10.5870501213 -0.0257413498  0.0150056741 -0.0008488165 
10.6112288777 -0.0258922750  0.0147416612 -0.0008490322 
