0.000000000000000000e+00 3.583741559999964466e-02
5.000000000000000104e-03 2.231697897564318550e-02
1.324999999999999963e-02 8.261736362948468961e-06
2.699999999999999969e-02 7.954320975834150187e-06
4.212500000000000272e-02 7.386505242449104159e-06
5.876250000000000223e-02 6.944890442106377221e-06
7.706375000000000031e-02 6.548315749207666969e-06
9.719512499999999333e-02 6.187065422125351297e-06
1.193396374999999981e-01 5.866171069222639042e-06
1.432264910209999909e-01 5.582079756594441934e-06
1.671502345620000107e-01 5.343617412172169634e-06
1.911079877000000093e-01 5.142620109766210440e-06
2.150971540349999878e-01 4.971345883049691027e-06
2.391152227189999868e-01 4.823646195462964319e-06
2.631598937060000143e-01 4.694934148259676935e-06
2.872294197529999815e-01 4.581709665142661014e-06
3.113223714360000005e-01 4.481327760914237059e-06
3.354370183320000143e-01 4.391804374585546270e-06
3.595719511120000211e-01 4.311517366858763326e-06
3.837259220570000129e-01 4.239231550048811432e-06
4.078979834229999879e-01 4.173944329375372119e-06
4.320871468790000169e-01 4.114830559581607097e-06
4.562924197020000183e-01 4.061196844283468214e-06
4.805127156880000250e-01 4.012461029686967542e-06
5.047473868230000216e-01 3.968088635650995354e-06
5.289959033159999935e-01 3.927695003833122420e-06
5.532573904290000177e-01 3.890935840736566169e-06
5.775311240079999964e-01 3.857471939272963015e-06
6.018164918459999457e-01 3.827004880321728390e-06
6.261130650559999511e-01 3.799311299431865888e-06
6.504203752249999582e-01 3.774212556257285013e-06
6.747378416989999739e-01 3.751451546537477334e-06
6.990648008180000428e-01 3.730902416025424130e-06
7.234009150500000374e-01 3.712406868370120948e-06
7.477459293879999969e-01 3.695808600635348093e-06
7.720993598559999782e-01 3.681019419852633767e-06
7.964607256550000347e-01 3.667908345164837434e-06
8.208296101600000005e-01 3.656373439838581833e-06
8.452057681629999708e-01 3.646313808637632256e-06
8.695890082349999606e-01 3.637660858249257251e-06
8.939788836190000199e-01 3.630328406764044595e-06
9.183749641749999748e-01 3.624238229854954864e-06
9.427770092339999852e-01 3.619332086940101481e-06
9.671842522779999785e-01 3.615538842517260597e-06
9.915932474469999480e-01 3.612804198596204614e-06
1.016003948458999995e+00 3.611060705948315754e-06
1.040416298798999994e+00 3.610275678916955568e-06
1.064830136732999977e+00 3.610430990502164921e-06
1.089245371852999966e+00 3.611476990378148360e-06
1.113661957649999978e+00 3.613368179366592340e-06
1.138079863326000085e+00 3.616063331784941682e-06
1.162499043588999914e+00 3.619529963673482445e-06
1.186919352882999990e+00 3.623749214046475150e-06
