    time           T_x           T_y           T_z      
 0.9427770092  0.0002347656 -0.0065180400 -0.0008230116 
 0.9671842523  0.0003635532 -0.0066155110 -0.0008230138 
 0.9915932474  0.0004939302 -0.0067111412 -0.0008230162 
 1.0160039485  0.0006258638 -0.0068049141 -0.0008230189 
 1.0404162988  0.0007593434 -0.0068967781 -0.0008230217 
 1.0648301367  0.0008943429 -0.0069867039 -0.0008230247 
 1.0892453719  0.0010308390 -0.0070746588 -0.0008230280 
 1.1136619576  0.0011688077 -0.0071606117 -0.0008230315 
 1.1380798633  0.0013082245 -0.0072445328 -0.0008230352 
 1.1624990436  0.0014490640 -0.0073263931 -0.0008230392 
 1.1869193529  0.0015912995 -0.0074061647 -0.0008230433 
 1.2113407225  0.0017349040 -0.0074838213 -0.0008230478 
 1.2357631206  0.0018798504 -0.0075593371 -0.0008230525 
 1.2601865274  0.0020261110 -0.0076326874 -0.0008230574 
 1.2846109069  0.0021736575 -0.0077038485 -0.0008230627 
 1.3090361266  0.0023224608 -0.0077727970 -0.0008230681 
 1.3334621322  0.0024724912 -0.0078395111 -0.0008230739 
 1.3578889023  0.0026237192 -0.0079039696 -0.0008230799 
 1.3823164255  0.0027761151 -0.0079661519 -0.0008230862 
 1.4067446727  0.0029296483 -0.0080260382 -0.0008230928 
 1.4311735226  0.0030842877 -0.0080836091 -0.0008230997 
 1.4556029311  0.0032400017 -0.0081388469 -0.0008231069 
 1.4800328842  0.0033967593 -0.0081917338 -0.0008231143 
 1.5044633767  0.0035545287 -0.0082422529 -0.0008231221 
 1.5288943867  0.0037132781 -0.0082903879 -0.0008231301 
 1.5533258034  0.0038729746 -0.0083361231 -0.0008231384 
 1.5777575876  0.0040335854 -0.0083794438 -0.0008231471 
 1.6021897306  0.0041950780 -0.0084203358 -0.0008231560 
 1.6266222317  0.0043574195 -0.0084587852 -0.0008231652 
 1.6510550763  0.0045205767 -0.0084947792 -0.0008231748 
 1.6754881635  0.0046845159 -0.0085283050 -0.0008231846 
 1.6999214557  0.0048492030 -0.0085593511 -0.0008231948 
 1.7243549473  0.0050146046 -0.0085879063 -0.0008232053 
 1.7487886415  0.0051806868 -0.0086139598 -0.0008232161 
 1.7732225265  0.0053474156 -0.0086375016 -0.0008232271 
 1.7976565237  0.0055147566 -0.0086585220 -0.0008232385 
 1.8220905865  0.0056826749 -0.0086770124 -0.0008232502 
 1.8465247106  0.0058511363 -0.0086929643 -0.0008232623 
 1.8709589020  0.0060201064 -0.0087063699 -0.0008232746 
 1.8953931529  0.0061895506 -0.0087172220 -0.0008232873 
 1.9198274085  0.0063594339 -0.0087255137 -0.0008233002 
 1.9442616091  0.0065297212 -0.0087312390 -0.0008233135 
 1.9686957496  0.0067003775 -0.0087343924 -0.0008233271 
 1.9931298389  0.0068713682 -0.0087349687 -0.0008233410 
 2.0175638741  0.0070426583 -0.0087329632 -0.0008233553 
 2.0419978296  0.0072142128 -0.0087283720 -0.0008233698 
 2.0664316246  0.0073859960 -0.0087211915 -0.0008233847 
 2.0908652525  0.0075579729 -0.0087114189 -0.0008233998 
 2.1152987237  0.0077301087 -0.0086990516 -0.0008234153 
 2.1397320423  0.0079023682 -0.0086840876 -0.0008234311 
 2.1641651983  0.0080747165 -0.0086665254 -0.0008234473 
 2.1885981132  0.0082471179 -0.0086463639 -0.0008234637 
 2.2130307709  0.0084195373 -0.0086236031 -0.0008234805 
 2.2374631774  0.0085919399 -0.0085982428 -0.0008234976 
 2.2618953456  0.0087642907 -0.0085702834 -0.0008235150 
 2.2863272606  0.0089365547 -0.0085397259 -0.0008235327 
 2.3107588904  0.0091086969 -0.0085065718 -0.0008235507 
 2.3351901832  0.0092806820 -0.0084708232 -0.0008235690 
 2.3596211393  0.0094524753 -0.0084324826 -0.0008235877 
 2.3840517730  0.0096240423 -0.0083915529 -0.0008236067 
 2.4084820804  0.0097953483 -0.0083480372 -0.0008236260 
 2.4329120636  0.0099663587 -0.0083019396 -0.0008236456 
 2.4573416456  0.0101370386 -0.0082532642 -0.0008236655 
 2.4817708187  0.0103073536 -0.0082020163 -0.0008236857 
 2.5061995923  0.0104772693 -0.0081482007 -0.0008237062 
 2.5306279776  0.0106467519 -0.0080918232 -0.0008237271 
 2.5550559670  0.0108157671 -0.0080328898 -0.0008237483 
 2.5794835471  0.0109842809 -0.0079714071 -0.0008237698 
 2.6039106567  0.0111522591 -0.0079073822 -0.0008237916 
 2.6283372963  0.0113196679 -0.0078408228 -0.0008238137 
 2.6527634821  0.0114864740 -0.0077717365 -0.0008238361 
 2.6771892153  0.0116526438 -0.0077001317 -0.0008238588 
 2.7016145010  0.0118181442 -0.0076260169 -0.0008238819 
 2.7260392983  0.0119829417 -0.0075494015 -0.0008239052 
 2.7504635727  0.0121470031 -0.0074702952 -0.0008239289 
 2.7748873275  0.0123102956 -0.0073887080 -0.0008239529 
 2.7993105810  0.0124727866 -0.0073046502 -0.0008239772 
 2.8237333281  0.0126344436 -0.0072181326 -0.0008240017 
 2.8481555819  0.0127952344 -0.0071291663 -0.0008240267 
 2.8725772883  0.0129551264 -0.0070377630 -0.0008240519 
 2.8969984265  0.0131140874 -0.0069439351 -0.0008240774 
 2.9214190022  0.0132720858 -0.0068476948 -0.0008241032 
 2.9458390348  0.0134290901 -0.0067490548 -0.0008241294 
 2.9702585160  0.0135850688 -0.0066480284 -0.0008241558 
 2.9946774606  0.0137399908 -0.0065446290 -0.0008241826 
 3.0190958180  0.0138938247 -0.0064388706 -0.0008242097 
 3.0435135690  0.0140465396 -0.0063307679 -0.0008242370 
 3.0679307192  0.0141981050 -0.0062203355 -0.0008242647 
 3.0923472892  0.0143484906 -0.0061075883 -0.0008242927 
 3.1167632714  0.0144976662 -0.0059925418 -0.0008243210 
 3.1411786819  0.0146456019 -0.0058752116 -0.0008243496 
 3.1655934797  0.0147922678 -0.0057556141 -0.0008243786 
 3.1900076390  0.0149376342 -0.0056337659 -0.0008244078 
 3.2144211632  0.0150816719 -0.0055096839 -0.0008244373 
 3.2388340741  0.0152243520 -0.0053833852 -0.0008244672 
 3.2632463678  0.0153656458 -0.0052548872 -0.0008244973 
 3.2876580617  0.0155055247 -0.0051242078 -0.0008245278 
 3.3120691219  0.0156439602 -0.0049913653 -0.0008245586 
 3.3364795199  0.0157809243 -0.0048563785 -0.0008245896 
 3.3608888230  0.0159163865 -0.0047192680 -0.0008246210 
 3.3852958357  0.0160503128 -0.0045800595 -0.0008246527 
 3.4097005927  0.0161826773 -0.0044387757 -0.0008246847 
 3.4341030923  0.0163134527 -0.0042954348 -0.0008247170 
 3.4585033699  0.0164426126 -0.0041500573 -0.0008247496 
 3.4829013213  0.0165701306 -0.0040026645 -0.0008247825 
 3.5072969497  0.0166959807 -0.0038532779 -0.0008248157 
 3.5316902147  0.0168201373 -0.0037019189 -0.0008248493 
 3.5560811562  0.0169425753 -0.0035486091 -0.0008248831 
 3.5804697605  0.0170632697 -0.0033933706 -0.0008249172 
 3.6048560934  0.0171821961 -0.0032362253 -0.0008249517 
 3.6292400870  0.0172993297 -0.0030771959 -0.0008249864 
 3.6536216848  0.0174146462 -0.0029163058 -0.0008250215 
 3.6780008880  0.0175281220 -0.0027535783 -0.0008250569 
 3.7023776915  0.0176397334 -0.0025890365 -0.0008250926 
 3.7267521261  0.0177494576 -0.0024227041 -0.0008251286 
 3.7511242179  0.0178572717 -0.0022546046 -0.0008251648 
 3.7754939692  0.0179631531 -0.0020847622 -0.0008252015 
 3.7998612999  0.0180670794 -0.0019132017 -0.0008252384 
 3.8242262219  0.0181690287 -0.0017399478 -0.0008252756 
 3.8485887033  0.0182689792 -0.0015650256 -0.0008253131 
 3.8729487890  0.0183669099 -0.0013884599 -0.0008253510 
 3.8973064702  0.0184627997 -0.0012102760 -0.0008253892 
 3.9216618077  0.0185566284 -0.0010304992 -0.0008254276 
 3.9460147512  0.0186483753 -0.0008491553 -0.0008254664 
 3.9703652514  0.0187380202 -0.0006662709 -0.0008255055 
 3.9947133142  0.0188255437 -0.0004818723 -0.0008255449 
 4.0190589338  0.0189109264 -0.0002959858 -0.0008255847 
 4.0434021592  0.0189941494 -0.0001086377 -0.0008256247 
 4.0677429911  0.0190751941  0.0000801451 -0.0008256651 
 4.0920814553  0.0191540422  0.0002703359 -0.0008257057 
 4.1164175128  0.0192306756  0.0004619071 -0.0008257467 
 4.1407511417  0.0193050767  0.0006548311 -0.0008257880 
 4.1650823242  0.0193772280  0.0008490802 -0.0008258297 
 4.1894110774  0.0194471127  0.0010446266 -0.0008258716 
 4.2137374419  0.0195147143  0.0012414428 -0.0008259139 
 4.2380614512  0.0195800166  0.0014395009 -0.0008259564 
 4.2623830850  0.0196430034  0.0016387724 -0.0008259994 
 4.2867023151  0.0197036593  0.0018392288 -0.0008260426 
 4.3110191436  0.0197619690  0.0020408412 -0.0008260861 
 4.3353335433  0.0198179174  0.0022435807 -0.0008261300 
 4.3596455497  0.0198714903  0.0024474186 -0.0008261742 
 4.3839551918  0.0199226734  0.0026523262 -0.0008262187 
 4.4082625124  0.0199714530  0.0028582745 -0.0008262636 
 4.4325674708  0.0200178154  0.0030652339 -0.0008263088 
 4.4568700610  0.0200617476  0.0032731746 -0.0008263543 
 4.4811702778  0.0201032367  0.0034820672 -0.0008264001 
 4.5054681075  0.0201422704  0.0036918817 -0.0008264463 
 4.5297635956  0.0201788365  0.0039025885 -0.0008264928 
 4.5540567630  0.0202129235  0.0041141578 -0.0008265396 
 4.5783476426  0.0202445200  0.0043265598 -0.0008265867 
 4.6026362081  0.0202736148  0.0045397641 -0.0008266342 
 4.6269224596  0.0203001975  0.0047537403 -0.0008266821 
 4.6512063836  0.0203242576  0.0049684577 -0.0008267302 
 4.6754879757  0.0203457853  0.0051838858 -0.0008267787 
 4.6997672856  0.0203647711  0.0053999944 -0.0008268276 
 4.7240443351  0.0203812057  0.0056167529 -0.0008268767 
 4.7483191458  0.0203950803  0.0058341308 -0.0008269262 
 4.7725917025  0.0204063863  0.0060520968 -0.0008269761 
 4.7968620157  0.0204151157  0.0062706202 -0.0008270263 
 4.8211300638  0.0204212607  0.0064896697 -0.0008270768 
 4.8453958479  0.0204248139  0.0067092141 -0.0008271277 
 4.8696594159  0.0204257682  0.0069292226 -0.0008271790 
 4.8939208012  0.0204241170  0.0071496643 -0.0008272305 
 4.9181800153  0.0204198539  0.0073705080 -0.0008272825 
 4.9424370485  0.0204129730  0.0075917220 -0.0008273347 
 4.9666919256  0.0204034686  0.0078132753 -0.0008273874 
 4.9909446166  0.0203913355  0.0080351361 -0.0008274403 
 5.0151951230  0.0203765689  0.0082572728 -0.0008274937 
 5.0394434854  0.0203591643  0.0084796541 -0.0008275473 
 5.0636897578  0.0203391174  0.0087022490 -0.0008276014 
 5.0879339400  0.0203164243  0.0089250258 -0.0008276558 
 5.1121760250  0.0202910818  0.0091479528 -0.0008277105 
 5.1364160558  0.0202630868  0.0093709986 -0.0008277656 
 5.1606539943  0.0202324363  0.0095941313 -0.0008278211 
 5.1848898304  0.0201991284  0.0098173188 -0.0008278769 
 5.2091236081  0.0201631608  0.0100405298 -0.0008279331 
 5.2333554044  0.0201245319  0.0102637333 -0.0008279897 
 5.2575852086  0.0200832403  0.0104868974 -0.0008280466 
 5.2818130109  0.0200392852  0.0107099902 -0.0008281039 
 5.3060388476  0.0199926660  0.0109329802 -0.0008281616 
 5.3302627242  0.0199433825  0.0111558357 -0.0008282196 
 5.3544845835  0.0198914349  0.0113785245 -0.0008282780 
 5.3787044860  0.0198368238  0.0116010152 -0.0008283368 
 5.4029225280  0.0197795498  0.0118232771 -0.0008283960 
 5.4271386874  0.0197196140  0.0120452781 -0.0008284555 
 5.4513529306  0.0196570182  0.0122669863 -0.0008285154 
 5.4755653117  0.0195917644  0.0124883705 -0.0008285757 
 5.4997758630  0.0195238547  0.0127093992 -0.0008286363 
 5.5239845189  0.0194532917  0.0129300404 -0.0008286974 
 5.5481913292  0.0193800788  0.0131502628 -0.0008287588 
 5.5723963655  0.0193042188  0.0133700355 -0.0008288206 
 5.5965996553  0.0192257154  0.0135893273 -0.0008288828 
 5.6208011549  0.0191445727  0.0138081064 -0.0008289454 
 5.6450009069  0.0190607953  0.0140263417 -0.0008290084 
 5.6691989725  0.0189743875  0.0142440023 -0.0008290717 
 5.6933952776  0.0188853547  0.0144610565 -0.0008291355 
 5.7175898568  0.0187937024  0.0146774731 -0.0008291997 
 5.7417827511  0.0186994362  0.0148932214 -0.0008292642 
 5.7659740460  0.0186025620  0.0151082711 -0.0008293292 
 5.7901636859  0.0185030863  0.0153225907 -0.0008293945 
 5.8143516996  0.0184010161  0.0155361494 -0.0008294602 
 5.8385381372  0.0182963584  0.0157489169 -0.0008295264 
 5.8627230052  0.0181891204  0.0159608622 -0.0008295929 
 5.8869062415  0.0180793105  0.0161719544 -0.0008296599 
 5.9110879172  0.0179669367  0.0163821631 -0.0008297273 
 5.9352681279  0.0178520070  0.0165914589 -0.0008297950 
 5.9594468595  0.0177345302  0.0167998111 -0.0008298632 
 5.9836240703  0.0176145158  0.0170071891 -0.0008299318 
 6.0077998230  0.0174919734  0.0172135631 -0.0008300008 
 6.0319741878  0.0173669122  0.0174189036 -0.0008300702 
 6.0561470644  0.0172393429  0.0176231797 -0.0008301401 
 6.0803185156  0.0171092761  0.0178263620 -0.0008302103 
 6.1044885954  0.0169767222  0.0180284212 -0.0008302810 
 6.1286573831  0.0168416920  0.0182293283 -0.0008303521 
 6.1528247916  0.0167041973  0.0184290529 -0.0008304236 
 6.1769908786  0.0165642501  0.0186275661 -0.0008304956 
 6.2011557056  0.0164218620  0.0188248392 -0.0008305680 
 6.2253192625  0.0162770455  0.0190208427 -0.0008306408 
 6.2494815044  0.0161298139  0.0192155473 -0.0008307140 
 6.2736425012  0.0159801800  0.0194089248 -0.0008307877 
 6.2978023507  0.0158281566  0.0196009469 -0.0008308618 
 6.3219610293  0.0156737574  0.0197915850 -0.0008309364 
 6.3461185054  0.0155169970  0.0199808103 -0.0008310114 
 6.3702748417  0.0153578895  0.0201685949 -0.0008310868 
 6.3944301307  0.0151964489  0.0203549114 -0.0008311627 
 6.4185842473  0.0150326908  0.0205397308 -0.0008312390 
 6.4427372665  0.0148666306  0.0207230257 -0.0008313157 
 6.4668892336  0.0146982835  0.0209047688 -0.0008313930 
 6.4910402562  0.0145276646  0.0210849334 -0.0008314706 
 6.5151902175  0.0143547909  0.0212634911 -0.0008315487 
 6.5393391871  0.0141796789  0.0214404153 -0.0008316273 
 6.5634872162  0.0140023448  0.0216156793 -0.0008317063 
 6.5876343490  0.0138228055  0.0217892565 -0.0008317858 
 6.6117804873  0.0136410791  0.0219611196 -0.0008318658 
 6.6359257195  0.0134571831  0.0221312426 -0.0008319462 
 6.6600701233  0.0132711347  0.0222995998 -0.0008320271 
 6.6842137384  0.0130829520  0.0224661653 -0.0008321084 
 6.7083564711  0.0128926542  0.0226309124 -0.0008321902 
 6.7324984039  0.0127002601  0.0227938160 -0.0008322725 
 6.7566396189  0.0125057879  0.0229548510 -0.0008323553 
 6.7807800597  0.0123092575  0.0231139917 -0.0008324385 
 6.8049197295  0.0121106889  0.0232712129 -0.0008325222 
 6.8290586881  0.0119101016  0.0234264901 -0.0008326064 
 6.8531970399  0.0117075152  0.0235797992 -0.0008326911 
 6.8773347266  0.0115029505  0.0237311150 -0.0008327762 
 6.9014717531  0.0112964287  0.0238804135 -0.0008328619 
 6.9256081740  0.0110879704  0.0240276708 -0.0008329480 
 6.9497440972  0.0108775962  0.0241728635 -0.0008330346 
 6.9738793867  0.0106653286  0.0243159671 -0.0008331218 
 6.9980141260  0.0104511895  0.0244569588 -0.0008332094 
 7.0221483527  0.0102352004  0.0245958154 -0.0008332975 
 7.0462821909  0.0100173829  0.0247325145 -0.0008333861 
 7.0704155109  0.0097977606  0.0248670326 -0.0008334752 
 7.0945483872  0.0095763564  0.0249993476 -0.0008335649 
 7.1186808589  0.0093531928  0.0251294374 -0.0008336550 
 7.1428130289  0.0091282926  0.0252572803 -0.0008337457 
 7.1669447429  0.0089016807  0.0253828535 -0.0008338368 
 7.1910761080  0.0086733808  0.0255061362 -0.0008339285 
 7.2152071771  0.0084434162  0.0256271072 -0.0008340207 
 7.2393380602  0.0082118106  0.0257457458 -0.0008341134 
 7.2634685955  0.0079785898  0.0258620301 -0.0008342067 
 7.2875988871  0.0077437788  0.0259759405 -0.0008343004 
 7.3117289887  0.0075074016  0.0260874564 -0.0008343947 
 7.3358589598  0.0072694834  0.0261965580 -0.0008344896 
 7.3599886904  0.0070300507  0.0263032249 -0.0008345849 
 7.3841182758  0.0067891291  0.0264074381 -0.0008346808 
 7.4082477774  0.0065467438  0.0265091782 -0.0008347773 
 7.4323772699  0.0063029205  0.0266084266 -0.0008348743 
 7.4565066283  0.0060576870  0.0267051637 -0.0008349718 
 7.4806359454  0.0058110697  0.0267993717 -0.0008350699 
 7.5047652826  0.0055630946  0.0268910322 -0.0008351685 
 7.5288946750  0.0053137889  0.0269801273 -0.0008352677 
 7.5530240381  0.0050631808  0.0270666389 -0.0008353675 
 7.5771534600  0.0048112975  0.0271505501 -0.0008354678 
 7.6012830054  0.0045581659  0.0272318438 -0.0008355687 
 7.6254127283  0.0043038138  0.0273105031 -0.0008356701 
 7.6495425255  0.0040482705  0.0273865109 -0.0008357721 
 7.6736724837  0.0037915640  0.0274598516 -0.0008358747 
 7.6978026665  0.0035337221  0.0275305090 -0.0008359779 
 7.7219331064  0.0032747735  0.0275984674 -0.0008360816 
 7.7460637229  0.0030147482  0.0276637111 -0.0008361860 
 7.7701946029  0.0027536748  0.0277262253 -0.0008362909 
 7.7943258083  0.0024915821  0.0277859950 -0.0008363964 
 7.8184573980  0.0022284992  0.0278430059 -0.0008365025 
 7.8425892651  0.0019644571  0.0278972433 -0.0008366092 
 7.8667214966  0.0016994853  0.0279486936 -0.0008367165 
 7.8908541516  0.0014336132  0.0279973431 -0.0008368244 
 7.9149872775  0.0011668708  0.0280431784 -0.0008369329 
 7.9391207803  0.0008992898  0.0280861863 -0.0008370420 
 7.9632547507  0.0006309002  0.0281263543 -0.0008371517 
 7.9873892422  0.0003617322  0.0281636700 -0.0008372621 
 8.0115243320  0.0000918163  0.0281981212 -0.0008373731 
 8.0356598964 -0.0001788150  0.0282296958 -0.0008374847 
 8.0597960269 -0.0004501309  0.0282583828 -0.0008375969 
 8.0839327734 -0.0007221004  0.0282841707 -0.0008377098 
 8.1080702189 -0.0009946927  0.0283070488 -0.0008378233 
 8.1322082352 -0.0012678745  0.0283270063 -0.0008379374 
 8.1563469228 -0.0015416143  0.0283440334 -0.0008380522 
 8.1804863207 -0.0018158806  0.0283581199 -0.0008381676 
 8.2046265348 -0.0020906420  0.0283692564 -0.0008382837 
 8.2287674289 -0.0023658647  0.0283774332 -0.0008384005 
 8.2529090908 -0.0026415165  0.0283826421 -0.0008385179 
 8.2770515544 -0.0029175652  0.0283848741 -0.0008386359 
 8.3011949239 -0.0031939788  0.0283841210 -0.0008387547 
 8.3253390831 -0.0034707231  0.0283803747 -0.0008388741 
 8.3494841040 -0.0037477653  0.0283736280 -0.0008389942 
 8.3736300287 -0.0040250727  0.0283638735 -0.0008391150 
 8.3977769477 -0.0043026127  0.0283511042 -0.0008392364 
 8.4219247898 -0.0045803510  0.0283353134 -0.0008393586 
 8.4460735826 -0.0048582539  0.0283164953 -0.0008394814 
 8.4702233717 -0.0051362881  0.0282946438 -0.0008396050 
 8.4943742410 -0.0054144205  0.0282697533 -0.0008397292 
 8.5185261564 -0.0056926169  0.0282418185 -0.0008398542 
 8.5426791095 -0.0059708426  0.0282108349 -0.0008399799 
 8.5668331649 -0.0062490641  0.0281767980 -0.0008401063 
 8.5909883853 -0.0065272478  0.0281397034 -0.0008402334 
 8.6151447889 -0.0068053592  0.0280995473 -0.0008403613 
 8.6393023153 -0.0070833631  0.0280563265 -0.0008404899 
 8.6634610341 -0.0073612255  0.0280100380 -0.0008406192 
 8.6876209998 -0.0076389122  0.0279606789 -0.0008407493 
 8.7117822743 -0.0079163890  0.0279082468 -0.0008408801 
 8.7359447445 -0.0081936197  0.0278527398 -0.0008410117 
 8.7601084784 -0.0084705698  0.0277941567 -0.0008411440 
 8.7842734833 -0.0087472044  0.0277324959 -0.0008412772 
 8.8084397932 -0.0090234886  0.0276677567 -0.0008414110 
 8.8326072548 -0.0092993853  0.0275999388 -0.0008415457 
 8.8567758937 -0.0095748595  0.0275290426 -0.0008416811 
 8.8809457188 -0.0098498758  0.0274550682 -0.0008418174 
 8.9051167121 -0.0101243985  0.0273780164 -0.0008419544 
 8.9292887525 -0.0103983907  0.0272978887 -0.0008420922 
 8.9534618691 -0.0106718171  0.0272146870 -0.0008422308 
 8.9776360710 -0.0109446422  0.0271284128 -0.0008423703 
 9.0018113172 -0.0112168299  0.0270390688 -0.0008425105 
 9.0259875216 -0.0114883434  0.0269466579 -0.0008426516 
 9.0501647026 -0.0117591471  0.0268511836 -0.0008427935 
 9.0743429026 -0.0120292059  0.0267526491 -0.0008429362 
 9.0985220369 -0.0122984828  0.0266510586 -0.0008430797 
 9.1227020635 -0.0125669415  0.0265464167 -0.0008432242 
 9.1468830106 -0.0128345466  0.0264387284 -0.0008433694 
 9.1710649007 -0.0131012623  0.0263279984 -0.0008435155 
 9.1952476232 -0.0133670515  0.0262142328 -0.0008436625 
 9.2194311774 -0.0136318783  0.0260974379 -0.0008438104 
 9.2436155526 -0.0138957067  0.0259776201 -0.0008439591 
 9.2678008429 -0.0141585018  0.0258547858 -0.0008441087 
 9.2919868398 -0.0144202254  0.0257289426 -0.0008442592 
 9.3161736339 -0.0146808424  0.0256000990 -0.0008444106 
 9.3403611848 -0.0149403167  0.0254682621 -0.0008445629 
 9.3645495269 -0.0151986126  0.0253334409 -0.0008447161 
 9.3887385346 -0.0154556931  0.0251956445 -0.0008448702 
 9.4129282382 -0.0157115224  0.0250548826 -0.0008450253 
 9.4371186574 -0.0159660650  0.0249111643 -0.0008451813 
 9.4613097853 -0.0162192850  0.0247645001 -0.0008453382 
 9.4855015029 -0.0164711453  0.0246149009 -0.0008454961 
 9.5096938580 -0.0167216109  0.0244623781 -0.0008456549 
 9.5338868831 -0.0169706462  0.0243069423 -0.0008458147 
 9.5580804826 -0.0172182146  0.0241486059 -0.0008459755 
 9.5822746149 -0.0174642801  0.0239873817 -0.0008461372 
 9.6064693136 -0.0177088076  0.0238232823 -0.0008462999 
 9.6306646452 -0.0179517621  0.0236563201 -0.0008464636 
 9.6548604100 -0.0181931062  0.0234865096 -0.0008466284 
 9.6790566778 -0.0184328052  0.0233138653 -0.0008467941 
 9.7032534584 -0.0186708240  0.0231384006 -0.0008469608 
 9.7274507409 -0.0189071271  0.0229601307 -0.0008471286 
 9.7516483995 -0.0191416782  0.0227790716 -0.0008472974 
 9.7758464735 -0.0193744426  0.0225952391 -0.0008474673 
 9.8000450520 -0.0196053861  0.0224086484 -0.0008476382 
 9.8242439442 -0.0198344719  0.0222193169 -0.0008478102 
 9.8484431944 -0.0200616658  0.0220272622 -0.0008479833 
 9.8726428065 -0.0202869330  0.0218325011 -0.0008481574 
 9.8968427756 -0.0205102388  0.0216350516 -0.0008483326 
 9.9210430235 -0.0207315479  0.0214349324 -0.0008485090 
 9.9452435162 -0.0209508256  0.0212321627 -0.0008486864 
 9.9694443408 -0.0211680386  0.0210267611 -0.0008488650 
 9.9936454081 -0.0213831516  0.0208187474 -0.0008490447 
10.0178466599 -0.0215961301  0.0206081424 -0.0008492255 
10.0420481274 -0.0218069406  0.0203949665 -0.0008494075 
10.0662498007 -0.0220155489  0.0201792403 -0.0008495907 
10.0904515805 -0.0222219207  0.0199609861 -0.0008497750 
10.1146535175 -0.0224260228  0.0197402256 -0.0008499605 
10.1388556383 -0.0226278220  0.0195169803 -0.0008501472 
10.1630577757 -0.0228272836  0.0192912743 -0.0008503351 
10.1872599931 -0.0230243752  0.0190631309 -0.0008505243 
10.2114623194 -0.0232190638  0.0188325728 -0.0008507146 
10.2356646307 -0.0234113157  0.0185996250 -0.0008509063 
10.2598669129 -0.0236010983  0.0183643126 -0.0008510991 
10.2840691686 -0.0237883790  0.0181266603 -0.0008512933 
10.3082714664 -0.0239731261  0.0178866929 -0.0008514887 
10.3324736517 -0.0241553061  0.0176444371 -0.0008516854 
10.3566757342 -0.0243348875  0.0173999200 -0.0008518834 
10.3808777471 -0.0245118385  0.0171531676 -0.0008520828 
10.4050795799 -0.0246861266  0.0169042078 -0.0008522834 
10.4292812707 -0.0248577211  0.0166530686 -0.0008524854 
10.4534827768 -0.0250265902  0.0163997780 -0.0008526888 
10.4776840818 -0.0251927029  0.0161443649 -0.0008528936 
10.5018851301 -0.0253560281  0.0158868589 -0.0008530997 
10.5260859056 -0.0255165351  0.0156272897 -0.0008533073 
10.5502864611 -0.0256741940  0.0153656868 -0.0008535162 
10.5744866730 -0.0258289737  0.0151020814 -0.0008537266 
10.5986865052 -0.0259808442  0.0148365055 -0.0008539385 
10.6228860367 -0.0261297765  0.0145689894 -0.0008541518 
