0.000000000000000000e+00 3.579257420000114820e-02
5.000000000000000104e-03 2.229094546815297770e-02
1.324999999999999963e-02 1.249806969616251683e-05
2.699999999999999969e-02 1.042188112843689393e-05
3.872415711399999905e-02 9.245185845403313275e-06
5.048506729100000340e-02 8.384190140862874516e-06
6.227708678200000181e-02 7.720858514548337070e-06
7.409584705699999441e-02 7.198183152263080643e-06
8.593061901699999838e-02 6.773243378104508856e-06
9.777672541300000408e-02 6.419657663868152840e-06
1.096343309090000023e-01 6.119826279103529849e-06
1.215034073440000029e-01 5.861863008354049827e-06
1.333837243990000088e-01 5.637291953960873474e-06
1.452749797110000074e-01 5.439824833531508699e-06
1.571767606139999884e-01 5.264718332774807904e-06
1.690887287329999877e-01 5.108277648571996364e-06
1.810105184630000086e-01 4.968019508170778520e-06
1.929417452030000035e-01 4.842496831996483285e-06
2.048818931639999896e-01 4.729651054892710379e-06
2.168305937570000064e-01 4.626384806913887162e-06
2.287875614529999990e-01 4.531294464290619928e-06
2.407526179460000026e-01 4.443505194322676242e-06
2.527253412650000142e-01 4.362236538541811096e-06
2.647053698590000059e-01 4.287061520376940001e-06
2.766924597980000011e-01 4.217023372129468246e-06
2.886863755419999955e-01 4.151652538060764434e-06
3.006868605810000261e-01 4.090608195119185619e-06
3.126936546369999959e-01 4.033416903794302827e-06
3.247065290410000027e-01 3.979765001624899390e-06
3.367253012640000209e-01 3.929393889948772809e-06
3.487497479319999760e-01 3.882005232710513874e-06
3.607796872219999895e-01 3.837345706643962808e-06
3.728148793020000240e-01 3.795196592318189219e-06
3.848551750390000192e-01 3.755455618268184633e-06
3.969004232150000200e-01 3.717832455768236752e-06
4.089504444979999986e-01 3.682243239182807412e-06
4.210050662409999811e-01 3.648556733181103436e-06
4.330641287809999795e-01 3.616553571201232640e-06
4.451275169389999897e-01 3.586268726392870533e-06
4.571950933669999828e-01 3.557535540279227368e-06
4.692667315569999942e-01 3.530190172903211160e-06
4.813422635690000062e-01 3.504185603294316234e-06
4.934215867539999967e-01 3.479508158688370172e-06
5.055046119820000294e-01 3.456035129291866254e-06
