     time       viscous_dissipation 
 0.000000000000      0.000114003490 
 0.005000000000      0.000125891029 
 0.013250000000      0.000123748737 
 0.027000000000      0.000121392103 
 0.038724157114      0.000120168165 
 0.050485067291      0.000119312694 
 0.062277086782      0.000118672360 
 0.074095847057      0.000118167958 
 0.085930619017      0.000117756631 
 0.097776725413      0.000117412912 
 0.109634330909      0.000117120422 
 0.121503407344      0.000116868003 
 0.133383724399      0.000116647669 
 0.145274979711      0.000116453501 
 0.157176760614      0.000116280996 
 0.169088728733      0.000116126657 
 0.181010518463      0.000115987725 
 0.192941745203      0.000115862802 
 0.204881893164      0.000115749332 
 0.216830593757      0.000115645580 
 0.228787561453      0.000115549790 
 0.240752617946      0.000115461758 
 0.252725341265      0.000115380580 
 0.264705369859      0.000115305431 
 0.276692459798      0.000115235615 
 0.288686375542      0.000115170595 
 0.300686860581      0.000115109919 
 0.312693654637      0.000115053184 
 0.324706529041      0.000115000037 
 0.336725301264      0.000114950165 
 0.348749747932      0.000114903293 
 0.360779687222      0.000114859176 
 0.372814879302      0.000114817595 
 0.384855175039      0.000114778356 
 0.396900423215      0.000114741285 
 0.408950444498      0.000114706225 
 0.421005066241      0.000114673034 
 0.433064128781      0.000114641586 
 0.445127516939      0.000114611767 
 0.457195093367      0.000114583470 
 0.469266731557      0.000114556603 
 0.481342263569      0.000114531079 
 0.493421586754      0.000114506818 
 0.505504611982      0.000114483750 
 0.517591214385      0.000114461808 
 0.529681284653      0.000114440931 
 0.541774692873      0.000114421064 
 0.553871366499      0.000114402155 
 0.565971227215      0.000114384157 
 0.578074172472      0.000114367026 
 0.590180097287      0.000114350721 
 0.602288913007      0.000114335204 
 0.614400562818      0.000114320440 
 0.626514972359      0.000114306396 
 0.638632066380      0.000114293041 
 0.650751730233      0.000114280347 
 0.662873914279      0.000114268286 
 0.674998573741      0.000114256835 
 0.687125632764      0.000114245968 
 0.699255026162      0.000114235664 
 0.711386665140      0.000114225902 
 0.723520512832      0.000114216662 
 0.735656532432      0.000114207925 
 0.747794651227      0.000114199675 
 0.759934800475      0.000114191893 
 0.772076922724      0.000114184565 
 0.784220988709      0.000114177676 
 0.796366956901      0.000114171211 
 0.808514775030      0.000114165157 
 0.820664366244      0.000114159501 
 0.832815696462      0.000114154232 
 0.844968742424      0.000114149337 
 0.857123460262      0.000114144805 
 0.869279803545      0.000114140626 
 0.881437701952      0.000114136791 
 0.893596817772      0.000114133289 
 0.905756910779      0.000114130111 
 0.917917960847      0.000114127249 
 0.930079947988      0.000114124695 
 0.942242835534      0.000114122439 
 0.954406596950      0.000114120475 
 0.966571205550      0.000114118795 
 0.978736645904      0.000114117393 
 0.990902900993      0.000114116260 
 1.003069939340      0.000114115392 
 1.015237736646      0.000114114781 
 1.027406268452      0.000114114422 
 1.039575523182      0.000114114308 
 1.051745483862      0.000114114435 
 1.063916123986      0.000114114797 
 1.076087419713      0.000114115389 
 1.088259351161      0.000114116206 
 1.100431910008      0.000114117242 
 1.112605081174      0.000114118495 
 1.124778841873      0.000114119958 
 1.136953169098      0.000114121629 
 1.149128045396      0.000114123502 
 1.161303464610      0.000114125575 
 1.173479411180      0.000114127842 
 1.185655866034      0.000114130301 
 1.197832805221      0.000114132947 
 1.210010216621      0.000114135778 
 1.222188095554      0.000114138790 
 1.234366427827      0.000114141979 
 1.246545197099      0.000114145343 
 1.258724379750      0.000114148879 
 1.270903965749      0.000114152584 
 1.283083951648      0.000114156455 
 1.295264322752      0.000114160488 
 1.307445065450      0.000114164683 
 1.319626155228      0.000114169035 
 1.331807586166      0.000114173543 
