    time           T_x           T_y           T_z      
 2.0142234068  0.0070150489 -0.0087294138 -0.0008230756 
 2.0264100662  0.0071006115 -0.0087277879 -0.0008230835 
 2.0385966343  0.0071862373 -0.0087255166 -0.0008230915 
 2.0507831096  0.0072719220 -0.0087225992 -0.0008230995 
 2.0629694724  0.0073576610 -0.0087190355 -0.0008231076 
 2.0751557260  0.0074434500 -0.0087148248 -0.0008231157 
 2.0873418728  0.0075292846 -0.0087099671 -0.0008231239 
 2.0995279089  0.0076151604 -0.0087044623 -0.0008231322 
 2.1117138298  0.0077010730 -0.0086983099 -0.0008231405 
 2.1238996203  0.0077870180 -0.0086915100 -0.0008231489 
 2.1360852778  0.0078729909 -0.0086840620 -0.0008231574 
 2.1482708030  0.0079589875 -0.0086759660 -0.0008231659 
 2.1604561950  0.0080450032 -0.0086672219 -0.0008231745 
 2.1726414544  0.0081310338 -0.0086578297 -0.0008231832 
 2.1848265682  0.0082170748 -0.0086477893 -0.0008231919 
 2.1970115261  0.0083031217 -0.0086371007 -0.0008232007 
 2.2091963282  0.0083891703 -0.0086257637 -0.0008232096 
 2.2213809747  0.0084752161 -0.0086137786 -0.0008232185 
 2.2335654695  0.0085612548 -0.0086011454 -0.0008232275 
 2.2457498074  0.0086472821 -0.0085878643 -0.0008232366 
 2.2579339721  0.0087332934 -0.0085739355 -0.0008232457 
 2.2701179587  0.0088192845 -0.0085593589 -0.0008232549 
 2.2823017687  0.0089052509 -0.0085441348 -0.0008232641 
 2.2944854058  0.0089911883 -0.0085282634 -0.0008232734 
 2.3066688737  0.0090770925 -0.0085117451 -0.0008232828 
 2.3188521565  0.0091629591 -0.0084945803 -0.0008232923 
 2.3310352406  0.0092487835 -0.0084767691 -0.0008233018 
 2.3432181277  0.0093345615 -0.0084583117 -0.0008233114 
 2.3554008217  0.0094202888 -0.0084392087 -0.0008233210 
 2.3675833269  0.0095059612 -0.0084194605 -0.0008233308 
 2.3797656375  0.0095915742 -0.0083990675 -0.0008233406 
 2.3919477403  0.0096771235 -0.0083780304 -0.0008233504 
 2.4041296264  0.0097626047 -0.0083563493 -0.0008233603 
 2.4163113002  0.0098480135 -0.0083340248 -0.0008233703 
 2.4284927658  0.0099333458 -0.0083110576 -0.0008233804 
 2.4406740276  0.0100185973 -0.0082874481 -0.0008233905 
 2.4528550709  0.0101037636 -0.0082631973 -0.0008234007 
 2.4650358825  0.0101888403 -0.0082383055 -0.0008234109 
 2.4772164631  0.0102738231 -0.0082127733 -0.0008234213 
 2.4893968170  0.0103587080 -0.0081866015 -0.0008234317 
 2.5015769488  0.0104434906 -0.0081597908 -0.0008234421 
 2.5137568565  0.0105281667 -0.0081323421 -0.0008234526 
 2.5259365275  0.0106127320 -0.0081042561 -0.0008234632 
 2.5381159495  0.0106971822 -0.0080755335 -0.0008234739 
 2.5502951270  0.0107815131 -0.0080461751 -0.0008234846 
 2.5624740646  0.0108657205 -0.0080161817 -0.0008234954 
 2.5746527669  0.0109498002 -0.0079855544 -0.0008235063 
 2.5868312253  0.0110337481 -0.0079542942 -0.0008235172 
 2.5990094274  0.0111175599 -0.0079224018 -0.0008235282 
 2.6111873678  0.0112012312 -0.0078898782 -0.0008235393 
 2.6233650510  0.0112847580 -0.0078567243 -0.0008235504 
 2.6355424819  0.0113681362 -0.0078229413 -0.0008235616 
 2.6477196651  0.0114513617 -0.0077885301 -0.0008235729 
 2.6598965872  0.0115344302 -0.0077534920 -0.0008235843 
 2.6720732362  0.0116173376 -0.0077178279 -0.0008235957 
 2.6842496115  0.0117000795 -0.0076815389 -0.0008236072 
 2.6964257179  0.0117826521 -0.0076446261 -0.0008236187 
 2.7086015603  0.0118650512 -0.0076070908 -0.0008236303 
 2.7207771410  0.0119472728 -0.0075689341 -0.0008236420 
 2.7329524471  0.0120293128 -0.0075301575 -0.0008236538 
 2.7451274647  0.0121111668 -0.0074907621 -0.0008236656 
 2.7573021972  0.0121928309 -0.0074507489 -0.0008236775 
 2.7694766496  0.0122743011 -0.0074101194 -0.0008236895 
 2.7816508271  0.0123555733 -0.0073688750 -0.0008237015 
 2.7938247293  0.0124366436 -0.0073270169 -0.0008237136 
 2.8059983455  0.0125175079 -0.0072845467 -0.0008237258 
 2.8181716610  0.0125981620 -0.0072414658 -0.0008237380 
 2.8303446808  0.0126786019 -0.0071977752 -0.0008237503 
 2.8425174102  0.0127588237 -0.0071534766 -0.0008237627 
 2.8546898541  0.0128388235 -0.0071085716 -0.0008237752 
 2.8668620109  0.0129185974 -0.0070630616 -0.0008237877 
 2.8790338698  0.0129981412 -0.0070169482 -0.0008238003 
 2.8912054178  0.0130774510 -0.0069702330 -0.0008238129 
 2.9033766602  0.0131565228 -0.0069229172 -0.0008238257 
 2.9155476021  0.0132353528 -0.0068750026 -0.0008238385 
 2.9277182489  0.0133139370 -0.0068264909 -0.0008238513 
 2.9398885984  0.0133922717 -0.0067773837 -0.0008238643 
 2.9520586411  0.0134703529 -0.0067276827 -0.0008238773 
 2.9642283632  0.0135481766 -0.0066773897 -0.0008238904 
 2.9763977702  0.0136257389 -0.0066265060 -0.0008239035 
 2.9885668674  0.0137030360 -0.0065750336 -0.0008239167 
 3.0007356603  0.0137800643 -0.0065229743 -0.0008239300 
 3.0129041475  0.0138568198 -0.0064703298 -0.0008239434 
 3.0250723197  0.0139332987 -0.0064171020 -0.0008239568 
 3.0372401622  0.0140094972 -0.0063632928 -0.0008239703 
 3.0494076804  0.0140854113 -0.0063089037 -0.0008239839 
 3.0615748801  0.0141610374 -0.0062539368 -0.0008239976 
 3.0737417666  0.0142363719 -0.0061983939 -0.0008240113 
 3.0859083410  0.0143114109 -0.0061422770 -0.0008240251 
 3.0980745925  0.0143861508 -0.0060855882 -0.0008240389 
 3.1102405081  0.0144605878 -0.0060283293 -0.0008240529 
 3.1224060909  0.0145347179 -0.0059705021 -0.0008240669 
 3.1345713467  0.0146085377 -0.0059121088 -0.0008240810 
 3.1467362812  0.0146820436 -0.0058531513 -0.0008240951 
 3.1589008986  0.0147552319 -0.0057936318 -0.0008241093 
 3.1710651848  0.0148280991 -0.0057335525 -0.0008241236 
 3.1832291306  0.0149006412 -0.0056729153 -0.0008241380 
 3.1953927354  0.0149728546 -0.0056117222 -0.0008241524 
 3.2075560051  0.0150447359 -0.0055499754 -0.0008241669 
 3.2197189456  0.0151162814 -0.0054876771 -0.0008241815 
 3.2318815627  0.0151874878 -0.0054248294 -0.0008241961 
 3.2440438441  0.0152583514 -0.0053614348 -0.0008242109 
 3.2562057830  0.0153288685 -0.0052974952 -0.0008242257 
 3.2683673732  0.0153990357 -0.0052330130 -0.0008242405 
 3.2805286206  0.0154688493 -0.0051679903 -0.0008242555 
 3.2926895312  0.0155383061 -0.0051024294 -0.0008242705 
 3.3048501111  0.0156074025 -0.0050363327 -0.0008242855 
 3.3170103537  0.0156761352 -0.0049697025 -0.0008243007 
 3.3291702526  0.0157445005 -0.0049025411 -0.0008243159 
 3.3413297953  0.0158124951 -0.0048348510 -0.0008243312 
 3.3534889879  0.0158801154 -0.0047666343 -0.0008243466 
 3.3656478365  0.0159473582 -0.0046978935 -0.0008243621 
 3.3778063472  0.0160142201 -0.0046286311 -0.0008243776 
 3.3899645208  0.0160806978 -0.0045588495 -0.0008243932 
 3.4021223470  0.0161467879 -0.0044885513 -0.0008244088 
 3.4142798152  0.0162124870 -0.0044177388 -0.0008244246 
 3.4264369262  0.0162777917 -0.0043464144 -0.0008244404 
 3.4385936863  0.0163426988 -0.0042745808 -0.0008244563 
 3.4507501018  0.0164072051 -0.0042022404 -0.0008244722 
 3.4629061789  0.0164713073 -0.0041293957 -0.0008244883 
 3.4750619049  0.0165350023 -0.0040560496 -0.0008245044 
 3.4872172751  0.0165982866 -0.0039822044 -0.0008245205 
 3.4993722814  0.0166611570 -0.0039078629 -0.0008245368 
 3.5115269300  0.0167236104 -0.0038330275 -0.0008245531 
 3.5236812275  0.0167856435 -0.0037577009 -0.0008245695 
 3.5358351802  0.0168472534 -0.0036818857 -0.0008245860 
 3.5479887853  0.0169084369 -0.0036055848 -0.0008246025 
 3.5601420361  0.0169691909 -0.0035288008 -0.0008246192 
 3.5722949197  0.0170295120 -0.0034515364 -0.0008246359 
 3.5844474392  0.0170893973 -0.0033737943 -0.0008246526 
 3.5965996014  0.0171488436 -0.0032955772 -0.0008246695 
 3.6087514126  0.0172078480 -0.0032168879 -0.0008246864 
 3.6209028796  0.0172664076 -0.0031377292 -0.0008247034 
 3.6330539877  0.0173245193 -0.0030581040 -0.0008247205 
 3.6452047340  0.0173821800 -0.0029780149 -0.0008247376 
 3.6573551101  0.0174393866 -0.0028974651 -0.0008247548 
 3.6695051227  0.0174961362 -0.0028164570 -0.0008247721 
 3.6816547784  0.0175524260 -0.0027349937 -0.0008247895 
 3.6938040840  0.0176082530 -0.0026530780 -0.0008248069 
 3.7059530375  0.0176636144 -0.0025707128 -0.0008248245 
 3.7181016312  0.0177185073 -0.0024879012 -0.0008248420 
 3.7302498547  0.0177729287 -0.0024046460 -0.0008248597 
 3.7423977089  0.0178268757 -0.0023209501 -0.0008248775 
 3.7545452005  0.0178803454 -0.0022368165 -0.0008248953 
 3.7666923363  0.0179333353 -0.0021522482 -0.0008249132 
 3.7788391232  0.0179858425 -0.0020672480 -0.0008249311 
 3.7909855497  0.0180378643 -0.0019818193 -0.0008249492 
 3.8031314739  0.0180893985 -0.0018959667 -0.0008249673 
 3.8152768309  0.0181404399 -0.0018096924 -0.0008249855 
 3.8274216318  0.0181909862 -0.0017229992 -0.0008250038 
 3.8395658876  0.0182410354 -0.0016358909 -0.0008250221 
 3.8517095904  0.0182905852 -0.0015483709 -0.0008250406 
 3.8638527328  0.0183396325 -0.0014604420 -0.0008250591 
 3.8759953260  0.0183881745 -0.0013721071 -0.0008250776 
 3.8881373487  0.0184362091 -0.0012833700 -0.0008250963 
 3.9002788064  0.0184837332 -0.0011942333 -0.0008251150 
 3.9124197103  0.0185307445 -0.0011047002 -0.0008251338 
 3.9245600718  0.0185772405 -0.0010147740 -0.0008251527 
 3.9366998697  0.0186232190 -0.0009244582 -0.0008251717 
 3.9488391098  0.0186686768 -0.0008337555 -0.0008251907 
 3.9609777971  0.0187136118 -0.0007426693 -0.0008252098 
 3.9731159107  0.0187580219 -0.0006512033 -0.0008252290 
 3.9852534621  0.0188019038 -0.0005593601 -0.0008252482 
 3.9973904627  0.0188452557 -0.0004671432 -0.0008252676 
 4.0095269173  0.0188880752 -0.0003745559 -0.0008252870 
 4.0216628056  0.0189303601 -0.0002816018 -0.0008253065 
 4.0337981394  0.0189721074 -0.0001882836 -0.0008253261 
 4.0459329122  0.0190133153 -0.0000946050 -0.0008253457 
 4.0580671145  0.0190539813 -0.0000005695 -0.0008253654 
 4.0702007579  0.0190941030  0.0000938200 -0.0008253852 
 4.0823338542  0.0191336783  0.0001885600 -0.0008254051 
 4.0944663984  0.0191727051  0.0002836469 -0.0008254251 
 4.1065983799  0.0192111811  0.0003790775 -0.0008254451 
 4.1187298106  0.0192491037  0.0004748486 -0.0008254652 
 4.1308606750  0.0192864713  0.0005709564 -0.0008254854 
 4.1429909727  0.0193232813  0.0006673976 -0.0008255057 
 4.1551207154  0.0193595315  0.0007641690 -0.0008255260 
 4.1672499153  0.0193952201  0.0008612671 -0.0008255465 
 4.1793785578  0.0194303452  0.0009586882 -0.0008255670 
 4.1915066418  0.0194649041  0.0010564291 -0.0008255876 
 4.2036341793  0.0194988950  0.0011544864 -0.0008256082 
 4.2157611465  0.0195323163  0.0012528561 -0.0008256290 
 4.2278875513  0.0195651652  0.0013515352 -0.0008256498 
 4.2400134058  0.0195974400  0.0014505202 -0.0008256707 
 4.2521387220  0.0196291390  0.0015498075 -0.0008256916 
 4.2642634789  0.0196602604  0.0016493934 -0.0008257127 
 4.2763876819  0.0196908016  0.0017492746 -0.0008257338 
 4.2885113417  0.0197207610  0.0018494476 -0.0008257550 
 4.3006344316  0.0197501371  0.0019499084 -0.0008257763 
 4.3127569639  0.0197789272  0.0020506538 -0.0008257977 
 4.3248789508  0.0198071300  0.0021516804 -0.0008258192 
 4.3370004048  0.0198347437  0.0022529844 -0.0008258407 
 4.3491212982  0.0198617668  0.0023545620 -0.0008258623 
 4.3612416430  0.0198881967  0.0024564101 -0.0008258840 
 4.3733614448  0.0199140322  0.0025585248 -0.0008259058 
 4.3854806819  0.0199392716  0.0026609022 -0.0008259276 
 4.3975993666  0.0199639127  0.0027635391 -0.0008259495 
 4.4097175115  0.0199879542  0.0028664318 -0.0008259715 
 4.4218351261  0.0200113944  0.0029695768 -0.0008259936 
 4.4339521852  0.0200342320  0.0030729699 -0.0008260158 
 4.4460687013  0.0200564645  0.0031766081 -0.0008260380 
 4.4581846771  0.0200780909  0.0032804874 -0.0008260604 
 4.4703000938  0.0200991098  0.0033846039 -0.0008260828 
 4.4824149639  0.0201195189  0.0034889542 -0.0008261053 
 4.4945293001  0.0201393171  0.0035935347 -0.0008261279 
 4.5066431091  0.0201585031  0.0036983417 -0.0008261505 
 4.5187563684  0.0201770754  0.0038033712 -0.0008261732 
 4.5308690908  0.0201950319  0.0039086198 -0.0008261961 
 4.5429812771  0.0202123717  0.0040140837 -0.0008262190 
 4.5550929103  0.0202290935  0.0041197588 -0.0008262419 
 4.5672040032  0.0202451952  0.0042256419 -0.0008262650 
 4.5793145687  0.0202606758  0.0043317290 -0.0008262881 
 4.5914246129  0.0202755342  0.0044380165 -0.0008263114 
 4.6035341138  0.0202897691  0.0045445004 -0.0008263347 
 4.6156430844  0.0203033785  0.0046511773 -0.0008263580 
 4.6277515255  0.0203163617  0.0047580431 -0.0008263815 
 4.6398594199  0.0203287174  0.0048650940 -0.0008264051 
 4.6519667806  0.0203404438  0.0049723264 -0.0008264287 
 4.6640736206  0.0203515402  0.0050797366 -0.0008264524 
 4.6761799463  0.0203620053  0.0051873207 -0.0008264762 
 4.6882857355  0.0203718381  0.0052950748 -0.0008265001 
 4.7003910012  0.0203810369  0.0054029953 -0.0008265241 
 4.7124957454  0.0203896009  0.0055110783 -0.0008265481 
 4.7245999497  0.0203975293  0.0056193197 -0.0008265722 
 4.7367036274  0.0204048202  0.0057277160 -0.0008265965 
 4.7488067917  0.0204114729  0.0058362634 -0.0008266207 
 4.7609094514  0.0204174867  0.0059449582 -0.0008266451 
 4.7730115816  0.0204228605  0.0060537961 -0.0008266696 
 4.7851131958  0.0204275927  0.0061627736 -0.0008266941 
 4.7972142986  0.0204316828  0.0062718869 -0.0008267188 
 4.8093148688  0.0204351301  0.0063811318 -0.0008267435 
 4.8214149196  0.0204379328  0.0064905046 -0.0008267683 
 4.8335144645  0.0204400905  0.0066000017 -0.0008267932 
 4.8456135155  0.0204416023  0.0067096191 -0.0008268181 
 4.8577120445  0.0204424679  0.0068193528 -0.0008268432 
 4.8698100649  0.0204426852  0.0069291991 -0.0008268683 
 4.8819075859  0.0204422541  0.0070391541 -0.0008268935 
 4.8940045818  0.0204411743  0.0071492136 -0.0008269188 
 4.9061010661  0.0204394438  0.0072593740 -0.0008269442 
 4.9181970524  0.0204370626  0.0073696315 -0.0008269697 
 4.9302925542  0.0204340298  0.0074799823 -0.0008269953 
 4.9423875459  0.0204303452  0.0075904222 -0.0008270209 
 4.9544820370  0.0204260072  0.0077009474 -0.0008270466 
 4.9665760412  0.0204210155  0.0078115542 -0.0008270725 
 4.9786695295  0.0204153700  0.0079222383 -0.0008270984 
 4.9907625142  0.0204090691  0.0080329960 -0.0008271243 
 5.0028550089  0.0204021127  0.0081438235 -0.0008271504 
 5.0149470275  0.0203945002  0.0082547169 -0.0008271766 
 5.0270385501  0.0203862314  0.0083656722 -0.0008272028 
 5.0391295803  0.0203773052  0.0084766855 -0.0008272292 
 5.0512201319  0.0203677210  0.0085877529 -0.0008272556 
 5.0633101830  0.0203574791  0.0086988704 -0.0008272821 
 5.0753997388  0.0203465782  0.0088100341 -0.0008273087 
 5.0874888131  0.0203350181  0.0089212401 -0.0008273353 
 5.0995774199  0.0203227984  0.0090324847 -0.0008273621 
 5.1116655475  0.0203099191  0.0091437637 -0.0008273890 
 5.1237531913  0.0202963794  0.0092550733 -0.0008274159 
 5.1358403651  0.0202821786  0.0093664096 -0.0008274429 
 5.1479270555  0.0202673172  0.0094777685 -0.0008274700 
 5.1600132590  0.0202517944  0.0095891460 -0.0008274973 
 5.1720989898  0.0202356097  0.0097005385 -0.0008275245 
 5.1841842618  0.0202187631  0.0098119419 -0.0008275519 
 5.1962690723  0.0202012545  0.0099233524 -0.0008275794 
 5.2083534077  0.0201830837  0.0100347659 -0.0008276069 
 5.2204372820  0.0201642499  0.0101461786 -0.0008276346 
 5.2325206918  0.0201447536  0.0102575864 -0.0008276623 
 5.2446036236  0.0201245945  0.0103689854 -0.0008276901 
 5.2566860917  0.0201037720  0.0104803717 -0.0008277181 
 5.2687681099  0.0200822863  0.0105917414 -0.0008277460 
 5.2808496873  0.0200601375  0.0107030907 -0.0008277741 
 5.2929307985  0.0200373257  0.0108144155 -0.0008278023 
