     time       viscous_dissipation 
 0.000000000000      0.000114003490 
 0.005000000000      0.000125891029 
 0.013250000000      0.000123748737 
 0.027000000000      0.000121392103 
 0.042125000000      0.000119888152 
 0.058762500000      0.000118843411 
 0.077063750000      0.000118055493 
 0.097195125000      0.000117427350 
 0.119339637500      0.000116910342 
 0.143698601250      0.000116476699 
 0.170493461375      0.000116108196 
 0.199967807513      0.000115791957 
 0.232389588264      0.000115518601 
 0.268053547090      0.000115281109 
 0.307283901799      0.000115073907 
 0.350437291979      0.000114892881 
 0.397906021177      0.000114734653 
 0.446113380636      0.000114606189 
 0.494391160865      0.000114502134 
 0.542730496687      0.000114417156 
 0.591124352825      0.000114347484 
 0.639566336501      0.000114290385 
 0.688051459998      0.000114243816 
 0.736574973429      0.000114206212 
 0.785133173634      0.000114176347 
 0.833722460774      0.000114153243 
 0.882339590947      0.000114136104 
 0.930979279050      0.000114124276 
 0.979633742827      0.000114117214 
 1.028301307721      0.000114114458 
 1.076980735675      0.000114115618 
 1.125670681538      0.000114120361 
 1.174369944773      0.000114128400 
 1.223077541626      0.000114139487 
 1.271792443589      0.000114153407 
 1.320513900287      0.000114169970 
 1.369241059953      0.000114189012 
 1.417973176797      0.000114210384 
 1.466709543298      0.000114233957 
 1.515449464416      0.000114259616 
 1.564192434296      0.000114287256 
 1.612937880495      0.000114316786 
 1.661685279753      0.000114348121 
 1.710433851699      0.000114381187 
 1.759182572122      0.000114415914 
 1.807931331344      0.000114452241 
 1.856680022913      0.000114490112 
 1.905428568287      0.000114529476 
 1.954176858675      0.000114570286 
 2.002924820663      0.000114612501 
 2.051672334449      0.000114656081 
 2.100418302893      0.000114700989 
 2.149162460278      0.000114747194 
 2.197904500017      0.000114794663 
 2.246644154945      0.000114843371 
 2.295381202837      0.000114893290 
 2.344115470864      0.000114944398 
 2.392846660926      0.000114996672 
 2.441574591625      0.000115050093 
 2.490299094611      0.000115104643 
 2.539019999153      0.000115160304 
 2.587737058604      0.000115217061 
 2.636450176895      0.000115274900 
 2.685159251531      0.000115333807 
 2.733864010228      0.000115393771 
 2.782564377105      0.000115454781 
 2.831260276787      0.000115516827 
 2.879951497537      0.000115579899 
 2.928637976359      0.000115643989 
 2.977319654208      0.000115709091 
 3.025996340342      0.000115775197 
 3.074667975794      0.000115842302 
 3.123334540647      0.000115910400 
 3.171995838558      0.000115979487 
 3.220651868631      0.000116049559 
 3.269302630769      0.000116120612 
 3.317947896748      0.000116192644 
 3.366587707987      0.000116265653 
 3.415222032437      0.000116339636 
 3.463850735793      0.000116414593 
 3.512473882210      0.000116490522 
 3.561091354017      0.000116567424 
 3.609703131648      0.000116645298 
 3.658309287717      0.000116724145 
 3.706909609645      0.000116803966 
 3.755504195704      0.000116884762 
 3.804093011949      0.000116966535 
 3.852675449628      0.000117049286 
 3.901249056744      0.000117133012 
 3.949813679024      0.000117217717 
 3.998369417522      0.000117303403 
 4.046916224306      0.000117390073 
 4.095454061371      0.000117477731 
 4.143983056011      0.000117566380 
 4.192503075012      0.000117656025 
 4.241014232108      0.000117746670 
 4.289516489046      0.000117838319 
 4.338009894647      0.000117930977 
 4.386494552360      0.000118024650 
 4.434970371632      0.000118119343 
 4.483437544780      0.000118215062 
 4.531895959479      0.000118311812 
 4.580345758707      0.000118409599 
 4.628786977423      0.000118508431 
 4.677219659002      0.000118608313 
 4.725643952908      0.000118709253 
 4.774059797935      0.000118811257 
 4.822467412382      0.000118914333 
 4.870866719165      0.000119018489 
 4.919257878920      0.000119123731 
 4.967640963427      0.000119230069 
 5.016016074580      0.000119337509 
