     time       kinetic-energy 
 0.000000000000 0.026612082798 
 0.005000000000 0.026433119927 
 0.013250000000 0.026433010548 
 0.027000000000 0.026432856116 
 0.042125000000 0.026432711214 
 0.058762500000 0.026432571828 
 0.077063750000 0.026432434992 
 0.097195125000 0.026432298743 
 0.119339637500 0.026432161612 
 0.143698601250 0.026432022366 
 0.170493461375 0.026431879885 
 0.199967807513 0.026431733108 
 0.232389588264 0.026431581001 
 0.268053547090 0.026431422536 
 0.307283901799 0.026431256596 
 0.350437291979 0.026431082195 
 0.397906021177 0.026430898214 
 0.446113380636 0.026430718261 
 0.494391160865 0.026430543759 
 0.542730496687 0.026430373744 
 0.591124352825 0.026430207424 
 0.639566336501 0.026430044147 
 0.688051459998 0.026429883363 
 0.736574973429 0.026429724610 
 0.785133173634 0.026429567490 
 0.833722460774 0.026429411656 
 0.882339590947 0.026429256810 
 0.930979279050 0.026429102690 
 0.979633742827 0.026428949078 
 1.028301307721 0.026428795758 
 1.076980735675 0.026428642536 
 1.125670681538 0.026428489235 
 1.174369944773 0.026428335694 
 1.223077541626 0.026428181766 
 1.271792443589 0.026428027314 
 1.320513900287 0.026427872211 
 1.369241059953 0.026427716339 
 1.417973176797 0.026427559589 
 1.466709543298 0.026427401858 
 1.515449464416 0.026427243047 
 1.564192434296 0.026427083066 
 1.612937880495 0.026426921828 
 1.661685279753 0.026426759249 
 1.710433851699 0.026426595253 
 1.759182572122 0.026426429767 
 1.807931331344 0.026426262717 
 1.856680022913 0.026426094033 
 1.905428568287 0.026425923649 
 1.954176858675 0.026425751500 
 2.002924820663 0.026425577523 
 2.051672334449 0.026425401658 
 2.100418302893 0.026425223850 
 2.149162460278 0.026425044043 
 2.197904500017 0.026424862184 
 2.246644154945 0.026424678218 
 2.295381202837 0.026424492095 
 2.344115470864 0.026424303763 
 2.392846660926 0.026424113175 
 2.441574591625 0.026423920282 
 2.490299094611 0.026423725036 
 2.539019999153 0.026423527391 
 2.587737058604 0.026423327303 
 2.636450176895 0.026423124725 
 2.685159251531 0.026422919615 
 2.733864010228 0.026422711928 
 2.782564377105 0.026422501622 
 2.831260276787 0.026422288655 
 2.879951497537 0.026422072985 
 2.928637976359 0.026421854570 
 2.977319654208 0.026421633370 
 3.025996340342 0.026421409344 
 3.074667975794 0.026421182452 
 3.123334540647 0.026420952653 
 3.171995838558 0.026420719909 
 3.220651868631 0.026420484180 
 3.269302630769 0.026420245425 
 3.317947896748 0.026420003608 
 3.366587707987 0.026419758688 
 3.415222032437 0.026419510627 
 3.463850735793 0.026419259386 
 3.512473882210 0.026419004927 
 3.561091354017 0.026418747210 
 3.609703131648 0.026418486198 
 3.658309287717 0.026418221851 
 3.706909609645 0.026417954132 
 3.755504195704 0.026417683002 
 3.804093011949 0.026417408422 
 3.852675449628 0.026417130357 
 3.901249056744 0.026416848783 
 3.949813679024 0.026416563662 
 3.998369417522 0.026416274956 
 4.046916224306 0.026415982626 
 4.095454061371 0.026415686635 
 4.143983056011 0.026415386943 
 4.192503075012 0.026415083512 
 4.241014232108 0.026414776302 
 4.289516489046 0.026414465275 
 4.338009894647 0.026414150392 
 4.386494552360 0.026413831612 
 4.434970371632 0.026413508897 
 4.483437544780 0.026413182205 
 4.531895959479 0.026412851496 
 4.580345758707 0.026412516731 
 4.628786977423 0.026412177868 
 4.677219659002 0.026411834867 
 4.725643952908 0.026411487684 
 4.774059797935 0.026411136280 
 4.822467412382 0.026410780610 
 4.870866719165 0.026410420635 
 4.919257878920 0.026410056310 
 4.967640963427 0.026409687592 
 5.016016074580 0.026409314438 
 5.064383332651 0.026408936804 
 5.112742738672 0.026408554645 
 5.161094538354 0.026408167917 
 5.209438680618 0.026407776576 
 5.257775345544 0.026407380574 
 5.306104592488 0.026406979868 
 5.354426604062 0.026406574409 
 5.402741476202 0.026406164152 
 5.451049289427 0.026405749049 
 5.499350237589 0.026405329052 
 5.547644375175 0.026404904113 
 5.595931890536 0.026404474183 
 5.644212795051 0.026404039215 
 5.692487369136 0.026403599156 
 5.740755649835 0.026403153959 
 5.789017801828 0.026402703571 
 5.837273959252 0.026402247942 
 5.885524299902 0.026401787020 
 5.933768931075 0.026401320752 
 5.982007949382 0.026400849088 
 6.030241616064 0.026400371971 
 6.078470018565 0.026399889348 
 6.126693364872 0.026399401166 
 6.174911705751 0.026398907369 
 6.223125343156 0.026398407901 
 6.271334317235 0.026397902705 
 6.319538810575 0.026397391727 
 6.367738954309 0.026396874907 
 6.415935002441 0.026396352187 
 6.464127073784 0.026395823509 
 6.512315289345 0.026395288814 
 6.560499887869 0.026394748041 
 6.608681033133 0.026394201129 
 6.656858863899 0.026393648017 
 6.705033488711 0.026393088644 
 6.753205199223 0.026392522946 
