    time           T_x           T_y           T_z      
 7.9089062475  0.0012395737  0.0280474494 -0.0008363778 
 7.9570628221  0.0007050769  0.0281320414 -0.0008365910 
 8.0052212899  0.0001674503  0.0282052907 -0.0008368067 
 8.0533815814 -0.0003730599  0.0282670986 -0.0008370249 
 8.1015441916 -0.0009162056  0.0283173789 -0.0008372456 
 8.1497091201 -0.0014617369  0.0283560413 -0.0008374689 
 8.1978766508 -0.0020093995  0.0283830088 -0.0008376948 
 8.2460467366 -0.0025589363  0.0283982035 -0.0008379233 
 8.2942198640 -0.0031100908  0.0284015594 -0.0008381545 
 8.3423960419 -0.0036626032  0.0283930069 -0.0008383883 
 8.3905756020 -0.0042162111  0.0283724902 -0.0008386250 
 8.4387584650 -0.0047706488  0.0283399521 -0.0008388644 
 8.4869450283 -0.0053256508  0.0282953479 -0.0008391066 
 8.5351354699 -0.0058809503  0.0282386312 -0.0008393517 
 8.5833299425 -0.0064362771  0.0281697649 -0.0008395997 
 8.6315284831 -0.0069913581  0.0280887171 -0.0008398507 
 8.6797313435 -0.0075459208  0.0279954629 -0.0008401046 
 8.7279389019 -0.0080996931  0.0278899808 -0.0008403616 
 8.7761511104 -0.0086523977  0.0277722530 -0.0008406217 
 8.8243680020 -0.0092037549  0.0276422737 -0.0008408850 
 8.8725891299 -0.0097534803  0.0275000387 -0.0008411514 
 8.9208145056 -0.0103012917  0.0273455564 -0.0008414210 
 8.9690438405 -0.0108469045  0.0271788338 -0.0008416939 
 9.0172769192 -0.0113900333  0.0269998894 -0.0008419702 
 9.0655137216 -0.0119303940  0.0268087469 -0.0008422499 
 9.1137541977 -0.0124677024  0.0266054337 -0.0008425329 
 9.1619981926 -0.0130016723  0.0263899853 -0.0008428195 
 9.2102453713 -0.0135320152  0.0261624444 -0.0008431097 
 9.2584958102 -0.0140584468  0.0259228616 -0.0008434034 
 9.3067492874 -0.0145806798  0.0256712888 -0.0008437008 
 9.3550057153 -0.0150984281  0.0254077895 -0.0008440019 
 9.4032647143 -0.0156114030  0.0251324313 -0.0008443069 
 9.4515264595 -0.0161193218  0.0248452914 -0.0008446156 
 9.4997906280 -0.0166218969  0.0245464472 -0.0008449283 
 9.5480571688 -0.0171089662  0.0241726898 -0.0008452470 
 9.5963259110 -0.0176241349  0.0239867893 -0.0008455688 
 9.6445966940 -0.0180805460  0.0235104331 -0.0008458953 
 9.6928693624 -0.0185890076  0.0233020121 -0.0008462246 
 9.7411436505 -0.0190280917  0.0228141975 -0.0008465589 
 9.7894196291 -0.0195274605  0.0225765972 -0.0008468964 
 9.8376969572 -0.0199471425  0.0220714815 -0.0008472393 
 9.8859756321 -0.0204367268  0.0218080497 -0.0008475856 
 9.9342553102 -0.0208359553  0.0212855480 -0.0008479376 
 9.9825361073 -0.0212959334  0.0209469592 -0.0008482952 
10.0308177287 -0.0217173584  0.0205171298 -0.0008486577 
10.0791000443 -0.0221334375  0.0200858915 -0.0008490248 
10.1273828865 -0.0225406846  0.0196451523 -0.0008493963 
10.1756660547 -0.0229389281  0.0191949904 -0.0008497726 
10.2239494225 -0.0233276655  0.0187350971 -0.0008501539 
10.2722328188 -0.0237066585  0.0182657274 -0.0008505404 
10.3205161333 -0.0240756617  0.0177870994 -0.0008509323 
10.3687991084 -0.0244344057  0.0172994025 -0.0008513297 
10.4170816082 -0.0247826370  0.0168028516 -0.0008517326 
10.4653634782 -0.0251201040  0.0162976663 -0.0008521413 
10.5136445039 -0.0254465578  0.0157840744 -0.0008525559 
10.5619245752 -0.0257617543  0.0152623105 -0.0008529764 
10.6102034367 -0.0260654516  0.0147326176 -0.0008534031 
10.6584808827 -0.0263574124  0.0141952463 -0.0008538361 
10.7067567818 -0.0266374036  0.0136504535 -0.0008542754 
10.7550309067 -0.0269051953  0.0130985048 -0.0008547214 
10.8033031010 -0.0271605625  0.0125396729 -0.0008551740 
10.8515730893 -0.0274032839  0.0119742391 -0.0008556335 
10.8998406743 -0.0276331431  0.0114024922 -0.0008561001 
10.9481057470 -0.0278499289  0.0108247272 -0.0008565738 
10.9963679365 -0.0280534335  0.0102412505 -0.0008570550 
11.0446270355 -0.0282434554  0.0096523746 -0.0008575438 
11.0928829190 -0.0284197986  0.0090584192 -0.0008580404 
11.1411352233 -0.0285822715  0.0084597149 -0.0008585451 
11.1893837164 -0.0287306893  0.0078565995 -0.0008590579 
11.2376282103 -0.0288648730  0.0072494184 -0.0008595792 
11.2858683398 -0.0289846494  0.0066385280 -0.0008601092 
11.3341038716 -0.0290898527  0.0060242921 -0.0008606482 
11.3823345637 -0.0291803236  0.0054070831 -0.0008611964 
11.4305600460 -0.0292559097  0.0047872844 -0.0008617541 
11.4787800598 -0.0293164670  0.0041652874 -0.0008623215 
11.5269942825 -0.0293618588  0.0035414936 -0.0008628991 
11.5752023688 -0.0293919569  0.0029163143 -0.0008634871 
11.6234040271 -0.0294066422  0.0022901702 -0.0008640858 
11.6715988668 -0.0294058046  0.0016634932 -0.0008646957 
11.7197865102 -0.0293893438  0.0010367254 -0.0008653171 
11.7679665686 -0.0293571699  0.0004103193 -0.0008659503 
11.8161386974 -0.0293092039 -0.0002152625 -0.0008665959 
11.8643024242 -0.0292453784 -0.0008395447 -0.0008672542 
11.9124574151 -0.0291656380 -0.0014620430 -0.0008679257 
11.9606032062 -0.0290699403 -0.0020822600 -0.0008686110 
12.0087392628 -0.0289582570 -0.0026996860 -0.0008693105 
12.0568651696 -0.0288305738 -0.0033138012 -0.0008700248 
12.1049804726 -0.0286868921 -0.0039240737 -0.0008707544 
12.1530846359 -0.0285272296 -0.0045299585 -0.0008715001 
12.2011770889 -0.0283516217 -0.0051308984 -0.0008722624 
12.2492573693 -0.0281601220 -0.0057263253 -0.0008730420 
12.2973248392 -0.0279528040 -0.0063156573 -0.0008738398 
12.3453789970 -0.0277297617 -0.0068983020 -0.0008746563 
12.3934191540 -0.0274911118 -0.0074736528 -0.0008754926 
12.4414446778 -0.0272369944 -0.0080410924 -0.0008763495 
12.4894550235 -0.0269675738 -0.0085999931 -0.0008772278 
12.5374494674 -0.0266830413 -0.0091497142 -0.0008781286 
12.5854271717 -0.0263836171 -0.0096896033 -0.0008790530 
12.6333876741 -0.0260695482 -0.0102190024 -0.0008800020 
12.6813300345 -0.0257411152 -0.0107372393 -0.0008809768 
12.7292534835 -0.0253986305 -0.0112436354 -0.0008819788 
12.7771573714 -0.0250424395 -0.0117375066 -0.0008830091 
12.8250407127 -0.0246729254 -0.0122181595 -0.0008840692 
12.8729027512 -0.0242905074 -0.0126848988 -0.0008851607 
12.9207426529 -0.0238956433 -0.0131370258 -0.0008862850 
12.9685593321 -0.0234888333 -0.0135738388 -0.0008874440 
13.0163521025 -0.0230706157 -0.0139946415 -0.0008886393 
13.0641198172 -0.0226415748 -0.0143987369 -0.0008898729 
13.1118615014 -0.0222023371 -0.0147854361 -0.0008911468 
13.1595762398 -0.0217535727 -0.0151540600 -0.0008924632 
13.2072629398 -0.0212959979 -0.0155039398 -0.0008938242 
13.2549206666 -0.0208303723 -0.0158344236 -0.0008952322 
13.3025481170 -0.0203575038 -0.0161448758 -0.0008966899 
13.3501441125 -0.0198782439 -0.0164346839 -0.0008981999 
13.3977078227 -0.0193934836 -0.0167032639 -0.0008997649 
13.4452378950 -0.0189041615 -0.0169500580 -0.0009013881 
13.4927334019 -0.0184112529 -0.0171745450 -0.0009030726 
13.5401928450 -0.0179157770 -0.0173762381 -0.0009048217 
13.5876151329 -0.0174187852 -0.0175546942 -0.0009066389 
13.6349991601 -0.0169213619 -0.0177095149 -0.0009085281 
13.6823435862 -0.0164246233 -0.0178403498 -0.0009104930 
13.7296476396 -0.0159289289 -0.0179469885 -0.0009125526 
13.7769098013 -0.0154382702 -0.0180291104 -0.0009146986 
13.8241290772 -0.0149501020 -0.0180863258 -0.0009169312 
13.8713043391 -0.0144676407 -0.0181187527 -0.0009192545 
13.9184346101 -0.0139917425 -0.0181262802 -0.0009216740 
13.9655191434 -0.0135236075 -0.0181089366 -0.0009241956 
14.0125565553 -0.0130644224 -0.0180667705 -0.0009268258 
14.0595460956 -0.0126153671 -0.0179999123 -0.0009295705 
14.1064872007 -0.0121776057 -0.0179085575 -0.0009324364 
14.1533792263 -0.0117522833 -0.0177929673 -0.0009354298 
14.2002214812 -0.0113405197 -0.0176534683 -0.0009385574 
14.2470136979 -0.0109434002 -0.0174904495 -0.0009418263 
14.2937555602 -0.0105619741 -0.0173043621 -0.0009452436 
14.3404468133 -0.0101972491 -0.0170957168 -0.0009488170 
14.3870875437 -0.0098501837 -0.0168650812 -0.0009525541 
14.4336780865 -0.0095216842 -0.0166130768 -0.0009564632 
14.4802182655 -0.0092126043 -0.0163403814 -0.0009605526 
14.5267092507 -0.0089237291 -0.0160477155 -0.0009648309 
14.5731510149 -0.0086557867 -0.0157358550 -0.0009693073 
14.6195445844 -0.0084094304 -0.0154056142 -0.0009739909 
14.6658907015 -0.0081852421 -0.0150578522 -0.0009788912 
14.7121907437 -0.0079837232 -0.0146934641 -0.0009840182 
14.7584457551 -0.0078052950 -0.0143133857 -0.0009893820 
14.8046570657 -0.0076502911 -0.0139185853 -0.0009949928 
14.8508263512 -0.0075189539 -0.0135100612 -0.0010008613 
14.8969553878 -0.0074114307 -0.0130888418 -0.0010069982 
14.9430464209 -0.0073277685 -0.0126559804 -0.0010134147 
14.9891005973 -0.0072680237 -0.0122127248 -0.0010201383 
15.0351209658 -0.0072316498 -0.0117596161 -0.0010271652 
15.0811092947 -0.0072188366 -0.0112984552 -0.0010345017 
15.1270683978 -0.0072289539 -0.0108300577 -0.0010421586 
15.1730013641 -0.0072615171 -0.0103556154 -0.0010501482 
15.2189106055 -0.0073158943 -0.0098762887 -0.0010584826 
15.2647995090 -0.0073913351 -0.0093932352 -0.0010671738 
15.3106705064 -0.0074869669 -0.0089076211 -0.0010762329 
15.3565276358 -0.0076018023 -0.0084205894 -0.0010856710 
15.4023748068 -0.0077347441 -0.0079332693 -0.0010954984 
15.4482148019 -0.0078845853 -0.0074467802 -0.0011057249 
15.4940517848 -0.0080500222 -0.0069622057 -0.0011163595 
15.5398887750 -0.0082296608 -0.0064806107 -0.0011274105 
15.5857307978 -0.0084220333 -0.0060030023 -0.0011388859 
15.6315807235 -0.0086255930 -0.0055303683 -0.0011507922 
15.6774428834 -0.0088387575 -0.0050636141 -0.0011631353 
15.7233196942 -0.0090598880 -0.0046035985 -0.0011759198 
15.7692164374 -0.0092873325 -0.0041510925 -0.0011891497 
15.8151352535 -0.0095194188 -0.0037068154 -0.0012028272 
15.8610796035 -0.0097544864 -0.0032714119 -0.0012169537 
15.9070507124 -0.0099908880 -0.0028454760 -0.0012315286 
15.9530527144 -0.0102270352 -0.0024293666 -0.0012465501 
15.9990858156 -0.0104613670 -0.0020238085 -0.0012620147 
16.0451526382 -0.0106925280 -0.0016287442 -0.0012779190 
16.0912536369 -0.0109190460 -0.0012445674 -0.0012942572 
16.1373897794 -0.0111396610 -0.0008713790 -0.0013110217 
16.1835612432 -0.0113532068 -0.0005092440 -0.0013282031 
16.2297683079 -0.0115586442 -0.0001581635 -0.0013457908 
16.2760122430 -0.0117550731  0.0001819237 -0.0013637729 
16.3222923366 -0.0119417272  0.0005111157 -0.0013821359 
16.3686107337 -0.0121179828  0.0008295579 -0.0014008663 
16.4149673376 -0.0122833374  0.0011374030 -0.0014199487 
16.4613631243 -0.0124374322  0.0014348220 -0.0014393676 
16.5078004112 -0.0125800204  0.0017219752 -0.0014591079 
16.5542793975 -0.0127109681  0.0019989781 -0.0014791531 
16.6008019080 -0.0128302570  0.0022659142 -0.0014994880 
16.6473715214 -0.0129379371  0.0025228002 -0.0015200985 
16.6939886858 -0.0130341141  0.0027695731 -0.0015409700 
16.7406565073 -0.0131189431  0.0030061186 -0.0015620900 
16.7873781321 -0.0131925942  0.0032322446 -0.0015834474 
16.8341538282 -0.0132552578  0.0034476713 -0.0016050310 
16.8809859825 -0.0133071330  0.0036520486 -0.0016268323 
16.9278777161 -0.0133483933  0.0038449608 -0.0016488446 
16.9748306169 -0.0133791566  0.0040259378 -0.0016710623 
17.0218449733 -0.0133994798  0.0041944834 -0.0016934805 
17.0689209279 -0.0134093708  0.0043500983 -0.0017160959 
17.1160273375 -0.0134087744  0.0044922178 -0.0017388913 
17.1631632088 -0.0133976703  0.0046203243 -0.0017618651 
17.2103286711 -0.0133759737  0.0047340067 -0.0017850172 
17.2575256285 -0.0133435884  0.0048328499 -0.0018083493 
17.3047509662 -0.0133004083  0.0049165051 -0.0018318610 
17.3520035286 -0.0132463265  0.0049846847 -0.0018555534 
17.3992842179 -0.0131812195  0.0050371944 -0.0018794287 
17.4465908213 -0.0131049494  0.0050739325 -0.0019034873 
17.4939245823 -0.0130173453  0.0050948946 -0.0019277315 
17.5412829250 -0.0129181992  0.0051002178 -0.0019521607 
17.5886642771 -0.0128072836  0.0050901692 -0.0019767745 
17.6360695201 -0.0126843780  0.0050651738 -0.0020015729 
17.6834969081 -0.0125493128  0.0050258091 -0.0020265539 
17.7309462244 -0.0124019991  0.0049727717 -0.0020517154 
17.7784162731 -0.0122424594  0.0049068685 -0.0020770538 
17.8259116693 -0.0120708330  0.0048289527 -0.0021025681 
17.8734316014 -0.0118874028  0.0047399523 -0.0021282534 
17.9209736289 -0.0116925794  0.0046407880 -0.0021541036 
17.9685421506 -0.0114868048  0.0045323535 -0.0021801157 
18.0161374630 -0.0112705372  0.0044155534 -0.0022062843 
18.0637554689 -0.0110442410  0.0042912624 -0.0022326015 
18.1114000019 -0.0108083360  0.0041602886 -0.0022590637 
18.1590726867 -0.0105632802  0.0040234315 -0.0022856667 
18.2067767303 -0.0103095778  0.0038813981 -0.0023124072 
18.2545117700 -0.0100478235  0.0037348317 -0.0023392805 
18.3022697524 -0.0097787069  0.0035842835 -0.0023662782 
18.3500603947 -0.0095028343  0.0034300589 -0.0023934020 
18.3978716070 -0.0092209187  0.0032724674 -0.0024206418 
18.4457024158 -0.0089335169  0.0031115112 -0.0024479936 
18.4935442817 -0.0086410875  0.0029471977 -0.0024754497 
18.5413902522 -0.0083439016  0.0027794060 -0.0025030030 
18.5892407917 -0.0080420028  0.0026079560 -0.0025306512 
18.6370885303 -0.0077352927  0.0024326823 -0.0025583876 
18.6849281174 -0.0074234296  0.0022533642 -0.0025862076 
18.7327596151 -0.0071058070  0.0020698343 -0.0026141100 
18.7805790398 -0.0067817184  0.0018820759 -0.0026420921 
18.8283850966 -0.0064505182  0.0016901376 -0.0026701530 
18.8761766793 -0.0061117500  0.0014940908 -0.0026982919 
18.9239509720 -0.0057649985  0.0012939862 -0.0027265067 
18.9717130578 -0.0054095830  0.0010899124 -0.0027547994 
19.0194651348 -0.0050446993  0.0008821721 -0.0027831694 
19.0672055246 -0.0046697540  0.0006711342 -0.0028116131 
19.1149198425 -0.0042845679  0.0004572113 -0.0028401190 
19.1625925014 -0.0038889408  0.0002409489 -0.0028686749 
19.2102200841 -0.0034822830  0.0000232326 -0.0028972757 
19.2577915693 -0.0030642014 -0.0001946800 -0.0029259130 
19.3053039831 -0.0026348673 -0.0004117076 -0.0029545844 
19.3527517327 -0.0021948966 -0.0006268425 -0.0029832874 
19.4001389467 -0.0017444761 -0.0008389704 -0.0030120274 
19.4474692614 -0.0012833354 -0.0010468487 -0.0030408111 
19.4947279952 -0.0008118792 -0.0012498019 -0.0030696363 
19.5419168439 -0.0003312014 -0.0014483425 -0.0030985125 
19.5890399333  0.0001574456 -0.0016431802 -0.0031274529 
19.6361009331  0.0006533926 -0.0018338661 -0.0031564720 
19.6830896758  0.0011560656 -0.0020187012 -0.0031855784 
19.7300039846  0.0016642188 -0.0021964827 -0.0032147880 
19.7768476751  0.0021758713 -0.0023672427 -0.0032441237 
19.8236059425  0.0026891875 -0.0025313732 -0.0032736009 
19.8702816177  0.0032037728 -0.0026892891 -0.0033032505 
19.9168866144  0.0037196989 -0.0028419409 -0.0033331144 
19.9633989678  0.0042356115 -0.0029911379 -0.0033632182 
20.0098020142  0.0047493249 -0.0031385577 -0.0033935947 
20.0561352517  0.0052599075 -0.0032846745 -0.0034243169 
20.1023946954  0.0057667486 -0.0034292293 -0.0034554336 
20.1485482940  0.0062687220 -0.0035731901 -0.0034869711 
20.1945973616  0.0067641184 -0.0037195616 -0.0035189767 
20.2405202417  0.0072513492 -0.0038709452 -0.0035514791 
20.2863195201  0.0077302385 -0.0040291558 -0.0035845192 
20.3320305032  0.0082011718 -0.0041962319 -0.0036181560 
20.3776546051  0.0086629501 -0.0043732537 -0.0036524189 
20.4231698516  0.0091138004 -0.0045606796 -0.0036873129 
20.4685751378  0.0095534180 -0.0047595604 -0.0037228523 
20.5138347563  0.0099263219 -0.0049553942 -0.0037592640 
20.5590147949  0.0104033876 -0.0052080620 -0.0037964406 
20.6041646754  0.0107991988 -0.0054420895 -0.0038343865 
20.6492678293  0.0111927969 -0.0056959072 -0.0038730772 
20.6943094790  0.0115688829 -0.0059618882 -0.0039124951 
20.7392545688  0.0119268396 -0.0062395825 -0.0039526156 
