0.000000000000000000e+00 3.577335639999912331e-02
5.000000000000000104e-03 1.923435641597325690e-02
1.080836214399999960e-02 1.892763372776325281e-05
1.915981302499999983e-02 1.355788307581648380e-05
2.305383566099999948e-02 1.224523507170723772e-05
2.695137844799999974e-02 1.135482568186135499e-05
3.085196035999999975e-02 1.062473093912671168e-05
3.475613838700000041e-02 1.000611827969739413e-05
3.866408776199999758e-02 9.509847400444575391e-06
4.257578673700000010e-02 9.100564120109252031e-06
4.649122943700000066e-02 8.746550782009794041e-06
5.041032848600000144e-02 8.429127858347515965e-06
5.433297441099999708e-02 8.142495441852844705e-06
5.825901840900000322e-02 7.887219475850056936e-06
6.218831276799999946e-02 7.660752912520657455e-06
6.612073504000000324e-02 7.455847946584633056e-06
7.005617601800000205e-02 7.266585222190274927e-06
7.399451995500000434e-02 7.091020535450746055e-06
7.793564399400000620e-02 6.929242515269844195e-06
8.187942376899999541e-02 6.780684071172826555e-06
8.582575698899999606e-02 6.642874937304791671e-06
8.977454869600000331e-02 6.513371309839789307e-06
9.372570541100000430e-02 6.391748049429545926e-06
9.767867969000000594e-02 6.277859231592916800e-06
1.016333673679999938e-01 6.171123916503184181e-06
1.055897467189999966e-01 6.070453832953215273e-06
1.095477942819999967e-01 5.974958233939056272e-06
1.135074844639999969e-01 5.884631394742751029e-06
1.174687904360000035e-01 5.798961293998296057e-06
1.214316851149999932e-01 5.717436255782265000e-06
1.253961413820000037e-01 5.640053931756814060e-06
1.293621260850000010e-01 5.566306448398696778e-06
1.333296082110000114e-01 5.495679736545554370e-06
1.372985604599999965e-01 5.428196623237077852e-06
1.412687234470000053e-01 5.363763987039426120e-06
1.452400117190000006e-01 5.302078826356885981e-06
1.492124127170000036e-01 5.242835668463943044e-06
1.531859148430000095e-01 5.185777040405815293e-06
1.571605101859999964e-01 5.131024443789910237e-06
1.611361902619999897e-01 5.078576680534878508e-06
1.651129461009999966e-01 5.027928980056440615e-06
1.690907683239999959e-01 4.978954885464196744e-06
1.730696460499999978e-01 4.931904678977350217e-06
1.770495689909999948e-01 4.886530558939271263e-06
1.810305185980000120e-01 4.842578469833879956e-06
1.850124845770000082e-01 4.800042766371106431e-06
1.889954565180000101e-01 4.759047135094583165e-06
1.929794239179999926e-01 4.719340106242134823e-06
1.969643756180000094e-01 4.680795366958857877e-06
2.009502991930000038e-01 4.643541651435618128e-06
2.049371770479999910e-01 4.607450499269115540e-06
2.089249986920000135e-01 4.572391492872645208e-06
2.129137536619999937e-01 4.538363671136669260e-06
2.169034315420000081e-01 4.505241273756213843e-06
2.208940210969999873e-01 4.473148379459319549e-06
2.248855116550000088e-01 4.441958456741210643e-06
2.288778930410000079e-01 4.411546846399593643e-06
2.328711519199999913e-01 4.382040279312974262e-06
2.368652738470000130e-01 4.353310879863031357e-06
2.408602490239999949e-01 4.325355435326257118e-06
2.448560677659999962e-01 4.298048105218518921e-06
2.488527193439999952e-01 4.271513801783790161e-06
2.528501942620000054e-01 4.245627459937522570e-06
2.568484800740000185e-01 4.220390483942983741e-06
2.608475632769999830e-01 4.195800580234608337e-06
2.648474348820000213e-01 4.171729554444978241e-06
2.688480860310000220e-01 4.148302719373421217e-06
2.728495070090000141e-01 4.125519195009659561e-06
2.768516890470000269e-01 4.103127788510342590e-06
2.808546236850000266e-01 4.081253126417755595e-06
2.848583025870000118e-01 4.059897284733823367e-06
2.888627122920000012e-01 4.039060115074908475e-06
2.928678428470000150e-01 4.018738865587448700e-06
2.968736863700000006e-01 3.998807822738554647e-06
3.008802340669999853e-01 3.979266391771511398e-06
3.048874782400000094e-01 3.960238284062285899e-06
3.088954113849999850e-01 3.941600934860423569e-06
