     time       kinetic-energy 
 0.000000000000 0.026612082305 
 0.005000000000 0.026433215523 
 0.010808362144 0.026433090898 
 0.019159813025 0.026432963187 
 0.023053835661 0.026432913541 
 0.026951378448 0.026432867781 
 0.030851960360 0.026432824997 
 0.034756138387 0.026432784860 
 0.038664087762 0.026432746830 
 0.042575786737 0.026432710498 
 0.046491229437 0.026432675600 
 0.050410328486 0.026432641974 
 0.054332974411 0.026432609502 
 0.058259018409 0.026432578067 
 0.062188312768 0.026432547546 
 0.066120735040 0.026432517841 
 0.070056176018 0.026432488885 
 0.073994519955 0.026432460626 
 0.077935643994 0.026432433012 
 0.081879423769 0.026432405990 
 0.085825756989 0.026432379512 
 0.089774548696 0.026432353544 
 0.093725705411 0.026432328057 
 0.097678679690 0.026432303023 
 0.101633367368 0.026432278414 
 0.105589746719 0.026432254203 
 0.109547794282 0.026432230370 
 0.113507484464 0.026432206895 
 0.117468790436 0.026432183758 
 0.121431685115 0.026432160943 
 0.125396141382 0.026432138434 
 0.129362126085 0.026432116215 
 0.133329608211 0.026432094274 
 0.137298560460 0.026432072599 
 0.141268723447 0.026432051179 
 0.145240011719 0.026432030003 
 0.149212412717 0.026432009061 
 0.153185914843 0.026431988344 
 0.157160510186 0.026431967844 
 0.161136190262 0.026431947551 
 0.165112946101 0.026431927457 
 0.169090768324 0.026431907556 
 0.173069646050 0.026431887841 
 0.177049568991 0.026431868304 
 0.181030518598 0.026431848940 
 0.185012484577 0.026431829743 
 0.188995456518 0.026431810708 
 0.192979423918 0.026431791828 
 0.196964375618 0.026431773100 
 0.200950299193 0.026431754518 
 0.204937177048 0.026431736078 
 0.208924998692 0.026431717775 
 0.212913753662 0.026431699606 
 0.216903431542 0.026431681566 
 0.220894021097 0.026431663653 
 0.224885511655 0.026431645861 
 0.228877893041 0.026431628189 
 0.232871151920 0.026431610632 
 0.236865273847 0.026431593188 
 0.240860249024 0.026431575853 
 0.244856067766 0.026431558625 
 0.248852719344 0.026431541501 
 0.252850194262 0.026431524478 
 0.256848480074 0.026431507554 
 0.260847563277 0.026431490726 
 0.264847434882 0.026431473992 
 0.268848086031 0.026431457350 
 0.272849507009 0.026431440797 
 0.276851689047 0.026431424331 
 0.280854623685 0.026431407951 
 0.284858302587 0.026431391654 
 0.288862712292 0.026431375439 
 0.292867842847 0.026431359303 
 0.296873686370 0.026431343245 
 0.300880234067 0.026431327263 
 0.304887478240 0.026431311356 
 0.308895411385 0.026431295521 
 0.312904021356 0.026431279758 
 0.316913298748 0.026431264064 
 0.320923236481 0.026431248439 
 0.324933826947 0.026431232881 
 0.328945062880 0.026431217388 
 0.332956937551 0.026431201959 
 0.336969444334 0.026431186593 
 0.340982576224 0.026431171289 
 0.344996321457 0.026431156045 
 0.349010672952 0.026431140860 
 0.353025624051 0.026431125734 
 0.357041168222 0.026431110664 
 0.361057299531 0.026431095650 
 0.365074012147 0.026431080691 
 0.369091295226 0.026431065785 
 0.373109141777 0.026431050932 
 0.377127546302 0.026431036131 
 0.381146502411 0.026431021380 
 0.385166004791 0.026431006680 
 0.389186048215 0.026430992028 
 0.393206627543 0.026430977424 
 0.397227736484 0.026430962867 
 0.401249365759 0.026430948356 
 0.405271509776 0.026430933891 
 0.409294162951 0.026430919470 
 0.413317320462 0.026430905093 
 0.417340977702 0.026430890759 
 0.421365130136 0.026430876468 
 0.425389767908 0.026430862217 
 0.429414885929 0.026430848008 
 0.433440479699 0.026430833839 
 0.437466544309 0.026430819709 
 0.441493075620 0.026430805618 
 0.445520069560 0.026430791565 
 0.449547522121 0.026430777549 
 0.453575426805 0.026430763570 
 0.457603747498 0.026430749627 
 0.461632389374 0.026430735721 
 0.465661348757 0.026430721849 
 0.469690622047 0.026430708012 
 0.473720205715 0.026430694210 
 0.477750096300 0.026430680441 
 0.481780289675 0.026430666705 
 0.485810781286 0.026430653001 
 0.489841566318 0.026430639330 
 0.493872641246 0.026430625690 
 0.497904002962 0.026430612081 
 0.501935648416 0.026430598502 
 0.505967574615 0.026430584953 
 0.509999778623 0.026430571433 
 0.514032254541 0.026430557943 
 0.518064998804 0.026430544481 
 0.522098008665 0.026430531047 
 0.526131281423 0.026430517640 
