    time           T_x           T_y           T_z
 0.8008759499 -0.0004773014 -0.0058764912 -0.0008225502 
 0.8049218487 -0.0004578450 -0.0058945455 -0.0008225512 
 0.8089678727 -0.0004383393 -0.0059125592 -0.0008225522 
 0.8130140205 -0.0004187845 -0.0059305321 -0.0008225532 
 0.8170602901 -0.0003991806 -0.0059484637 -0.0008225542 
 0.8211066803 -0.0003795277 -0.0059663539 -0.0008225552 
 0.8251531906 -0.0003598258 -0.0059842022 -0.0008225562 
 0.8291998200 -0.0003400750 -0.0060020085 -0.0008225572 
 0.8332465678 -0.0003202755 -0.0060197725 -0.0008225582 
 0.8372934330 -0.0003004272 -0.0060374938 -0.0008225592 
 0.8413404137 -0.0002805304 -0.0060551724 -0.0008225603 
 0.8453875091 -0.0002605850 -0.0060728077 -0.0008225613 
 0.8494347182 -0.0002405912 -0.0060903996 -0.0008225623 
 0.8534820391 -0.0002205490 -0.0061079479 -0.0008225633 
 0.8575294714 -0.0002004585 -0.0061254522 -0.0008225644 
 0.8615770142 -0.0001803198 -0.0061429124 -0.0008225654 
 0.8656246670 -0.0001601330 -0.0061603280 -0.0008225665 
 0.8696724279 -0.0001398982 -0.0061776991 -0.0008225675 
 0.8737202960 -0.0001196155 -0.0061950251 -0.0008225686 
 0.8777682696 -0.0000992850 -0.0062123060 -0.0008225696 
 0.8818163477 -0.0000789067 -0.0062295415 -0.0008225707 
 0.8858645296 -0.0000584807 -0.0062467312 -0.0008225718 
 0.8899128149 -0.0000380071 -0.0062638750 -0.0008225728 
 0.8939612029 -0.0000174862 -0.0062809727 -0.0008225739 
 0.8980096923  0.0000030822 -0.0062980241 -0.0008225750 
 0.9020582818  0.0000236978 -0.0063150288 -0.0008225761 
 0.9061069709  0.0000443606 -0.0063319866 -0.0008225772 
 0.9101557583  0.0000650705 -0.0063488975 -0.0008225783 
 0.9142046427  0.0000858273 -0.0063657610 -0.0008225794 
 0.9182536236  0.0001066311 -0.0063825770 -0.0008225805 
 0.9223027005  0.0001274816 -0.0063993453 -0.0008225816 
 0.9263518727  0.0001483788 -0.0064160656 -0.0008225827 
 0.9304011384  0.0001693226 -0.0064327378 -0.0008225838 
 0.9344504972  0.0001903128 -0.0064493616 -0.0008225849 
 0.9384999472  0.0002113494 -0.0064659369 -0.0008225860 
 0.9425494878  0.0002324324 -0.0064824633 -0.0008225872 
 0.9465991186  0.0002535614 -0.0064989407 -0.0008225883 
 0.9506488390  0.0002747366 -0.0065153689 -0.0008225894 
 0.9546986484  0.0002959577 -0.0065317477 -0.0008225906 
 0.9587485457  0.0003172246 -0.0065480770 -0.0008225917 
 0.9627985299  0.0003385373 -0.0065643564 -0.0008225928 
 0.9668486005  0.0003598956 -0.0065805858 -0.0008225940 
 0.9708987562  0.0003812995 -0.0065967650 -0.0008225952 
 0.9749489960  0.0004027487 -0.0066128938 -0.0008225963 
 0.9789993197  0.0004242433 -0.0066289720 -0.0008225975 
 0.9830497266  0.0004457831 -0.0066449994 -0.0008225987 
 0.9871002161  0.0004673680 -0.0066609759 -0.0008225998 
 0.9911507867  0.0004889978 -0.0066769013 -0.0008226010 
 0.9952014381  0.0005106725 -0.0066927753 -0.0008226022 
 0.9992521685  0.0005323919 -0.0067085978 -0.0008226034 
 1.0033029775  0.0005541560 -0.0067243686 -0.0008226046 
 1.0073538647  0.0005759646 -0.0067400875 -0.0008226058 
 1.0114048297  0.0005978177 -0.0067557543 -0.0008226070 
 1.0154558719  0.0006197150 -0.0067713689 -0.0008226082 
 1.0195069901  0.0006416564 -0.0067869311 -0.0008226094 
 1.0235581837  0.0006636420 -0.0068024407 -0.0008226106 
 1.0276094524  0.0006856715 -0.0068178975 -0.0008226118 
 1.0316607946  0.0007077448 -0.0068333014 -0.0008226131 
 1.0357122098  0.0007298619 -0.0068486522 -0.0008226143 
 1.0397636976  0.0007520225 -0.0068639498 -0.0008226155 
 1.0438152577  0.0007742267 -0.0068791938 -0.0008226168 
 1.0478668891  0.0007964741 -0.0068943844 -0.0008226180 
 1.0519185908  0.0008187648 -0.0069095211 -0.0008226193 
 1.0559703625  0.0008410986 -0.0069246039 -0.0008226205 
 1.0600222024  0.0008634754 -0.0069396326 -0.0008226218 
 1.0640741105  0.0008858951 -0.0069546071 -0.0008226230 
 1.0681260863  0.0009083575 -0.0069695271 -0.0008226243 
 1.0721781295  0.0009308626 -0.0069843925 -0.0008226256 
 1.0762302395  0.0009534101 -0.0069992033 -0.0008226269 
 1.0802824152  0.0009760000 -0.0070139592 -0.0008226281 
 1.0843346561  0.0009986322 -0.0070286600 -0.0008226294 
 1.0883869621  0.0010213066 -0.0070433056 -0.0008226307 
 1.0924393315  0.0010440229 -0.0070578960 -0.0008226320 
 1.0964917641  0.0010667811 -0.0070724308 -0.0008226333 
 1.1005442595  0.0010895811 -0.0070869099 -0.0008226346 
 1.1045968174  0.0011124227 -0.0071013333 -0.0008226359 
 1.1086494368  0.0011353058 -0.0071157008 -0.0008226373 
 1.1127021171  0.0011582302 -0.0071300121 -0.0008226386 
 1.1167548577  0.0011811960 -0.0071442673 -0.0008226399 
 1.1208076573  0.0012042028 -0.0071584661 -0.0008226412 
 1.1248605157  0.0012272507 -0.0071726083 -0.0008226426 
 1.1289134326  0.0012503394 -0.0071866939 -0.0008226439 
 1.1329664077  0.0012734688 -0.0072007227 -0.0008226453 
 1.1370194405  0.0012966389 -0.0072146946 -0.0008226466 
 1.1410725299  0.0013198494 -0.0072286094 -0.0008226480 
 1.1451256755  0.0013431003 -0.0072424670 -0.0008226493 
 1.1491788772  0.0013663914 -0.0072562672 -0.0008226507 
 1.1532321336  0.0013897225 -0.0072700100 -0.0008226521 
 1.1572854443  0.0014130937 -0.0072836951 -0.0008226534 
 1.1613388092  0.0014365046 -0.0072973225 -0.0008226548 
 1.1653922280  0.0014599553 -0.0073108920 -0.0008226562 
 1.1694456995  0.0014834454 -0.0073244036 -0.0008226576 
 1.1734992234  0.0015069750 -0.0073378569 -0.0008226590 
 1.1775527991  0.0015305440 -0.0073512520 -0.0008226604 
 1.1816064256  0.0015541520 -0.0073645887 -0.0008226618 
 1.1856601025  0.0015777991 -0.0073778669 -0.0008226632 
 1.1897138298  0.0016014851 -0.0073910863 -0.0008226646 
 1.1937676070  0.0016252098 -0.0074042470 -0.0008226661 
 1.1978214337  0.0016489731 -0.0074173489 -0.0008226675 
 1.2018753089  0.0016727749 -0.0074303917 -0.0008226689 
 1.2059292325  0.0016966151 -0.0074433753 -0.0008226704 
 1.2099832040  0.0017204935 -0.0074562996 -0.0008226718 
 1.2140372224  0.0017444099 -0.0074691646 -0.0008226733 
 1.2180912874  0.0017683643 -0.0074819700 -0.0008226747 
 1.2221453989  0.0017923565 -0.0074947158 -0.0008226762 
 1.2261995564  0.0018163863 -0.0075074018 -0.0008226776 
 1.2302537590  0.0018404536 -0.0075200280 -0.0008226791 
 1.2343080064  0.0018645584 -0.0075325942 -0.0008226806 
 1.2383622981  0.0018887004 -0.0075451003 -0.0008226821 
 1.2424166331  0.0019128795 -0.0075575461 -0.0008226836 
 1.2464710112  0.0019370956 -0.0075699316 -0.0008226851 
 1.2505254323  0.0019613485 -0.0075822567 -0.0008226866 
 1.2545798960  0.0019856381 -0.0075945212 -0.0008226881 
 1.2586344018  0.0020099642 -0.0076067250 -0.0008226896 
 1.2626889490  0.0020343268 -0.0076188680 -0.0008226911 
 1.2667435374  0.0020587256 -0.0076309501 -0.0008226926 
 1.2707981665  0.0020831606 -0.0076429712 -0.0008226941 
 1.2748528354  0.0021076315 -0.0076549313 -0.0008226957 
 1.2789075440  0.0021321383 -0.0076668300 -0.0008226972 
 1.2829622921  0.0021566808 -0.0076786674 -0.0008226987 
 1.2870170793  0.0021812589 -0.0076904434 -0.0008227003 
 1.2910719046  0.0022058723 -0.0077021579 -0.0008227018 
 1.2951267679  0.0022305211 -0.0077138107 -0.0008227034 
 1.2991816687  0.0022552050 -0.0077254017 -0.0008227049 
 1.3032366061  0.0022799238 -0.0077369309 -0.0008227065 
 1.3072915800  0.0023046776 -0.0077483981 -0.0008227081 
 1.3113465902  0.0023294660 -0.0077598032 -0.0008227097 
 1.3154016364  0.0023542890 -0.0077711462 -0.0008227113 
 1.3194567181  0.0023791465 -0.0077824269 -0.0008227128 
 1.3235118346  0.0024040381 -0.0077936452 -0.0008227144 
 1.3275669860  0.0024289640 -0.0078048011 -0.0008227160 
 1.3316221717  0.0024539238 -0.0078158944 -0.0008227176 
 1.3356773907  0.0024789174 -0.0078269250 -0.0008227193 
 1.3397326432  0.0025039448 -0.0078378928 -0.0008227209 
 1.3437879288  0.0025290057 -0.0078487978 -0.0008227225 
 1.3478432472  0.0025540999 -0.0078596399 -0.0008227241 
 1.3518985976  0.0025792275 -0.0078704189 -0.0008227258 
 1.3559539707  0.0026043877 -0.0078811352 -0.0008227274 
 1.3600093658  0.0026295812 -0.0078917877 -0.0008227291 
 1.3640647823  0.0026548075 -0.0079023768 -0.0008227307 
 1.3681202203  0.0026800664 -0.0079129026 -0.0008227324 
 1.3721756795  0.0027053577 -0.0079233647 -0.0008227340 
 1.3762311598  0.0027306814 -0.0079337633 -0.0008227357 
 1.3802866604  0.0027560372 -0.0079440982 -0.0008227374 
 1.3843421813  0.0027814251 -0.0079543691 -0.0008227391 
 1.3883977222  0.0028068448 -0.0079645763 -0.0008227407 
 1.3924532823  0.0028322962 -0.0079747194 -0.0008227424 
 1.3965088618  0.0028577793 -0.0079847984 -0.0008227441 
 1.4005644607  0.0028832938 -0.0079948132 -0.0008227458 
 1.4046200787  0.0029088395 -0.0080047638 -0.0008227475 
 1.4086757152  0.0029344164 -0.0080146501 -0.0008227493 
 1.4127313700  0.0029600243 -0.0080244720 -0.0008227510 
 1.4167870431  0.0029856630 -0.0080342293 -0.0008227527 
 1.4208427340  0.0030113324 -0.0080439220 -0.0008227544 
 1.4248984423  0.0030370323 -0.0080535501 -0.0008227562 
 1.4289541679  0.0030627627 -0.0080631133 -0.0008227579 
 1.4330099108  0.0030885233 -0.0080726118 -0.0008227597 
 1.4370656707  0.0031143139 -0.0080820453 -0.0008227614 
 1.4411214469  0.0031401345 -0.0080914138 -0.0008227632 
 1.4451772394  0.0031659849 -0.0081007172 -0.0008227649 
 1.4492330480  0.0031918649 -0.0081099555 -0.0008227667 
 1.4532888720  0.0032177744 -0.0081191285 -0.0008227685 
 1.4573447115  0.0032437133 -0.0081282362 -0.0008227703 
 1.4614005663  0.0032696813 -0.0081372784 -0.0008227721 
 1.4654564365  0.0032956784 -0.0081462552 -0.0008227739 
 1.4695123214  0.0033217043 -0.0081551664 -0.0008227757 
 1.4735682207  0.0033477590 -0.0081640120 -0.0008227775 
 1.4776241346  0.0033738423 -0.0081727919 -0.0008227793 
 1.4816800626  0.0033999540 -0.0081815060 -0.0008227811 
 1.4857360043  0.0034260939 -0.0081901542 -0.0008227829 
 1.4897919596  0.0034522620 -0.0081987365 -0.0008227848 
 1.4938479284  0.0034784581 -0.0082072527 -0.0008227866 
 1.4979039106  0.0035046820 -0.0082157029 -0.0008227885 
 1.5019599055  0.0035309335 -0.0082240870 -0.0008227903 
 1.5060159131  0.0035572126 -0.0082324047 -0.0008227922 
 1.5100719333  0.0035835190 -0.0082406562 -0.0008227940 
 1.5141279654  0.0036098526 -0.0082488414 -0.0008227959 
 1.5181840093  0.0036362133 -0.0082569600 -0.0008227978 
 1.5222400651  0.0036626009 -0.0082650122 -0.0008227996 
 1.5262961326  0.0036890152 -0.0082729977 -0.0008228015 
 1.5303522114  0.0037154561 -0.0082809167 -0.0008228034 
 1.5344083013  0.0037419235 -0.0082887689 -0.0008228053 
 1.5384644021  0.0037684171 -0.0082965542 -0.0008228072 
 1.5425205138  0.0037949369 -0.0083042728 -0.0008228091 
 1.5465766357  0.0038214826 -0.0083119244 -0.0008228110 
 1.5506327678  0.0038480542 -0.0083195091 -0.0008228130 
 1.5546889101  0.0038746514 -0.0083270266 -0.0008228149 
