0.000000000000000000e+00 3.579643819999933640e-02
5.000000000000000104e-03 2.229281751846731024e-02
1.324999999999999963e-02 1.147235757549935938e-05
2.699999999999999969e-02 1.018033278212016124e-05
4.212500000000000272e-02 8.912338649389894461e-06
5.785234075500000211e-02 7.956202867475803471e-06
7.361892750399999519e-02 7.235130740959695635e-06
8.942021094900000355e-02 6.674181611372270854e-06
1.052526956119999996e-01 6.223446304487570626e-06
1.211133216740000046e-01 5.853476128469459288e-06
1.369995755500000023e-01 5.544174881369182742e-06
1.529093329800000067e-01 5.282150116957043791e-06
1.688406231840000049e-01 5.057659468611355998e-06
1.847916908699999972e-01 4.863478880515613246e-06
2.007610459620000065e-01 4.693955958275678712e-06
2.167474005510000024e-01 4.544826869095815564e-06
2.327495488949999913e-01 4.412717878818109276e-06
2.487664041790000058e-01 4.294832638872405785e-06
2.647970217510000057e-01 4.189124266488003616e-06
2.808404789239999921e-01 4.093812555877756949e-06
2.968959728969999823e-01 4.007375057546536572e-06
3.129627349949999915e-01 3.928729737192122267e-06
3.290401537129999943e-01 3.856898129035451468e-06
3.451276215110000156e-01 3.791047713889904638e-06
3.612245538020000257e-01 3.730496376264872380e-06
3.773304461020000056e-01 3.674629645609367155e-06
3.934447950819999762e-01 3.623023052276763840e-06
4.095671710720000247e-01 3.575225582243859443e-06
4.256971231169999759e-01 3.530846009733299362e-06
4.418343131210000219e-01 3.489585529455970894e-06
4.579783992570000128e-01 3.451160353714048514e-06
4.741290287230000011e-01 3.415373810131221093e-06
4.902859067940000259e-01 3.381968299583510269e-06
5.064487260519999756e-01 3.350780556557748270e-06
5.226172305620000458e-01 3.321618978661498122e-06
5.387911327829999486e-01 3.294351751379038093e-06
5.549702226270000205e-01 3.268843796616291001e-06
5.711542951439999571e-01 3.244940055322790895e-06
5.873431195739999833e-01 3.222574148572960292e-06
6.035365132819999756e-01 3.201679791529885861e-06
6.197342689599999455e-01 3.182099139811762435e-06
6.359362203309999462e-01 3.163767457306656526e-06
6.521421725449999540e-01 3.146650690402933088e-06
6.683519773870000291e-01 3.130648139085806096e-06
6.845655089979999497e-01 3.115698534404925433e-06
7.007826028839999610e-01 3.101738500478130820e-06
7.170031389109999820e-01 3.088765589952115832e-06
7.332269687810000214e-01 3.076655498734584503e-06
7.494539732430000045e-01 3.065436271155299975e-06
7.656840233730000111e-01 3.055045878969147311e-06
7.819169978640000407e-01 3.045417089286561560e-06
7.981528194560000289e-01 3.036518358829260881e-06
8.143913686989999734e-01 3.028350602015107517e-06
8.306325531870000223e-01 3.020880193216023677e-06
8.468762776589999763e-01 3.014046073922701380e-06
8.631224398210000093e-01 3.007877803634965209e-06
8.793709531679999580e-01 3.002282522787895599e-06
8.956217170729999788e-01 2.997225830559860581e-06
