     time         enstrophy    
 0.000000000000 0.230768563580 
 0.005000000000 0.325247665651 
 0.013250000000 0.315290768182 
 0.027000000000 0.301694054034 
 0.042125000000 0.291887593309 
 0.057852340755 0.284696946922 
 0.073618927504 0.279305225641 
 0.089420210949 0.275067944089 
 0.105252695612 0.271636348245 
 0.121113321674 0.268798035522 
 0.136999575550 0.266413549971 
 0.152909332980 0.264384760275 
 0.168840623184 0.262639823551 
 0.184791690870 0.261124645027 
 0.200761045962 0.259797711101 
 0.216747400551 0.258626694726 
 0.232749548895 0.257586120285 
 0.248766404179 0.256655691836 
 0.264797021751 0.255819079873 
 0.280840478924 0.255063031817 
 0.296895972897 0.254376695744 
 0.312962734995 0.253751116820 
 0.329040153713 0.253178844439 
 0.345127621511 0.252653639123 
 0.361224553802 0.252170238358 
 0.377330446102 0.251724172363 
 0.393444795082 0.251311622474 
 0.409567171072 0.250929304694 
 0.425697123117 0.250574380570 
 0.441834313121 0.250244380504 
 0.457978399257 0.249937146925 
 0.474129028723 0.249650785643 
 0.490285906794 0.249383624794 
 0.506448726052 0.249134183391 
 0.522617230562 0.248901143155 
 0.538791132783 0.248683327209 
 0.554970222627 0.248479679659 
 0.571154295144 0.248289250814 
 0.587343119574 0.248111184041 
 0.603536513282 0.247944703496 
 0.619734268960 0.247789105201 
 0.635936220331 0.247643748020 
 0.652142172545 0.247508047155 
 0.668351977387 0.247381467266 
 0.684565508998 0.247263517374 
 0.700782602884 0.247153746610 
 0.717003138911 0.247051739504 
 0.733226968781 0.246957112896 
 0.749453973243 0.246869512404 
 0.765684023373 0.246788609882 
 0.781916997864 0.246714100849 
 0.798152819456 0.246645702165 
 0.814391368699 0.246583150482 
 0.830632553187 0.246526200190 
 0.846876277659 0.246474622005 
 0.863122439821 0.246428201579 
 0.879370953168 0.246386738190 
 0.895621717073 0.246350043703 
 0.911874680087 0.246317941420 
 0.928129753815 0.246290265373 
 0.944386858808 0.246266834762 
 0.960645882602 0.246247616877 
 0.976906845467 0.246232302250 
 0.993169638140 0.246220906745 
 1.009434158753 0.246213175420 
 1.025700373510 0.246209121999 
 1.041968238469 0.246208501729 
 1.058237667279 0.246211345894 
 1.074508622568 0.246217417877 
 1.090781026722 0.246226760338 
 1.107054855831 0.246239145726 
 1.123330020691 0.246254627061 
 1.139606486262 0.246272983993 
 1.155884230103 0.246294278783 
 1.172163165961 0.246318297478 
 1.188443252788 0.246345110392 
 1.204724479779 0.246374509324 
 1.221006775652 0.246406544680 
 1.237290099491 0.246441121187 
 1.253574399461 0.246478127914 
 1.269859668972 0.246517572831 
 1.286145839523 0.246559393171 
 1.302432883636 0.246603510290 
 1.318720762329 0.246649892286 
 1.335009396751 0.246698496337 
 1.351298192606 0.246749264943 
 1.367587147622 0.246802157037 
 1.383876247390 0.246857134392 
 1.400165486009 0.246914153750 
 1.416454853867 0.246973176019 
 1.432744347380 0.247034165619 
 1.449033960430 0.247097086198 
 1.465323675584 0.247161902781 
 1.481613490548 0.247228582740 
 1.497903400669 0.247297094158 
 1.514193393396 0.247367406007 
 1.530483466510 0.247439488772 
 1.546773613171 0.247513313922 
 1.563063828001 0.247588853804 
 1.579354105891 0.247666081827 
 1.595644433696 0.247744972306 
 1.611934811418 0.247825500448 
 1.628225230578 0.247907642277 
 1.644515685033 0.247991374658 
 1.660806171750 0.248076675228 
 1.677096685088 0.248163522353 
 1.693387221506 0.248251895129 
 1.709677772609 0.248341773302 
 1.725968331680 0.248433137280 
 1.742258899348 0.248525968142 
 1.758549463026 0.248620247497 
 1.774840022689 0.248715957599 
 1.791130574770 0.248813081244 
 1.807421113400 0.248911601747 
 1.823711637117 0.249011502966 
 1.840002137550 0.249112769212 
 1.856292610705 0.249215385300 
 1.872583055875 0.249319336524 
 1.888873462349 0.249424608560 
 1.905163831751 0.249531187588 
 1.921454159923 0.249639060163 
 1.937744441296 0.249748213229 
 1.954034675124 0.249858634145 
 1.970324853737 0.249970310593 
 1.986614975099 0.250083230651 
 2.002905036128 0.250197382736 
 2.019195029767 0.250312755571 
 2.035484957941 0.250429338263 
 2.051774815552 0.250547120186 
 2.068064598402 0.250666091018 
 2.084354306405 0.250786240763 
 2.100643933538 0.250907559663 
 2.116933477417 0.251030038262 
 2.133222934515 0.251153667360 
 2.149512300015 0.251278438006 
 2.165801575321 0.251404341546 
 2.182090755866 0.251531369521 
 2.198379837139 0.251659513710 
 2.214668820015 0.251788766160 
 2.230957700302 0.251919119102 
 2.247246474485 0.252050564985 
 2.263535138969 0.252183096466 
 2.279823691088 0.252316706413 
 2.296112131143 0.252451387917 
 2.312400456862 0.252587134237 
 2.328688662065 0.252723938787 
 2.344976747920 0.252861795225 
 2.361264713701 0.253000697367 
 2.377552553854 0.253140639163 
 2.393840265884 0.253281614753 
 2.410127848080 0.253423618448 
 2.426415298650 0.253566644717 
 2.442702619303 0.253710688213 
 2.458989800996 0.253855743646 
 2.475276844534 0.254001805960 
 2.491563751233 0.254148870244 
 2.507850517354 0.254296931686 
 2.524137139759 0.254445985611 
 2.540423615260 0.254596027479 
 2.556709943569 0.254747052903 
 2.572996108795 0.254899057480 
 2.589281728298 0.255052033480 
 2.605566799757 0.255205976786 
 2.621851331251 0.255360883509 
 2.638135315782 0.255516749741 
 2.654418733738 0.255673571555 
 2.670701574397 0.255831345221 
 2.686983845403 0.255990067293 
 2.703265538851 0.256149734281 
 2.719546645601 0.256310342783 
 2.735827142127 0.256471889353 
 2.752107037998 0.256634370972 
 2.768386333493 0.256797784624 
 2.784665021553 0.256962127315 
