    time           T_x           T_y           T_z      
 0.3379631985 -0.0023728750 -0.0036813556 -0.0008225094 
 0.3439833438 -0.0023521030 -0.0037083962 -0.0008225090 
 0.3500048512 -0.0023312440 -0.0037356497 -0.0008225086 
 0.3560276932 -0.0023102964 -0.0037631026 -0.0008225082 
 0.3620518458 -0.0022892582 -0.0037907418 -0.0008225079 
 0.3680772907 -0.0022681277 -0.0038185553 -0.0008225076 
 0.3741040110 -0.0022469035 -0.0038465318 -0.0008225074 
 0.3801319902 -0.0022255841 -0.0038746607 -0.0008225071 
 0.3861611966 -0.0022041685 -0.0039029318 -0.0008225070 
 0.3921916149 -0.0021826547 -0.0039313350 -0.0008225068 
 0.3982232285 -0.0021610418 -0.0039598613 -0.0008225067 
 0.4042560223 -0.0021393285 -0.0039885021 -0.0008225067 
 0.4102899744 -0.0021175139 -0.0040172492 -0.0008225066 
 0.4163250628 -0.0020955968 -0.0040460945 -0.0008225066 
 0.4223612726 -0.0020735761 -0.0040750303 -0.0008225067 
 0.4283985898 -0.0020514508 -0.0041040497 -0.0008225067 
 0.4344370012 -0.0020292202 -0.0041331458 -0.0008225068 
 0.4404764806 -0.0020068836 -0.0041623122 -0.0008225070 
 0.4465170137 -0.0019844397 -0.0041915422 -0.0008225071 
 0.4525585873 -0.0019618879 -0.0042208300 -0.0008225073 
 0.4586011889 -0.0019392276 -0.0042501700 -0.0008225076 
 0.4646448021 -0.0019164582 -0.0042795567 -0.0008225078 
 0.4706894055 -0.0018935790 -0.0043089847 -0.0008225081 
 0.4767349875 -0.0018705892 -0.0043384489 -0.0008225084 
 0.4827815360 -0.0018474883 -0.0043679445 -0.0008225088 
 0.4888290406 -0.0018242759 -0.0043974669 -0.0008225091 
 0.4948773203 -0.0018009551 -0.0044270134 -0.0008225095 
 0.5009262202 -0.0017775224 -0.0044565758 -0.0008225099 
 0.5069757291 -0.0017539750 -0.0044861479 -0.0008225104 
 0.5130258338 -0.0017303157 -0.0045157286 -0.0008225109 
 0.5190765216 -0.0017065444 -0.0045453143 -0.0008225114 
 0.5251277832 -0.0016826601 -0.0045749007 -0.0008225119 
 0.5311796100 -0.0016586626 -0.0046044842 -0.0008225124 
 0.5372319909 -0.0016345517 -0.0046340615 -0.0008225130 
 0.5432849164 -0.0016103270 -0.0046636292 -0.0008225136 
 0.5493383739 -0.0015859883 -0.0046931842 -0.0008225142 
 0.5553923556 -0.0015615354 -0.0047227231 -0.0008225148 
 0.5614468539 -0.0015369681 -0.0047522432 -0.0008225155 
 0.5675018599 -0.0015122862 -0.0047817414 -0.0008225161 
 0.5735573626 -0.0014874896 -0.0048112150 -0.0008225168 
 0.5796133526 -0.0014625781 -0.0048406613 -0.0008225175 
 0.5856698228 -0.0014375515 -0.0048700775 -0.0008225183 
 0.5917267667 -0.0014124098 -0.0048994612 -0.0008225190 
 0.5977841754 -0.0013871529 -0.0049288099 -0.0008225198 
 0.6038420411 -0.0013617807 -0.0049581211 -0.0008225206 
 0.6099003540 -0.0013362932 -0.0049873926 -0.0008225214 
 0.6159591083 -0.0013106902 -0.0050166221 -0.0008225223 
 0.6220182980 -0.0012849719 -0.0050458073 -0.0008225231 
 0.6280779160 -0.0012591381 -0.0050749462 -0.0008225240 
 0.6341379532 -0.0012331889 -0.0051040368 -0.0008225248 
 0.6401984021 -0.0012071243 -0.0051330768 -0.0008225257 
 0.6462592574 -0.0011809442 -0.0051620645 -0.0008225267 
 0.6523205141 -0.0011546488 -0.0051909978 -0.0008225276 
 0.6583821648 -0.0011282381 -0.0052198751 -0.0008225286 
 0.6644442029 -0.0011017121 -0.0052486944 -0.0008225295 
 0.6705066208 -0.0010750710 -0.0052774540 -0.0008225305 
 0.6765694138 -0.0010483147 -0.0053061521 -0.0008225315 
 0.6826325775 -0.0010214435 -0.0053347872 -0.0008225325 
 0.6886961058 -0.0009944573 -0.0053633576 -0.0008225335 
 0.6947599908 -0.0009673564 -0.0053918616 -0.0008225346 
 0.7008242268 -0.0009401408 -0.0054202978 -0.0008225357 
 0.7068888097 -0.0009128107 -0.0054486646 -0.0008225367 
 0.7129537356 -0.0008853661 -0.0054769605 -0.0008225378 
 0.7190189981 -0.0008578074 -0.0055051843 -0.0008225389 
 0.7250845915 -0.0008301345 -0.0055333343 -0.0008225400 
 0.7311505098 -0.0008023478 -0.0055614092 -0.0008225412 
 0.7372167494 -0.0007744472 -0.0055894077 -0.0008225423 
 0.7432833068 -0.0007464331 -0.0056173285 -0.0008225435 
 0.7493501768 -0.0007183056 -0.0056451703 -0.0008225447 
 0.7554173524 -0.0006900650 -0.0056729319 -0.0008225459 
 0.7614848292 -0.0006617114 -0.0057006119 -0.0008225471 
 0.7675526040 -0.0006332450 -0.0057282092 -0.0008225483 
 0.7736206736 -0.0006046660 -0.0057557227 -0.0008225495 
 0.7796890327 -0.0005759748 -0.0057831511 -0.0008225508 
 0.7857576760 -0.0005471714 -0.0058104934 -0.0008225520 
 0.7918265988 -0.0005182562 -0.0058377483 -0.0008225533 
 0.7978957983 -0.0004892293 -0.0058649149 -0.0008225546 
 0.8039652718 -0.0004600911 -0.0058919921 -0.0008225559 
 0.8100350145 -0.0004308418 -0.0059189788 -0.0008225572 
 0.8161050203 -0.0004014816 -0.0059458740 -0.0008225585 
 0.8221752857 -0.0003720108 -0.0059726767 -0.0008225598 
 0.8282458083 -0.0003424297 -0.0059993858 -0.0008225612 
 0.8343165853 -0.0003127386 -0.0060260006 -0.0008225626 
 0.8403876123 -0.0002829377 -0.0060525199 -0.0008225639 
 0.8464588844 -0.0002530273 -0.0060789429 -0.0008225653 
 0.8525303979 -0.0002230077 -0.0061052685 -0.0008225667 
 0.8586021506 -0.0001928792 -0.0061314960 -0.0008225681 
 0.8646741403 -0.0001626422 -0.0061576245 -0.0008225696 
 0.8707463626 -0.0001322968 -0.0061836530 -0.0008225710 
 0.8768188121 -0.0001018436 -0.0062095808 -0.0008225725 
 0.8828914862 -0.0000712826 -0.0062354069 -0.0008225739 
 0.8889643829 -0.0000406142 -0.0062611305 -0.0008225754 
 0.8950374998 -0.0000098389 -0.0062867509 -0.0008225769 
 0.9011108331  0.0000210431 -0.0063122672 -0.0008225784 
 0.9071843782  0.0000520315 -0.0063376787 -0.0008225799 
 0.9132581323  0.0000831260 -0.0063629845 -0.0008225814 
 0.9193320937  0.0001143261 -0.0063881838 -0.0008225830 
 0.9254062605  0.0001456316 -0.0064132760 -0.0008225845 
 0.9314806288  0.0001770421 -0.0064382604 -0.0008225861 
 0.9375551934  0.0002085572 -0.0064631361 -0.0008225876 
 0.9436299525  0.0002401767 -0.0064879024 -0.0008225892 
 0.9497049046  0.0002719001 -0.0065125587 -0.0008225908 
 0.9557800475  0.0003037271 -0.0065371042 -0.0008225924 
 0.9618553781  0.0003356573 -0.0065615383 -0.0008225940 
 0.9679308917  0.0003676903 -0.0065858602 -0.0008225957 
 0.9740065864  0.0003998259 -0.0066100694 -0.0008225973 
 0.9800824609  0.0004320635 -0.0066341650 -0.0008225990 
 0.9861585134  0.0004644030 -0.0066581466 -0.0008226007 
 0.9922347404  0.0004968437 -0.0066820134 -0.0008226023 
 0.9983111373  0.0005293854 -0.0067057649 -0.0008226040 
 1.0043877027  0.0005620278 -0.0067294003 -0.0008226057 
 1.0104644354  0.0005947704 -0.0067529191 -0.0008226075 
 1.0165413334  0.0006276127 -0.0067763207 -0.0008226092 
 1.0226183940  0.0006605545 -0.0067996044 -0.0008226109 
 1.0286956129  0.0006935953 -0.0068227698 -0.0008226127 
 1.0347729885  0.0007267347 -0.0068458161 -0.0008226144 
 1.0408505199  0.0007599724 -0.0068687428 -0.0008226162 
 1.0469282055  0.0007933079 -0.0068915494 -0.0008226180 
 1.0530060418  0.0008267408 -0.0069142352 -0.0008226198 
 1.0590840251  0.0008602707 -0.0069367998 -0.0008226216 
 1.0651621541  0.0008938972 -0.0069592426 -0.0008226235 
 1.0712404281  0.0009276199 -0.0069815629 -0.0008226253 
 1.0773188449  0.0009614383 -0.0070037604 -0.0008226271 
 1.0833974024  0.0009953521 -0.0070258345 -0.0008226290 
 1.0894760963  0.0010293608 -0.0070477846 -0.0008226309 
 1.0955549257  0.0010634640 -0.0070696102 -0.0008226328 
 1.1016338898  0.0010976613 -0.0070913108 -0.0008226347 
 1.1077129870  0.0011319522 -0.0071128860 -0.0008226366 
 1.1137922143  0.0011663364 -0.0071343352 -0.0008226385 
 1.1198715681  0.0012008133 -0.0071556579 -0.0008226404 
 1.1259510478  0.0012353826 -0.0071768537 -0.0008226424 
 1.1320306526  0.0012700438 -0.0071979219 -0.0008226443 
 1.1381103805  0.0013047964 -0.0072188623 -0.0008226463 
 1.1441902295  0.0013396401 -0.0072396743 -0.0008226483 
 1.1502701958  0.0013745744 -0.0072603575 -0.0008226503 
 1.1563502788  0.0014095988 -0.0072809113 -0.0008226523 
 1.1624304778  0.0014447130 -0.0073013353 -0.0008226543 
 1.1685107913  0.0014799164 -0.0073216292 -0.0008226564 
 1.1745912163  0.0015152086 -0.0073417924 -0.0008226584 
 1.1806717501  0.0015505891 -0.0073618245 -0.0008226605 
 1.1867523918  0.0015860576 -0.0073817250 -0.0008226625 
 1.1928331411  0.0016216135 -0.0074014935 -0.0008226646 
 1.1989139959  0.0016572564 -0.0074211297 -0.0008226667 
 1.2049949543  0.0016929858 -0.0074406331 -0.0008226688 
 1.2110760130  0.0017288012 -0.0074600033 -0.0008226709 
 1.2171571717  0.0017647023 -0.0074792397 -0.0008226731 
 1.2232384298  0.0018006886 -0.0074983421 -0.0008226752 
 1.2293197857  0.0018367595 -0.0075173101 -0.0008226774 
 1.2354012367  0.0018729146 -0.0075361433 -0.0008226796 
 1.2414827803  0.0019091534 -0.0075548412 -0.0008226817 
 1.2475644161  0.0019454756 -0.0075734034 -0.0008226839 
 1.2536461437  0.0019818805 -0.0075918297 -0.0008226861 
 1.2597279611  0.0020183677 -0.0076101195 -0.0008226884 
 1.2658098664  0.0020549369 -0.0076282726 -0.0008226906 
 1.2718918569  0.0020915873 -0.0076462885 -0.0008226928 
 1.2779739323  0.0021283187 -0.0076641668 -0.0008226951 
 1.2840560922  0.0021651305 -0.0076819073 -0.0008226974 
 1.2901383349  0.0022020223 -0.0076995095 -0.0008226997 
 1.2962206579  0.0022389935 -0.0077169732 -0.0008227020 
 1.3023030591  0.0022760437 -0.0077342979 -0.0008227043 
 1.3083855383  0.0023131723 -0.0077514832 -0.0008227066 
 1.3144680950  0.0023503790 -0.0077685288 -0.0008227089 
 1.3205507274  0.0023876633 -0.0077854345 -0.0008227113 
 1.3266334336  0.0024250245 -0.0078021998 -0.0008227136 
 1.3327162113  0.0024624623 -0.0078188245 -0.0008227160 
 1.3387990604  0.0024999761 -0.0078353081 -0.0008227184 
 1.3448819804  0.0025375655 -0.0078516503 -0.0008227208 
 1.3509649699  0.0025752300 -0.0078678510 -0.0008227232 
 1.3570480263  0.0026129690 -0.0078839096 -0.0008227256 
 1.3631311478  0.0026507822 -0.0078998259 -0.0008227281 
 1.3692143344  0.0026886689 -0.0079155995 -0.0008227305 
 1.3752975858  0.0027266287 -0.0079312302 -0.0008227330 
 1.3813809000  0.0027646611 -0.0079467177 -0.0008227355 
 1.3874642753  0.0028027656 -0.0079620616 -0.0008227380 
 1.3935477098  0.0028409417 -0.0079772617 -0.0008227405 
 1.3996312032  0.0028791888 -0.0079923176 -0.0008227430 
 1.4057147555  0.0029175066 -0.0080072290 -0.0008227455 
 1.4117983648  0.0029558944 -0.0080219957 -0.0008227481 
 1.4178820291  0.0029943518 -0.0080366173 -0.0008227506 
 1.4239657468  0.0030328783 -0.0080510937 -0.0008227532 
 1.4300495176  0.0030714733 -0.0080654243 -0.0008227558 
 1.4361333416  0.0031101364 -0.0080796092 -0.0008227584 
 1.4422172168  0.0031488671 -0.0080936478 -0.0008227610 
 1.4483011416  0.0031876648 -0.0081075400 -0.0008227636 
 1.4543851143  0.0032265290 -0.0081212855 -0.0008227662 
 1.4604691346  0.0032654592 -0.0081348840 -0.0008227689 
 1.4665532026  0.0033044550 -0.0081483353 -0.0008227716 
 1.4726373167  0.0033435157 -0.0081616390 -0.0008227742 
 1.4787214748  0.0033826409 -0.0081747950 -0.0008227769 
 1.4848056754  0.0034218301 -0.0081878030 -0.0008227796 
 1.4908899046  0.0034610825 -0.0082006628 -0.0008227823 
 1.4969741556  0.0035003978 -0.0082133739 -0.0008227851 
 1.5030584271  0.0035397754 -0.0082259361 -0.0008227878 
 1.5091427178  0.0035792148 -0.0082383493 -0.0008227906 
 1.5152270273  0.0036187155 -0.0082506131 -0.0008227934 
 1.5213113556  0.0036582768 -0.0082627274 -0.0008227961 
 1.5273957026  0.0036978984 -0.0082746919 -0.0008227989 
 1.5334800672  0.0037375797 -0.0082865064 -0.0008228018 
 1.5395644479  0.0037773202 -0.0082981707 -0.0008228046 
 1.5456488446  0.0038171193 -0.0083096845 -0.0008228074 
 1.5517332572  0.0038569766 -0.0083210475 -0.0008228103 
 1.5578176857  0.0038968915 -0.0083322597 -0.0008228131 
 1.5639021293  0.0039368634 -0.0083433207 -0.0008228160 
 1.5699865866  0.0039768920 -0.0083542303 -0.0008228189 
 1.5760710571  0.0040169766 -0.0083649884 -0.0008228218 
 1.5821555408  0.0040571167 -0.0083755947 -0.0008228248 
 1.5882400378  0.0040973118 -0.0083860489 -0.0008228277 
 1.5943245471  0.0041375614 -0.0083963510 -0.0008228307 
 1.6004090672  0.0041778649 -0.0084065007 -0.0008228336 
 1.6064935979  0.0042182219 -0.0084164978 -0.0008228366 
 1.6125781392  0.0042586317 -0.0084263420 -0.0008228396 
 1.6186626911  0.0042990939 -0.0084360333 -0.0008228426 
 1.6247472531  0.0043396080 -0.0084455713 -0.0008228456 
 1.6308318238  0.0043801733 -0.0084549560 -0.0008228487 
 1.6369164025  0.0044207895 -0.0084641871 -0.0008228517 
 1.6430009893  0.0044614559 -0.0084732644 -0.0008228548 
 1.6490855842  0.0045021720 -0.0084821877 -0.0008228578 
 1.6551701867  0.0045429372 -0.0084909569 -0.0008228609 
 1.6612547953  0.0045837512 -0.0084995718 -0.0008228640 
 1.6673394095  0.0046246132 -0.0085080322 -0.0008228672 
 1.6734240294  0.0046655229 -0.0085163379 -0.0008228703 
 1.6795086550  0.0047064796 -0.0085244888 -0.0008228735 
 1.6855932860  0.0047474828 -0.0085324847 -0.0008228766 
 1.6916779213  0.0047885320 -0.0085403254 -0.0008228798 
 1.6977625598  0.0048296267 -0.0085480107 -0.0008228830 
 1.7038472016  0.0048707663 -0.0085555405 -0.0008228862 
 1.7099318468  0.0049119502 -0.0085629147 -0.0008228894 
 1.7160164951  0.0049531781 -0.0085701330 -0.0008228927 
 1.7221011454  0.0049944492 -0.0085771953 -0.0008228959 
 1.7281857967  0.0050357631 -0.0085841015 -0.0008228992 
 1.7342704490  0.0050771192 -0.0085908514 -0.0008229024 
 1.7403551025  0.0051185171 -0.0085974448 -0.0008229057 
 1.7464397571  0.0051599561 -0.0086038816 -0.0008229090 
 1.7525244120  0.0052014358 -0.0086101618 -0.0008229124 
 1.7586090656  0.0052429555 -0.0086162850 -0.0008229157 
 1.7646937181  0.0052845147 -0.0086222512 -0.0008229191 
 1.7707783697  0.0053261130 -0.0086280602 -0.0008229224 
 1.7768630203  0.0053677498 -0.0086337119 -0.0008229258 
 1.7829476690  0.0054094245 -0.0086392062 -0.0008229292 
 1.7890323145  0.0054511366 -0.0086445430 -0.0008229326 
 1.7951169567  0.0054928855 -0.0086497220 -0.0008229360 
 1.8012015958  0.0055346707 -0.0086547432 -0.0008229395 
 1.8072862319  0.0055764917 -0.0086596065 -0.0008229429 
 1.8133708645  0.0056183480 -0.0086643117 -0.0008229464 
 1.8194554921  0.0056602389 -0.0086688587 -0.0008229499 
 1.8255401145  0.0057021640 -0.0086732474 -0.0008229534 
 1.8316247318  0.0057441226 -0.0086774776 -0.0008229569 
 1.8377093438  0.0057861144 -0.0086815494 -0.0008229604 
 1.8437939505  0.0058281386 -0.0086854624 -0.0008229640 
 1.8498785506  0.0058701949 -0.0086892167 -0.0008229675 
 1.8559631434  0.0059122825 -0.0086928121 -0.0008229711 
 1.8620477292  0.0059544011 -0.0086962486 -0.0008229747 
 1.8681323076  0.0059965499 -0.0086995259 -0.0008229783 
 1.8742168789  0.0060387286 -0.0087026441 -0.0008229819 
 1.8803014424  0.0060809366 -0.0087056029 -0.0008229855 
 1.8863859969  0.0061231733 -0.0087084024 -0.0008229892 
 1.8924705424  0.0061654381 -0.0087110424 -0.0008229928 
 1.8985550786  0.0062077306 -0.0087135229 -0.0008229965 
 1.9046396057  0.0062500502 -0.0087158436 -0.0008230002 
 1.9107241238  0.0062923963 -0.0087180046 -0.0008230039 
 1.9168086309  0.0063347683 -0.0087200058 -0.0008230076 
 1.9228931271  0.0063771659 -0.0087218470 -0.0008230114 
 1.9289776123  0.0064195883 -0.0087235282 -0.0008230151 
 1.9350620865  0.0064620351 -0.0087250494 -0.0008230189 
 1.9411465499  0.0065045057 -0.0087264103 -0.0008230227 
 1.9472310015  0.0065469996 -0.0087276110 -0.0008230265 
 1.9533154404  0.0065895162 -0.0087286514 -0.0008230303 
 1.9593998663  0.0066320550 -0.0087295314 -0.0008230341 
 1.9654842796  0.0066746154 -0.0087302509 -0.0008230380 
 1.9715686804  0.0067171969 -0.0087308098 -0.0008230418 
 1.9776530681  0.0067597990 -0.0087312082 -0.0008230457 
 1.9837374414  0.0068024210 -0.0087314459 -0.0008230496 
 1.9898218000  0.0068450625 -0.0087315229 -0.0008230535 
 1.9959061443  0.0068877229 -0.0087314390 -0.0008230574 
 2.0019904743  0.0069304017 -0.0087311943 -0.0008230614 
 2.0080747903  0.0069730982 -0.0087307887 -0.0008230653 
 2.0141590904  0.0070158121 -0.0087302221 -0.0008230693 
 2.0202433742  0.0070585426 -0.0087294946 -0.0008230733 
 2.0263276419  0.0071012894 -0.0087286059 -0.0008230773 
 2.0324118938  0.0071440517 -0.0087275561 -0.0008230813 
 2.0384961301  0.0071868292 -0.0087263451 -0.0008230853 
 2.0445803494  0.0072296211 -0.0087249730 -0.0008230893 
 2.0506645508  0.0072724271 -0.0087234396 -0.0008230934 
 2.0567487346  0.0073152465 -0.0087217448 -0.0008230975 
 2.0628329009  0.0073580788 -0.0087198888 -0.0008231016 
 2.0689170499  0.0074009235 -0.0087178713 -0.0008231057 
 2.0750011814  0.0074437800 -0.0087156925 -0.0008231098 
 2.0810852935  0.0074866477 -0.0087133522 -0.0008231139 
 2.0871693864  0.0075295262 -0.0087108504 -0.0008231181 
 2.0932534602  0.0075724148 -0.0087081872 -0.0008231223 
 2.0993375152  0.0076153130 -0.0087053624 -0.0008231264 
 2.1054215515  0.0076582204 -0.0087023760 -0.0008231306 
 2.1115055672  0.0077011362 -0.0086992281 -0.0008231349 
 2.1175895622  0.0077440601 -0.0086959185 -0.0008231391 
 2.1236735366  0.0077869914 -0.0086924473 -0.0008231433 
 2.1297574907  0.0078299296 -0.0086888145 -0.0008231476 
 2.1358414247  0.0078728741 -0.0086850200 -0.0008231519 
 2.1419253376  0.0079158245 -0.0086810639 -0.0008231562 
 2.1480092283  0.0079587801 -0.0086769461 -0.0008231605 
 2.1540930970  0.0080017404 -0.0086726665 -0.0008231648 
 2.1601769438  0.0080447049 -0.0086682253 -0.0008231692 
 2.1662607690  0.0080876731 -0.0086636223 -0.0008231735 
 2.1723445725  0.0081306443 -0.0086588576 -0.0008231779 
 2.1784283525  0.0081736181 -0.0086539312 -0.0008231823 
 2.1845121090  0.0082165938 -0.0086488431 -0.0008231867 
 2.1905958422  0.0082595710 -0.0086435932 -0.0008231911 
 2.1966795524  0.0083025492 -0.0086381817 -0.0008231955 
 2.2027632398  0.0083455277 -0.0086326084 -0.0008232000 
 2.2088469032  0.0083885060 -0.0086268734 -0.0008232045 
 2.2149305415  0.0084314836 -0.0086209767 -0.0008232089 
 2.2210141553  0.0084744599 -0.0086149183 -0.0008232134 
 2.2270977445  0.0085174344 -0.0086086982 -0.0008232180 
 2.2331813096  0.0085604066 -0.0086023165 -0.0008232225 
 2.2392648503  0.0086033759 -0.0085957731 -0.0008232270 
 2.2453483647  0.0086463417 -0.0085890681 -0.0008232316 
 2.2514318530  0.0086893036 -0.0085822014 -0.0008232362 
 2.2575153156  0.0087322609 -0.0085751731 -0.0008232408 
 2.2635987525  0.0087752132 -0.0085679833 -0.0008232454 
 2.2696821642  0.0088181599 -0.0085606319 -0.0008232500 
 2.2757655491  0.0088611005 -0.0085531191 -0.0008232547 
 2.2818489066  0.0089040343 -0.0085454447 -0.0008232593 
 2.2879322370  0.0089469610 -0.0085376088 -0.0008232640 
 2.2940155405  0.0089898798 -0.0085296115 -0.0008232687 
 2.3000988173  0.0090327904 -0.0085214528 -0.0008232734 
 2.3061820673  0.0090756922 -0.0085131328 -0.0008232782 
 2.3122652885  0.0091185845 -0.0085046515 -0.0008232829 
 2.3183484689  0.0091614669 -0.0084960090 -0.0008232877 
 2.3244316065  0.0092043386 -0.0084872052 -0.0008232924 
 2.3305147011  0.0092471993 -0.0084782401 -0.0008232972 
 2.3365977514  0.0092900484 -0.0084691139 -0.0008233020 
 2.3426807566  0.0093328852 -0.0084598267 -0.0008233069 
 2.3487637162  0.0093757093 -0.0084503783 -0.0008233117 
 2.3548466307  0.0094185202 -0.0084407690 -0.0008233165 
 2.3609295006  0.0094613172 -0.0084309988 -0.0008233214 
 2.3670123248  0.0095040999 -0.0084210677 -0.0008233263 
 2.3730951028  0.0095468678 -0.0084109757 -0.0008233312 
 2.3791778331  0.0095896202 -0.0084007230 -0.0008233361 
 2.3852605162  0.0096323567 -0.0083903096 -0.0008233411 
 2.3913431524  0.0096750766 -0.0083797355 -0.0008233460 
 2.3974257419  0.0097177796 -0.0083690009 -0.0008233510 
 2.4035082834  0.0097604650 -0.0083581057 -0.0008233560 
 2.4095907760  0.0098031323 -0.0083470501 -0.0008233610 
 2.4156732193  0.0098457810 -0.0083358341 -0.0008233660 
 2.4217556137  0.0098884105 -0.0083244578 -0.0008233711 
 2.4278379596  0.0099310204 -0.0083129212 -0.0008233761 
 2.4339202563  0.0099736100 -0.0083012245 -0.0008233812 
 2.4400025032  0.0100161788 -0.0082893677 -0.0008233863 
 2.4460846989  0.0100587263 -0.0082773508 -0.0008233914 
 2.4521668437  0.0101012520 -0.0082651741 -0.0008233965 
 2.4582489379  0.0101437554 -0.0082528374 -0.0008234016 
 2.4643309821  0.0101862358 -0.0082403410 -0.0008234068 
 2.4704129745  0.0102286929 -0.0082276850 -0.0008234119 
 2.4764949149  0.0102711260 -0.0082148693 -0.0008234171 
 2.4825768024  0.0103135346 -0.0082018941 -0.0008234223 
 2.4886586373  0.0103559181 -0.0081887595 -0.0008234276 
 2.4947404202  0.0103982762 -0.0081754655 -0.0008234328 
 2.5008221507  0.0104406081 -0.0081620123 -0.0008234380 
 2.5069038280  0.0104829135 -0.0081484000 -0.0008234433 
 2.5129854511  0.0105251917 -0.0081346286 -0.0008234486 
 2.5190670197  0.0105674423 -0.0081206982 -0.0008234539 
 2.5251485342  0.0106096647 -0.0081066090 -0.0008234592 
 2.5312299953  0.0106518584 -0.0080923610 -0.0008234646 
 2.5373114016  0.0106940229 -0.0080779544 -0.0008234699 
 2.5433927532  0.0107361576 -0.0080633893 -0.0008234753 
 2.5494740485  0.0107782620 -0.0080486657 -0.0008234807 
 2.5555552877  0.0108203355 -0.0080337837 -0.0008234861 
 2.5616364715  0.0108623778 -0.0080187436 -0.0008234915 
 2.5677176003  0.0109043882 -0.0080035453 -0.0008234969 
 2.5737986724  0.0109463662 -0.0079881890 -0.0008235024 
 2.5798796879  0.0109883113 -0.0079726749 -0.0008235079 
 2.5859606454  0.0110302230 -0.0079570030 -0.0008235133 
 2.5920415456  0.0110721007 -0.0079411734 -0.0008235188 
 2.5981223889  0.0111139440 -0.0079251862 -0.0008235244 
 2.6042031751  0.0111557523 -0.0079090417 -0.0008235299 
 2.6102839032  0.0111975251 -0.0078927399 -0.0008235355 
 2.6163645727  0.0112392618 -0.0078762810 -0.0008235410 
