     time         enstrophy    
 0.000000000000 0.230768563805 
 0.005000000000 0.404648994437 
 0.013250000000 0.347521526910 
 0.022074284502 0.321802361280 
 0.027911718740 0.311666348710 
 0.033760222354 0.304128595419 
 0.039619770214 0.298290428804 
 0.045489571943 0.293581059213 
 0.051368884858 0.289681828393 
 0.057256951012 0.286390878828 
 0.063153111689 0.283570819547 
 0.069056759232 0.281123462887 
 0.074967366688 0.278976144102 
 0.080884445291 0.277073809857 
 0.086807561299 0.275374019038 
 0.092734688667 0.273843998619 
 0.098665007565 0.272457496858 
 0.104598510226 0.271193350933 
 0.110535175372 0.270034482255 
 0.116474979521 0.268966967624 
 0.122417890982 0.267979349184 
 0.128363866820 0.267062112909 
 0.134312851722 0.266207290578 
 0.140264791070 0.265408151901 
 0.146219634533 0.264658967354 
 0.152177328006 0.263954824315 
 0.158137806265 0.263291482128 
 0.164101008212 0.262665254786 
 0.170066878513 0.262072918774 
 0.176035363022 0.261511639531 
 0.182006401979 0.260978912030 
 0.187979934168 0.260472511347 
 0.193955900936 0.259990452141 
 0.199934251048 0.259530955147 
 0.205914932135 0.259092420302 
 0.211897885010 0.258673403988 
 0.217883055780 0.258272598670 
 0.223870396434 0.257888816459 
 0.229859861528 0.257520975351 
 0.235851402035 0.257168087580 
 0.241844766447 0.256829260258 
 0.247839914806 0.256503662116 
 0.253836816426 0.256190528575 
 0.259835446779 0.255889155165 
 0.265835783355 0.255598891777 
 0.271837802709 0.255319137538 
 0.277841465511 0.255049336825 
 0.283846749803 0.254788973592 
 0.289853632053 0.254537568645 
 0.295862091012 0.254294676208 
 0.301872094554 0.254059881534 
 0.307883615471 0.253832797630 
 0.313896631681 0.253613062947 
 0.319911123032 0.253400339405 
 0.325927068559 0.253194310601 
 0.331944433279 0.252994680503 
 0.337963198489 0.252801170864 
 0.343983343772 0.252613520445 
 0.350004851156 0.252431483594 
 0.356027693197 0.252254829433 
 0.362051845824 0.252083340384 
 0.368077290749 0.251916811148 
 0.374104010983 0.251755047957 
 0.380131990190 0.251597867776 
 0.386161196602 0.251445097963 
 0.392191614934 0.251296574747 
 0.398223228455 0.251152143085 
 0.404256022259 0.251011655996 
 0.410289974412 0.250874974234 
 0.416325062759 0.250741965624 
 0.422361272603 0.250612504442 
 0.428398589763 0.250486471163 
 0.434437001209 0.250363752062 
 0.440476480574 0.250244239136 
 0.446517013740 0.250127829253 
 0.452558587310 0.250014424084 
 0.458601188854 0.249903929821 
 0.464644802124 0.249796256988 
 0.470689405533 0.249691320218 
 0.476734987494 0.249589037749 
 0.482781536026 0.249489331401 
 0.488829040620 0.249392126353 
 0.494877320272 0.249297353613 
 0.500926220212 0.249204946538 
 0.506975729114 0.249114839014 
 0.513025833817 0.249026967687 
 0.519076521561 0.248941271772 
 0.525127783232 0.248857692877 
 0.531179609968 0.248776174919 
 0.537231990907 0.248696664046 
 0.543284916365 0.248619108475 
 0.549338373900 0.248543458441 
 0.555392355644 0.248469666006 
 0.561446853937 0.248397685026 
 0.567501859866 0.248327471080 
 0.573557362642 0.248258981394 
 0.579613352555 0.248192174731 
 0.585669822776 0.248127011296 
 0.591726766652 0.248063452707 
 0.597784175371 0.248001461947 
 0.603842041066 0.247941003276 
 0.609900354012 0.247882042194 
 0.615959108260 0.247824545340 
 0.622018298004 0.247768480472 
 0.628077915995 0.247713816436 
 0.634137953196 0.247660523120 
 0.640198402058 0.247608571378 
 0.646259257373 0.247557932988 
 0.652320514056 0.247508580629 
 0.658382164774 0.247460487866 
 0.664444202914 0.247413629085 
 0.670506620781 0.247367979476 
 0.676569413799 0.247323514971 
 0.682632577500 0.247280212235 
 0.688696105784 0.247238048650 
 0.694759990829 0.247197002287 
 0.700824226811 0.247157051854 
 0.706888809701 0.247118176672 
 0.712953735557 0.247080356666 
 0.719018998052 0.247043572358 
 0.725084591492 0.247007804820 
 0.731150509794 0.246973035666 
 0.737216749396 0.246939247012 
 0.743283306817 0.246906421473 
 0.749350176770 0.246874542156 
 0.755417352404 0.246843592639 
 0.761484829185 0.246813556936 
 0.767552603961 0.246784419483 
 0.773620673645 0.246756165135 
 0.779689032668 0.246728779161 
 0.785757675993 0.246702247215 
 0.791826598810 0.246676555325 
 0.797895798323 0.246651689870 
 0.803965271791 0.246627637585 
 0.810035014494 0.246604385546 
 0.816105020259 0.246581921166 
 0.822175285674 0.246560232162 
 0.828245808252 0.246539306552 
 0.834316585334 0.246519132656 
 0.840387612300 0.246499699085 
 0.846458884389 0.246480994728 
 0.852530397877 0.246463008740 
 0.858602150554 0.246445730532 
 0.864674140251 0.246429149767 
 0.870746362643 0.246413256362 
 0.876818812141 0.246398040470 
 0.882891486204 0.246383492468 
 0.888964382865 0.246369602955 
 0.895037499783 0.246356362746 
 0.901110833098 0.246343762873 
 0.907184378225 0.246331794568 
 0.913258132341 0.246320449259 
 0.919332093692 0.246309718566 
 0.925406260520 0.246299594292 
 0.931480628835 0.246290068429 
 0.937555193417 0.246281133142 
 0.943629952536 0.246272780764 
 0.949704904629 0.246265003792 
 0.955780047530 0.246257794888 
 0.961855378064 0.246251146870 
 0.967930891709 0.246245052711 
 0.974006586445 0.246239505527 
 0.980082460880 0.246234498581 
 0.986158513369 0.246230025274 
 0.992234740406 0.246226079147 
 0.998311137256 0.246222653873 
 1.004387702657 0.246219743252 
 1.010464435374 0.246217341210 
