    time           T_x           T_y           T_z      
 0.5518429362 -0.0015782563 -0.0047011354 -0.0008224770 
 0.5599082937 -0.0015456120 -0.0047406100 -0.0008224780 
 0.5679750673 -0.0015127611 -0.0047800430 -0.0008224790 
 0.5760432244 -0.0014797039 -0.0048194273 -0.0008224801 
 0.5841127388 -0.0014464403 -0.0048587588 -0.0008224813 
 0.5921835934 -0.0014129698 -0.0048980333 -0.0008224825 
 0.6002557575 -0.0013792927 -0.0049372450 -0.0008224837 
 0.6083292029 -0.0013454079 -0.0049763860 -0.0008224849 
 0.6164039141 -0.0013113154 -0.0050154504 -0.0008224862 
 0.6244798717 -0.0012770159 -0.0050544349 -0.0008224876 
 0.6325570474 -0.0012425096 -0.0050933355 -0.0008224889 
 0.6406354189 -0.0012077957 -0.0051321464 -0.0008224904 
 0.6487149725 -0.0011728741 -0.0051708624 -0.0008224918 
 0.6567956748 -0.0011377461 -0.0052094800 -0.0008224933 
 0.6648775073 -0.0011024108 -0.0052479942 -0.0008224948 
 0.6729604576 -0.0010668685 -0.0052864015 -0.0008224963 
 0.6810445079 -0.0010311198 -0.0053246982 -0.0008224979 
 0.6891296357 -0.0009951649 -0.0053628804 -0.0008224995 
 0.6972158205 -0.0009590038 -0.0054009437 -0.0008225011 
 0.7053030514 -0.0009226366 -0.0054388848 -0.0008225027 
 0.7133913051 -0.0008860644 -0.0054767010 -0.0008225044 
 0.7214805588 -0.0008492870 -0.0055143884 -0.0008225061 
 0.7295708025 -0.0008123045 -0.0055519431 -0.0008225078 
 0.7376619386 -0.0007751206 -0.0055893650 -0.0008225096 
 0.7457538584 -0.0007377338 -0.0056266480 -0.0008225114 
 0.7538465512 -0.0007001409 -0.0056637854 -0.0008225132 
 0.7619400076 -0.0006623461 -0.0057007781 -0.0008225150 
 0.7700342175 -0.0006243499 -0.0057376237 -0.0008225169 
 0.7781291552 -0.0005861531 -0.0057743191 -0.0008225187 
 0.7862248122 -0.0005477549 -0.0058108608 -0.0008225206 
 0.7943211798 -0.0005091565 -0.0058472467 -0.0008225226 
 0.8024182329 -0.0004703592 -0.0058834749 -0.0008225245 
 0.8105159635 -0.0004313624 -0.0059195417 -0.0008225265 
 0.8186143642 -0.0003921672 -0.0059554453 -0.0008225285 
 0.8267134274 -0.0003527743 -0.0059911835 -0.0008225305 
 0.8348131319 -0.0003131848 -0.0060267543 -0.0008225325 
 0.8429134679 -0.0002733984 -0.0060621546 -0.0008225346 
 0.8510144285 -0.0002334162 -0.0060973826 -0.0008225366 
 0.8591160002 -0.0001932392 -0.0061324365 -0.0008225387 
 0.8672181671 -0.0001528679 -0.0061673140 -0.0008225409 
 0.8753209228 -0.0001123027 -0.0062020126 -0.0008225430 
 0.8834242615 -0.0000715446 -0.0062365308 -0.0008225452 
 0.8915281679 -0.0000305947 -0.0062708668 -0.0008225473 
 0.8996326293  0.0000105467 -0.0063050183 -0.0008225495 
 0.9077376403  0.0000518789 -0.0063389832 -0.0008225518 
 0.9158431883  0.0000934007 -0.0063727603 -0.0008225540 
 0.9239492594  0.0001351114 -0.0064063476 -0.0008225563 
 0.9320558484  0.0001770105 -0.0064397428 -0.0008225586 
 0.9401629506  0.0002190970 -0.0064729446 -0.0008225609 
 0.9482705559  0.0002613698 -0.0065059515 -0.0008225632 
 0.9563786491  0.0003038282 -0.0065387617 -0.0008225655 
 0.9644872260  0.0003464717 -0.0065713732 -0.0008225679 
 0.9725962822  0.0003892992 -0.0066037846 -0.0008225703 
 0.9807057999  0.0004323093 -0.0066359948 -0.0008225727 
 0.9888157732  0.0004755018 -0.0066680015 -0.0008225751 
 0.9969261980  0.0005188757 -0.0066998034 -0.0008225776 
 1.0050370696  0.0005624299 -0.0067313992 -0.0008225800 
 1.0131483699  0.0006061632 -0.0067627877 -0.0008225825 
 1.0212600953  0.0006500753 -0.0067939666 -0.0008225850 
 1.0293722424  0.0006941651 -0.0068249350 -0.0008225875 
 1.0374847950  0.0007384310 -0.0068556919 -0.0008225901 
 1.0455977475  0.0007828729 -0.0068862351 -0.0008225926 
 1.0537110967  0.0008274895 -0.0069165636 -0.0008225952 
 1.0618248394  0.0008722798 -0.0069466761 -0.0008225978 
 1.0699389609  0.0009172425 -0.0069765717 -0.0008226005 
 1.0780534553  0.0009623772 -0.0070062484 -0.0008226031 
 1.0861683200  0.0010076828 -0.0070357051 -0.0008226058 
 1.0942835478  0.0010531579 -0.0070649409 -0.0008226085 
 1.1023991258  0.0010988016 -0.0070939546 -0.0008226112 
 1.1105150515  0.0011446132 -0.0071227443 -0.0008226139 
 1.1186313225  0.0011905916 -0.0071513093 -0.0008226167 
 1.1267479285  0.0012367353 -0.0071796487 -0.0008226194 
 1.1348648607  0.0012830437 -0.0072077610 -0.0008226222 
 1.1429821168  0.0013295158 -0.0072356448 -0.0008226250 
 1.1510996914  0.0013761503 -0.0072632994 -0.0008226279 
 1.1592175714  0.0014229461 -0.0072907239 -0.0008226307 
 1.1673357549  0.0014699024 -0.0073179164 -0.0008226336 
 1.1754542401  0.0015170181 -0.0073448763 -0.0008226365 
 1.1835729383  0.0015642896 -0.0073716052 -0.0008226394 
 1.1916917819  0.0016117179 -0.0073980980 -0.0008226423 
 1.1998107646  0.0016593031 -0.0074243523 -0.0008226453 
 1.2079298852  0.0017070422 -0.0074503697 -0.0008226483 
 1.2160491381  0.0017549340 -0.0074761495 -0.0008226513 
 1.2241685197  0.0018029778 -0.0075016900 -0.0008226543 
 1.2322880289  0.0018511724 -0.0075269904 -0.0008226574 
 1.2404076649  0.0018995168 -0.0075520498 -0.0008226604 
 1.2485274251  0.0019480097 -0.0075768674 -0.0008226635 
 1.2566473068  0.0019966501 -0.0076014421 -0.0008226666 
 1.2647673055  0.0020454367 -0.0076257732 -0.0008226697 
 1.2728874206  0.0020943687 -0.0076498595 -0.0008226729 
 1.2810076471  0.0021434447 -0.0076737005 -0.0008226761 
 1.2891279814  0.0021926636 -0.0076972951 -0.0008226793 
 1.2972484228  0.0022420244 -0.0077206424 -0.0008226825 
 1.3053689697  0.0022915258 -0.0077437418 -0.0008226857 
 1.3134896206  0.0023411667 -0.0077665923 -0.0008226890 
 1.3216103698  0.0023909458 -0.0077891932 -0.0008226923 
 1.3297312166  0.0024408623 -0.0078115435 -0.0008226956 
 1.3378521572  0.0024909147 -0.0078336427 -0.0008226989 
 1.3459731873  0.0025411019 -0.0078554898 -0.0008227023 
 1.3540943064  0.0025914228 -0.0078770840 -0.0008227056 
 1.3622155140  0.0026418763 -0.0078984246 -0.0008227090 
 1.3703368078  0.0026924611 -0.0079195110 -0.0008227124 
 1.3784581860  0.0027431760 -0.0079403423 -0.0008227159 
 1.3865796446  0.0027940198 -0.0079609178 -0.0008227193 
 1.3947011834  0.0028449915 -0.0079812368 -0.0008227228 
 1.4028227986  0.0028960897 -0.0080012986 -0.0008227263 
 1.4109444864  0.0029473133 -0.0080211026 -0.0008227299 
 1.4190662465  0.0029986611 -0.0080406478 -0.0008227334 
 1.4271880777  0.0030501319 -0.0080599337 -0.0008227370 
 1.4353099788  0.0031017244 -0.0080789598 -0.0008227406 
 1.4434319449  0.0031534375 -0.0080977253 -0.0008227442 
 1.4515539756  0.0032052700 -0.0081162294 -0.0008227479 
 1.4596760687  0.0032572206 -0.0081344717 -0.0008227515 
 1.4677982193  0.0033092881 -0.0081524516 -0.0008227552 
 1.4759204272  0.0033614713 -0.0081701681 -0.0008227589 
 1.4840426919  0.0034137691 -0.0081876209 -0.0008227627 
 1.4921650118  0.0034661800 -0.0082048093 -0.0008227665 
 1.5002873857  0.0035187031 -0.0082217328 -0.0008227702 
 1.5084098098  0.0035713369 -0.0082383908 -0.0008227740 
 1.5165322841  0.0036240803 -0.0082547826 -0.0008227779 
 1.5246548065  0.0036769320 -0.0082709077 -0.0008227817 
 1.5327773723  0.0037298908 -0.0082867657 -0.0008227856 
 1.5408999816  0.0037829555 -0.0083023557 -0.0008227895 
 1.5490226333  0.0038361249 -0.0083176773 -0.0008227935 
 1.5571453267  0.0038893976 -0.0083327301 -0.0008227974 
 1.5652680579  0.0039427723 -0.0083475136 -0.0008228014 
 1.5733908262  0.0039962481 -0.0083620270 -0.0008228054 
 1.5815136306  0.0040498234 -0.0083762700 -0.0008228094 
 1.5896364665  0.0041034971 -0.0083902422 -0.0008228135 
 1.5977593331  0.0041572679 -0.0084039428 -0.0008228175 
 1.6058822302  0.0042111346 -0.0084173714 -0.0008228216 
 1.6140051565  0.0042650959 -0.0084305277 -0.0008228258 
 1.6221281115  0.0043191506 -0.0084434111 -0.0008228299 
 1.6302510914  0.0043732973 -0.0084560213 -0.0008228341 
 1.6383740962  0.0044275349 -0.0084683575 -0.0008228383 
 1.6464971246  0.0044818621 -0.0084804195 -0.0008228425 
 1.6546201730  0.0045362775 -0.0084922070 -0.0008228467 
 1.6627432404  0.0045907799 -0.0085037192 -0.0008228510 
 1.6708663261  0.0046453681 -0.0085149559 -0.0008228553 
 1.6789894297  0.0047000409 -0.0085259167 -0.0008228596 
 1.6871125483  0.0047547968 -0.0085366011 -0.0008228640 
 1.6952356806  0.0048096346 -0.0085470088 -0.0008228683 
 1.7033588260  0.0048645531 -0.0085571393 -0.0008228727 
 1.7114819815  0.0049195510 -0.0085669923 -0.0008228772 
 1.7196051457  0.0049746270 -0.0085765673 -0.0008228816 
 1.7277283181  0.0050297799 -0.0085858640 -0.0008228861 
 1.7358514976  0.0050850082 -0.0085948821 -0.0008228906 
 1.7439746844  0.0051403109 -0.0086036211 -0.0008228951 
 1.7520978748  0.0051956865 -0.0086120810 -0.0008228996 
 1.7602210685  0.0052511339 -0.0086202609 -0.0008229042 
 1.7683442649  0.0053066516 -0.0086281609 -0.0008229088 
 1.7764674612  0.0053622385 -0.0086357805 -0.0008229134 
 1.7845906566  0.0054178932 -0.0086431194 -0.0008229181 
 1.7927138498  0.0054736144 -0.0086501773 -0.0008229228 
 1.8008370403  0.0055294010 -0.0086569539 -0.0008229275 
 1.8089602272  0.0055852515 -0.0086634489 -0.0008229322 
 1.8170834075  0.0056411647 -0.0086696620 -0.0008229369 
 1.8252065813  0.0056971392 -0.0086755929 -0.0008229417 
 1.8333297461  0.0057531739 -0.0086812413 -0.0008229465 
 1.8414529017  0.0058092674 -0.0086866069 -0.0008229513 
 1.8495760468  0.0058654184 -0.0086916896 -0.0008229562 
 1.8576991800  0.0059216256 -0.0086964890 -0.0008229611 
 1.8658223011  0.0059778877 -0.0087010048 -0.0008229660 
 1.8739454091  0.0060342034 -0.0087052369 -0.0008229709 
 1.8820685018  0.0060905715 -0.0087091850 -0.0008229759 
 1.8901915786  0.0061469906 -0.0087128488 -0.0008229809 
 1.8983146379  0.0062034595 -0.0087162282 -0.0008229859 
 1.9064376791  0.0062599767 -0.0087193228 -0.0008229909 
 1.9145607017  0.0063165412 -0.0087221326 -0.0008229960 
 1.9226837034  0.0063731514 -0.0087246573 -0.0008230011 
 1.9308066840  0.0064298062 -0.0087268967 -0.0008230062 
 1.9389296427  0.0064865043 -0.0087288506 -0.0008230113 
 1.9470525778  0.0065432442 -0.0087305188 -0.0008230165 
 1.9551754874  0.0066000248 -0.0087319012 -0.0008230217 
 1.9632983710  0.0066568448 -0.0087329975 -0.0008230269 
 1.9714212285  0.0067137028 -0.0087338075 -0.0008230322 
 1.9795440591  0.0067705975 -0.0087343313 -0.0008230375 
 1.9876668602  0.0068275276 -0.0087345686 -0.0008230428 
 1.9957896324  0.0068844920 -0.0087345191 -0.0008230481 
 2.0039123748  0.0069414891 -0.0087341828 -0.0008230535 
 2.0120350860  0.0069985178 -0.0087335597 -0.0008230589 
 2.0201577640  0.0070555766 -0.0087326495 -0.0008230643 
 2.0282804087  0.0071126645 -0.0087314520 -0.0008230697 
 2.0364030198  0.0071697799 -0.0087299673 -0.0008230752 
 2.0445255963  0.0072269217 -0.0087281952 -0.0008230807 
 2.0526481359  0.0072840885 -0.0087261355 -0.0008230862 
 2.0607706390  0.0073412790 -0.0087237882 -0.0008230917 
 2.0688931049  0.0073984920 -0.0087211532 -0.0008230973 
 2.0770155318  0.0074557261 -0.0087182305 -0.0008231029 
 2.0851379184  0.0075129799 -0.0087150199 -0.0008231086 
 2.0932602645  0.0075702524 -0.0087115213 -0.0008231142 
 2.1013825700  0.0076275420 -0.0087077347 -0.0008231199 
 2.1095048335  0.0076848475 -0.0087036600 -0.0008231256 
 2.1176270532  0.0077421677 -0.0086992973 -0.0008231314 
 2.1257492292  0.0077995012 -0.0086946463 -0.0008231371 
 2.1338713614  0.0078568467 -0.0086897071 -0.0008231429 
 2.1419934482  0.0079142029 -0.0086844798 -0.0008231488 
 2.1501154880  0.0079715686 -0.0086789641 -0.0008231546 
 2.1582374810  0.0080289424 -0.0086731601 -0.0008231605 
 2.1663594268  0.0080863230 -0.0086670678 -0.0008231664 
 2.1744813242  0.0081437091 -0.0086606872 -0.0008231723 
 2.1826031714  0.0082010995 -0.0086540183 -0.0008231783 
 2.1907249682  0.0082584928 -0.0086470610 -0.0008231843 
 2.1988467147  0.0083158877 -0.0086398153 -0.0008231903 
 2.2069684097  0.0083732830 -0.0086322814 -0.0008231964 
 2.2150900513  0.0084306773 -0.0086244592 -0.0008232024 
 2.2232116400  0.0084880694 -0.0086163487 -0.0008232085 
 2.2313331753  0.0085454580 -0.0086079499 -0.0008232147 
 2.2394546564  0.0086028417 -0.0085992629 -0.0008232208 
 2.2475760811  0.0086602193 -0.0085902879 -0.0008232270 
 2.2556974494  0.0087175895 -0.0085810246 -0.0008232332 
 2.2638187613  0.0087749510 -0.0085714732 -0.0008232395 
 2.2719400167  0.0088323025 -0.0085616338 -0.0008232458 
 2.2800612128  0.0088896428 -0.0085515067 -0.0008232521 
 2.2881823502  0.0089469704 -0.0085410914 -0.0008232584 
 2.2963034285  0.0090042842 -0.0085303885 -0.0008232648 
 2.3044244477  0.0090615829 -0.0085193978 -0.0008232711 
 2.3125454047  0.0091188651 -0.0085081196 -0.0008232776 
 2.3206662997  0.0091761297 -0.0084965537 -0.0008232840 
 2.3287871324  0.0092333752 -0.0084847004 -0.0008232905 
 2.3369079038  0.0092906004 -0.0084725597 -0.0008232970 
 2.3450286102  0.0093478041 -0.0084601320 -0.0008233035 
 2.3531492524  0.0094049849 -0.0084474170 -0.0008233101 
 2.3612698304  0.0094621417 -0.0084344150 -0.0008233167 
 2.3693903442  0.0095192730 -0.0084211262 -0.0008233233 
 2.3775107909  0.0095763777 -0.0084075508 -0.0008233299 
 2.3856311704  0.0096334543 -0.0083936886 -0.0008233366 
 2.3937514821  0.0096905018 -0.0083795401 -0.0008233433 
 2.4018717270  0.0097475188 -0.0083651052 -0.0008233500 
 2.4099919033  0.0098045039 -0.0083503842 -0.0008233568 
 2.4181120098  0.0098614561 -0.0083353773 -0.0008233636 
 2.4262320475  0.0099183739 -0.0083200844 -0.0008233704 
 2.4343520157  0.0099752561 -0.0083045060 -0.0008233773 
 2.4424719130  0.0100321015 -0.0082886421 -0.0008233842 
 2.4505917380  0.0100889088 -0.0082724930 -0.0008233911 
 2.4587114904  0.0101456766 -0.0082560587 -0.0008233980 
 2.4668311708  0.0102024038 -0.0082393395 -0.0008234050 
 2.4749507792  0.0102590891 -0.0082223355 -0.0008234120 
 2.4830703127  0.0103157312 -0.0082050473 -0.0008234190 
 2.4911897724  0.0103723289 -0.0081874745 -0.0008234260 
 2.4993091582  0.0104288808 -0.0081696177 -0.0008234331 
 2.5074284702  0.0104853859 -0.0081514771 -0.0008234402 
 2.5155477049  0.0105418427 -0.0081330530 -0.0008234474 
 2.5236668626  0.0105982500 -0.0081143453 -0.0008234546 
 2.5317859432  0.0106546066 -0.0080953545 -0.0008234618 
 2.5399049477  0.0107109113 -0.0080760807 -0.0008234690 
 2.5480238740  0.0107671627 -0.0080565244 -0.0008234763 
 2.5561427214  0.0108233596 -0.0080366855 -0.0008234835 
 2.5642614910  0.0108795009 -0.0080165645 -0.0008234909 
 2.5723801821  0.0109355851 -0.0079961616 -0.0008234982 
 2.5804987934  0.0109916112 -0.0079754771 -0.0008235056 
 2.5886173235  0.0110475778 -0.0079545112 -0.0008235130 
 2.5967357719  0.0111034838 -0.0079332643 -0.0008235204 
 2.6048541393  0.0111593278 -0.0079117364 -0.0008235279 
 2.6129724268  0.0112151086 -0.0078899281 -0.0008235354 
 2.6210906308  0.0112708250 -0.0078678397 -0.0008235429 
 2.6292087521  0.0113264758 -0.0078454713 -0.0008235505 
 2.6373267915  0.0113820598 -0.0078228232 -0.0008235581 
 2.6454447486  0.0114375756 -0.0077998958 -0.0008235657 
 2.6535626206  0.0114930221 -0.0077766896 -0.0008235734 
 2.6616804073  0.0115483981 -0.0077532046 -0.0008235810 
 2.6697981085  0.0116037023 -0.0077294412 -0.0008235888 
 2.6779157251  0.0116589334 -0.0077053998 -0.0008235965 
 2.6860332567  0.0117140904 -0.0076810808 -0.0008236043 
 2.6941507012  0.0117691719 -0.0076564844 -0.0008236121 
 2.7022680595  0.0118241768 -0.0076316110 -0.0008236199 
 2.7103853320  0.0118791037 -0.0076064609 -0.0008236278 
 2.7185025180  0.0119339517 -0.0075810346 -0.0008236356 
 2.7266196148  0.0119887193 -0.0075553324 -0.0008236436 
 2.7347366223  0.0120434053 -0.0075293546 -0.0008236515 
 2.7428535409  0.0120980087 -0.0075031015 -0.0008236595 
 2.7509703716  0.0121525281 -0.0074765737 -0.0008236675 
 2.7590871131  0.0122069624 -0.0074497714 -0.0008236756 
 2.7672037642  0.0122613104 -0.0074226951 -0.0008236836 
 2.7753203258  0.0123155709 -0.0073953450 -0.0008236917 
 2.7834367982  0.0123697426 -0.0073677217 -0.0008236999 
 2.7915531802  0.0124238244 -0.0073398256 -0.0008237080 
 2.7996694696  0.0124778151 -0.0073116570 -0.0008237162 
 2.8077856662  0.0125317135 -0.0072832164 -0.0008237245 
 2.8159017708  0.0125855184 -0.0072545040 -0.0008237327 
 2.8240177842  0.0126392286 -0.0072255204 -0.0008237410 
 2.8321337045  0.0126928429 -0.0071962661 -0.0008237493 
 2.8402495312  0.0127463602 -0.0071667413 -0.0008237577 
 2.8483652654  0.0127997792 -0.0071369466 -0.0008237660 
 2.8564809070  0.0128530989 -0.0071068824 -0.0008237745 
 2.8645964545  0.0129063180 -0.0070765492 -0.0008237829 
 2.8727119065  0.0129594353 -0.0070459474 -0.0008237914 
 2.8808272623  0.0130124497 -0.0070150773 -0.0008237999 
 2.8889425231  0.0130653599 -0.0069839396 -0.0008238084 
 2.8970576899  0.0131181649 -0.0069525345 -0.0008238170 
 2.9051727606  0.0131708635 -0.0069208629 -0.0008238256 
 2.9132877348  0.0132234545 -0.0068889248 -0.0008238342 
 2.9214026135  0.0132759367 -0.0068567209 -0.0008238429 
 2.9295173968  0.0133283090 -0.0068242516 -0.0008238515 
 2.9376320835  0.0133805703 -0.0067915176 -0.0008238603 
 2.9457466716  0.0134327194 -0.0067585192 -0.0008238690 
 2.9538611607  0.0134847551 -0.0067252568 -0.0008238778 
 2.9619755518  0.0135366762 -0.0066917310 -0.0008238866 
 2.9700898461  0.0135884817 -0.0066579424 -0.0008238955 
 2.9782040414  0.0136401704 -0.0066238915 -0.0008239043 
 2.9863181374  0.0136917412 -0.0065895786 -0.0008239132 
 2.9944321352  0.0137431928 -0.0065550044 -0.0008239222 
 3.0025460348  0.0137945243 -0.0065201694 -0.0008239311 
 3.0106598085  0.0138457346 -0.0064850752 -0.0008239401 
 3.0187734072  0.0138968221 -0.0064497221 -0.0008239492 
 3.0268868327  0.0139477849 -0.0064141083 -0.0008239582 
 3.0350000870  0.0139986227 -0.0063782362 -0.0008239673 
 3.0431131688  0.0140493342 -0.0063421066 -0.0008239765 
 3.0512260718  0.0140999184 -0.0063057200 -0.0008239856 
 3.0593387979  0.0141503739 -0.0062690764 -0.0008239948 
 3.0674513463  0.0142006997 -0.0062321768 -0.0008240040 
 3.0755637192  0.0142508948 -0.0061950215 -0.0008240133 
 3.0836759158  0.0143009581 -0.0061576114 -0.0008240226 
 3.0917879322  0.0143508884 -0.0061199470 -0.0008240319 
 3.0998997706  0.0144006846 -0.0060820286 -0.0008240412 
 3.1080114331  0.0144503456 -0.0060438569 -0.0008240506 
 3.1161229191  0.0144998704 -0.0060054327 -0.0008240600 
 3.1242342229  0.0145492579 -0.0059667567 -0.0008240694 
 3.1323453450  0.0145985069 -0.0059278290 -0.0008240789 
 3.1404562849  0.0146476163 -0.0058886505 -0.0008240884 
 3.1485670444  0.0146965851 -0.0058492218 -0.0008240979 
 3.1566776242  0.0147454122 -0.0058095434 -0.0008241075 
 3.1647880191  0.0147940966 -0.0057696163 -0.0008241171 
 3.1728982311  0.0148426371 -0.0057294406 -0.0008241267 
 3.1810082625  0.0148910326 -0.0056890171 -0.0008241364 
 3.1891181133  0.0149392822 -0.0056483465 -0.0008241461 
 3.1972277789  0.0149873847 -0.0056074297 -0.0008241558 
 3.2053372582  0.0150353391 -0.0055662669 -0.0008241656 
 3.2134465514  0.0150831443 -0.0055248588 -0.0008241754 
 3.2215556596  0.0151307992 -0.0054832062 -0.0008241852 
 3.2296645851  0.0151783028 -0.0054413097 -0.0008241950 
 3.2377733227  0.0152256542 -0.0053991701 -0.0008242049 
 3.2458818730  0.0152728521 -0.0053567878 -0.0008242148 
 3.2539902381  0.0153198955 -0.0053141634 -0.0008242248 
 3.2620984196  0.0153667835 -0.0052712979 -0.0008242348 
 3.2702064150  0.0154135150 -0.0052281919 -0.0008242448 
 3.2783142196  0.0154600890 -0.0051848460 -0.0008242548 
 3.2864218349  0.0155065043 -0.0051412607 -0.0008242649 
 3.2945292607  0.0155527600 -0.0050974369 -0.0008242750 
 3.3026364994  0.0155988550 -0.0050533752 -0.0008242852 
 3.3107435491  0.0156447884 -0.0050090764 -0.0008242953 
 3.3188504070  0.0156905592 -0.0049645412 -0.0008243055 
 3.3269570754  0.0157361661 -0.0049197700 -0.0008243158 
 3.3350635567  0.0157816083 -0.0048747638 -0.0008243260 
 3.3431698502  0.0158268849 -0.0048295232 -0.0008243363 
 3.3512759499  0.0158719948 -0.0047840492 -0.0008243467 
 3.3593818569  0.0159169369 -0.0047383420 -0.0008243570 
 3.3674875707  0.0159617102 -0.0046924026 -0.0008243674 
 3.3755930933  0.0160063137 -0.0046462316 -0.0008243779 
 3.3836984269  0.0160507466 -0.0045998299 -0.0008243883 
 3.3918035652  0.0160950078 -0.0045531984 -0.0008243988 
 3.3999085098  0.0161390962 -0.0045063372 -0.0008244094 
 3.4080132633  0.0161830109 -0.0044592475 -0.0008244199 
 3.4161178269  0.0162267509 -0.0044119299 -0.0008244305 
 3.4242221979  0.0162703154 -0.0043643854 -0.0008244411 
 3.4323263721  0.0163137032 -0.0043166145 -0.0008244518 
 3.4404303509  0.0163569134 -0.0042686179 -0.0008244625 
 3.4485341344  0.0163999449 -0.0042203965 -0.0008244732 
 3.4566377249  0.0164427970 -0.0041719509 -0.0008244840 
 3.4647411209  0.0164854686 -0.0041232821 -0.0008244948 
 3.4728443193  0.0165279588 -0.0040743908 -0.0008245056 
 3.4809473225  0.0165702665 -0.0040252776 -0.0008245164 
 3.4890501331  0.0166123908 -0.0039759433 -0.0008245273 
 3.4971527504  0.0166543309 -0.0039263888 -0.0008245382 
 3.5052551695  0.0166960859 -0.0038766150 -0.0008245492 
